user_id,stake,race,gender,education,income,zip_code,birth_year,prior_participation,communication_with_government,worked_in_planning,coins,challenges_completed
5074,Observer,White,Female,Some College,n/a,60517,1992,No,No communication,n/a,230,25%
5075,Teacher,White,Female,Some College,n/a,61761,1992,n/a,No communication,Yes,710,69%
5076,Observer,Other,Female,Bachelor's Degree,$50k - $75k,61761,1988,Yes,No communication,No,500,42%
5077,"Observer, Student",White,Female,Some College,$75k - $100k,61704,1989,No,No communication,No,1510,100%
5078,Observer,White,Female,Some College,n/a,60462,1992,No,No communication,No,520,38%
5080,Observer,White,Female,Associate's Degree,$50k - $75k,61761,1991,Yes,"Yes, by email",No,740,67%
5081,,White,Female,Associate's Degree,$50k - $75k,61701,1990,No,No communication,n/a,730,67%
5082,Student,"Hispanic, Latino, or Spanish",Male,Some College,$50k - $75k,90044,1998,No,No communication,No,610,85%
5083,Student,,,,,,,n/a,,n/a,210,21%
5084,,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90044,1998,n/a,n/a,n/a,860,83%
5085,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90037,1997,Yes,"Yes, through community meetings",Yes,190,15%
5086,,,,,,,,n/a,,n/a,230,33%
5087,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90062,1993,n/a,No communication,No,880,65%
5088,,,,,,,,n/a,,n/a,250,19%
5089,,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1998,No,n/a,No,950,77%
5090,,,,,,,,n/a,,n/a,760,75%
5091,Teacher,Black or African American,Female,Master's Degree,n/a,90043,1959,Yes,"Yes, through community meetings",No,840,67%
5092,Student,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90044,1996,n/a,No communication,n/a,280,52%
5094,Student,,,,,,,n/a,,n/a,350,33%
5100,Student,,,,,,,n/a,,n/a,140,29%
5102,,,,,,,,n/a,,n/a,340,46%
5106,Student,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90044,1996,Yes,No communication,No,70,15%
5107,Student,Black or African American,Female,High School or less,n/a,90302,1996,n/a,No communication,n/a,390,54%
5108,Student,Black or African American,Male,High School or less,n/a,90044,1995,n/a,No communication,n/a,130,23%
5109,Student,,,,,,,n/a,,n/a,180,21%
5110,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90037,1996,No,n/a,n/a,340,46%
5111,Student,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90044,1996,No,No communication,No,100,19%
5112,Student,Black or African American,Female,High School or less,n/a,90026,1999,Yes,No communication,n/a,380,50%
5113,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1996,Yes,n/a,No,240,38%
5114,Student,"Hispanic, Latino, or Spanish",Male,n/a,n/a,90044,1999,n/a,"Yes, by phone",n/a,220,33%
5115,Student,"Hispanic, Latino, or Spanish",Male,High School or less,over $100k,90037,1999,n/a,n/a,n/a,240,33%
5116,Student,"Hispanic, Latino, or Spanish",Male,High School or less,$50k - $75k,90043,1999,n/a,"Yes, by phone",n/a,220,33%
5117,Student,"Hispanic, Latino, or Spanish",Male,High School or less,$75k - $100k,90037,2000,Yes,"Yes, by phone",Yes,170,33%
5118,Student,Black or African American,Female,High School or less,n/a,90003,1999,No,No communication,No,150,33%
5119,Student,Black or African American,Male,High School or less,n/a,90044,1999,n/a,No communication,n/a,200,33%
5120,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1998,n/a,n/a,n/a,190,33%
5121,Student,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90047,1999,n/a,No communication,n/a,220,33%
5122,Student,Black or African American,Female,High School or less,n/a,90044,1999,Yes,"Yes, by phone",Yes,150,33%
5123,Student,,,,,,,n/a,,n/a,220,27%
5124,Student,"Hispanic, Latino, or Spanish",Female,High School or less,$50k - $75k,90044,1996,n/a,Other,n/a,240,33%
5125,Student,"Hispanic, Latino, or Spanish",Female,n/a,n/a,90044,1999,n/a,No communication,n/a,150,33%
5126,Student,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90037,1999,No,No communication,No,190,33%
5127,Student,,,,,,,n/a,,n/a,190,31%
5128,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90011,1998,n/a,n/a,n/a,210,35%
5129,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90062,1999,No,"Yes, by letter",No,200,33%
5130,Student,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90037,1999,No,n/a,No,170,33%
5131,Student,"Hispanic, Latino, or Spanish",Male,High School or less,$50k - $75k,90037,1999,Yes,"Yes, by phone",Yes,240,33%
5132,Student,"Hispanic, Latino, or Spanish",Male,High School or less,$50k - $75k,90037,1999,Yes,"Yes, by phone",Yes,220,33%
5133,Student,"Hispanic, Latino, or Spanish",Female,High School or less,$25k - $50k,90044,1999,n/a,Other,n/a,240,33%
5134,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1999,n/a,n/a,n/a,190,33%
5135,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90037,1999,No,Other,No,240,33%
5136,Student,White,Male,High School or less,$50k - $75k,90037,1999,n/a,No communication,n/a,150,31%
5137,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1999,n/a,No communication,No,120,23%
5138,Student,"Hispanic, Latino, or Spanish",Female,High School or less,$50k - $75k,90044,1998,Yes,"Yes, by phone",n/a,80,12%
5139,Student,,,,,,,n/a,,n/a,80,12%
5140,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90062,1999,No,No communication,No,90,21%
5141,,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90037,1998,n/a,n/a,n/a,170,31%
5142,Student,"Hispanic, Latino, or Spanish",Male,Doctoral Degree,$25k - $50k,90044,1999,n/a,n/a,n/a,220,33%
5144,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1999,n/a,Other,n/a,70,10%
5145,Student,"Hispanic, Latino, or Spanish",Male,n/a,n/a,9003,1999,n/a,n/a,n/a,180,33%
5147,Observer,,,,,,,n/a,,n/a,100,19%
5150,Student,n/a,Female,n/a,n/a,90062,1999,No,No communication,No,500,52%
5151,,,,,,,,n/a,,n/a,320,35%
5152,Student,Black or African American,Male,High School or less,n/a,90011,1998,n/a,Other,n/a,250,33%
5153,Student,,,,,,,n/a,,n/a,640,67%
5154,Administrator,,,,,,,n/a,,n/a,190,31%
5155,Student,"Hispanic, Latino, or Spanish",Female,n/a,n/a,90062,1999,n/a,n/a,n/a,130,12%
5156,Student,n/a,Female,High School or less,n/a,90044,1999,No,n/a,n/a,250,25%
5157,Student,"Hispanic, Latino, or Spanish",Female,Doctoral Degree,n/a,90044,1998,n/a,"Yes, by phone",n/a,940,88%
5158,,"Hispanic, Latino, or Spanish",Female,High School or less,$50k - $75k,90044,1998,n/a,No communication,n/a,200,21%
5160,,Black or African American,Male,High School or less,$50k - $75k,90044,2000,n/a,"Yes, by phone",n/a,280,33%
5161,Student,,,,,,,n/a,,n/a,160,29%
5162,Student,,,,,,,n/a,,n/a,80,19%
5163,,"Hispanic, Latino, or Spanish",Male,High School or less,$50k - $75k,90044,1999,n/a,No communication,n/a,150,33%
5164,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90062,1998,n/a,No communication,No,90,21%
5165,Student,Other,Female,High School or less,n/a,90037,1998,n/a,No communication,n/a,90,15%
5166,Student,,,,,,,n/a,,n/a,120,25%
5167,Student,n/a,Male,n/a,n/a,90021,1999,n/a,n/a,n/a,160,25%
5168,Student,"Hispanic, Latino, or Spanish",Male,Some College,$50k - $75k,90037,2000,n/a,n/a,n/a,190,33%
5169,Student,Black or African American,Male,High School or less,n/a,90001,1999,No,No communication,No,90,15%
5170,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1998,No,No communication,n/a,190,33%
5171,Student,Black or African American,Female,High School or less,n/a,90044,1998,Yes,No communication,Yes,560,56%
5172,Student,,,,,,,n/a,,n/a,60,12%
5173,Student,"Hispanic, Latino, or Spanish",Female,n/a,n/a,90044,1998,No,No communication,No,40,6%
5174,,"Hispanic, Latino, or Spanish",Female,High School or less,$50k - $75k,90063,1999,n/a,No communication,n/a,40,8%
5176,Observer,"Hispanic, Latino, or Spanish",Female,Master's Degree,n/a,90015,1971,Yes,"Yes, through community meetings",Yes,220,33%
5178,,,,,,,,n/a,,n/a,470,29%
5179,Administrator,,,,,,,n/a,,n/a,20,2%
5180,Observer,n/a,Female,Master's Degree,$50k - $75k,90065,1981,Yes,"Yes, through social media",No,130,21%
5182,Teacher,,,,,,,n/a,,n/a,140,25%
5183,,Black or African American,Male,Some College,$50k - $75k,90044,2000,Yes,No communication,n/a,190,33%
5184,,,,,,,,n/a,,n/a,120,19%
5185,,,,,,,,n/a,,n/a,80,12%
5186,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1998,No,No communication,No,230,33%
5187,,,,,,,,n/a,,n/a,70,17%
5190,,,,,,,,n/a,,n/a,70,12%
5191,Student,,,,,,,n/a,,n/a,30,4%
5192,,,,,,,,n/a,,n/a,20,2%
5195,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90064,1998,No,No communication,No,40,6%
5200,,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90044,1996,No,No communication,n/a,90,17%
5204,,,,,,,,n/a,,n/a,100,19%
5205,Student,,,,,,,n/a,,n/a,20,2%
5206,,,,,,,,n/a,,n/a,90,17%
5207,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,000000,1998,n/a,No communication,n/a,20,2%
5208,Student,,,,,,,n/a,,n/a,110,21%
5210,,Black or African American,n/a,High School or less,n/a,90037,1998,No,No communication,No,110,21%
5214,Teacher,White,Male,Master's Degree,over $100k,90044,1968,No,"Yes, through personal meetings",No,510,33%
5215,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1999,No,No communication,No,380,50%
5216,Student,,,,,,,n/a,,n/a,200,33%
5218,Parent,"Hispanic, Latino, or Spanish",Male,High School or less,$25k - $50k,90033,2000,n/a,"Yes, by email",n/a,350,46%
5221,Student,Multiracial,Female,High School or less,$25k - $50k,90044,1998,No,No communication,No,660,69%
5222,Student,Multiracial,Female,High School or less,$50k - $75k,90003,1999,No,No communication,Yes,40,6%
5223,Student,n/a,Female,High School or less,n/a,90044,1997,n/a,n/a,n/a,450,54%
5224,Student,"Hispanic, Latino, or Spanish",Male,High School or less,$50k - $75k,90047,1999,No,No communication,Yes,700,69%
5225,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90003,1999,No,n/a,n/a,460,44%
5226,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,2000,n/a,No communication,n/a,710,77%
5227,Student,"Hispanic, Latino, or Spanish",Male,High School or less,$50k - $75k,90037,1998,n/a,"Yes, through community meetings",No,670,90%
5228,Student,Black or African American,Female,High School or less,$25k - $50k,90037,1999,No,No communication,n/a,560,48%
5229,Student,Black or African American,Male,High School or less,n/a,90047,1998,n/a,"Yes, by phone",n/a,420,46%
5230,Student,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90047,1999,No,No communication,No,380,21%
5232,Student,Multiracial,Female,High School or less,$50k - $75k,90044,1999,No,No communication,No,650,67%
5233,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90037,1999,Yes,No communication,Yes,740,56%
5234,Student,,,,,,,n/a,,n/a,50,2%
5235,,Black or African American,Male,High School or less,n/a,90003,1999,No,No communication,No,720,65%
5236,,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90037,1999,No,No communication,No,1320,100%
5237,,,,,,,,n/a,,n/a,200,23%
5240,Student,,,,,,,n/a,,n/a,220,15%
5242,,,,,,,,n/a,,n/a,120,19%
5243,,Black or African American,Male,High School or less,over $100k,95000,2000,n/a,No communication,n/a,440,56%
5244,Student,,,,,,,n/a,,n/a,140,23%
5245,Student,,,,,,,n/a,,n/a,40,6%
5246,,,,,,,,n/a,,n/a,70,10%
5247,Administrator,,,,,,,n/a,,n/a,30,4%
5248,Student,,,,,,,n/a,,n/a,40,8%
5249,Student,Black or African American,Male,High School or less,n/a,90044,1999,n/a,No communication,Yes,110,17%
5250,Student,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90049,1998,n/a,No communication,n/a,170,33%
5252,,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90037,2000,n/a,No communication,No,380,50%
5256,Student,"Hispanic, Latino, or Spanish",Male,n/a,n/a,90044,1999,No,n/a,n/a,1200,100%
5259,,,,,,,,n/a,,n/a,140,17%
5260,,,,,,,,n/a,,n/a,230,31%
5261,,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90037,1998,No,No communication,No,440,58%
5262,,,,,,,,n/a,,n/a,110,17%
5263,,,,,,,,n/a,,n/a,370,42%
5264,,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90044,1999,n/a,n/a,n/a,350,50%
5265,,Black or African American,Female,High School or less,n/a,90044,1999,No,n/a,n/a,460,62%
5267,,,,,,,,n/a,,n/a,140,23%
5268,,,,,,,,n/a,,n/a,70,10%
5269,,,,,,,,n/a,,n/a,220,25%
5270,,n/a,Female,High School or less,n/a,90003,1998,n/a,n/a,n/a,810,100%
5276,,,,,,,,n/a,,n/a,40,6%
5281,Student,Black or African American,Female,High School or less,n/a,90061,1999,No,No communication,No,220,33%
5282,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90037,1999,No,No communication,No,200,23%
5295,Student,"Hispanic, Latino, or Spanish",Male,n/a,n/a,90037,2000,No,No communication,No,150,33%
5296,,,,,,,,n/a,,n/a,20,2%
5302,,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90037,1999,No,n/a,No,230,33%
5303,,,,,,,,n/a,,n/a,20,2%
5304,,,,,,,,n/a,,n/a,20,2%
5307,,,,,,,,n/a,,n/a,170,23%
5310,,,,,,,,n/a,,n/a,80,12%
5312,,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90044,1998,Yes,n/a,n/a,1270,100%
5315,,Black or African American,Female,Master's Degree,n/a,90044,1986,No,"Yes, by email",No,250,33%
5316,,"Hispanic, Latino, or Spanish",Female,Bachelor's Degree,$25k - $50k,90026,1988,No,"Yes, by letter",Yes,40,6%
5317,,Black or African American,Male,Master's Degree,n/a,90044,1980,n/a,n/a,No,30,4%
5318,Student,Black or African American,Male,High School or less,$25k - $50k,90044,1999,No,No communication,No,240,38%
5322,,,,,,,,n/a,,n/a,30,4%
5324,,,,,,,,n/a,,n/a,80,12%
5325,,,,,,,,n/a,,n/a,20,2%
5327,Student,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90037,1994,n/a,n/a,n/a,20,2%
5328,,,,,,,,n/a,,n/a,120,12%
5330,,,,,,,,n/a,,n/a,170,19%
5331,,,,,,,,n/a,,n/a,70,10%
5333,,"Hispanic, Latino, or Spanish",Male,n/a,n/a,90044,1998,n/a,n/a,n/a,600,38%
5337,,,,,,,,n/a,,n/a,380,35%
5338,,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90003,1999,No,"Yes, by phone",No,160,35%
5339,,,,,,,,n/a,,n/a,100,17%
5340,,n/a,Male,n/a,n/a,90037,2000,n/a,n/a,n/a,970,67%
5341,,"Hispanic, Latino, or Spanish",Female,High School or less,$25k - $50k,90037,1998,n/a,"Yes, through personal meetings",n/a,880,67%
5342,,n/a,Female,n/a,n/a,90037,1999,n/a,"Yes, by phone",n/a,240,31%
5345,,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,you no,1998,n/a,"Yes, by email",n/a,640,52%
5347,,Black or African American,Female,High School or less,n/a,you no,1998,Yes,Other,No,700,65%
5348,Student,,,,,,,n/a,,n/a,40,6%
5349,,n/a,n/a,n/a,n/a,900019,2000,n/a,n/a,n/a,700,58%
5355,,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,I,2000,n/a,n/a,n/a,740,77%
5356,Administrator,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90044,1996,n/a,No communication,n/a,360,38%
5357,Student,,,,,,,n/a,,n/a,20,2%
5358,,,,,,,,n/a,,n/a,80,12%
5363,Student,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90018,1997,No,No communication,Yes,170,31%
5364,,,,,,,,n/a,,n/a,30,4%
5391,,,,,,,,n/a,,n/a,30,4%
5394,Student,"Hispanic, Latino, or Spanish",Male,Associate's Degree,$50k - $75k,90037,2000,n/a,No communication,n/a,230,33%
5395,Student,,,,,,,n/a,,n/a,50,8%
5396,,"Hispanic, Latino, or Spanish",Male,Some College,$25k - $50k,90044,1996,n/a,"Yes, by email",n/a,240,33%
5397,,"Hispanic, Latino, or Spanish",Female,High School or less,$50k - $75k,90044,1995,No,No communication,No,170,33%
5398,Student,Black or African American,n/a,High School or less,$50k - $75k,90037,1996,No,Other,No,550,67%
5399,,,,,,,,n/a,,n/a,170,31%
5400,,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1996,No,No communication,No,110,21%
5403,,,,,,,,n/a,,n/a,30,4%
5404,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1999,No,No communication,n/a,710,46%
5406,Student,n/a,Male,n/a,n/a,20044,1999,n/a,n/a,n/a,590,52%
5407,Student,,,,,,,n/a,,n/a,80,2%
5412,,,,,,,,n/a,,n/a,20,2%
5414,,,,,,,,n/a,,n/a,300,40%
5415,Administrator,,,,,,,n/a,,n/a,20,2%
5418,Parent,,,,,,,n/a,,n/a,30,4%
5421,,,,,,,,n/a,,n/a,140,33%
5423,,,,,,,,n/a,,n/a,30,4%
5424,,,,,,,,n/a,,n/a,40,6%
5425,,,,,,,,n/a,,n/a,40,6%
5426,,,,,,,,n/a,,n/a,40,6%
5427,Parent,"Hispanic, Latino, or Spanish",Female,Some College,$25k - $50k,90044,1981,No,No communication,n/a,340,31%
5431,,"Hispanic, Latino, or Spanish",Female,n/a,n/a,90062,1998,n/a,n/a,n/a,60,8%
5432,,,,,,,,n/a,,n/a,280,23%
5440,,Black or African American,Female,High School or less,$25k - $50k,1400,2000,n/a,No communication,n/a,150,33%
5444,Observer,,,,,,,n/a,,n/a,20,2%
5446,,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90047,1996,No,No communication,Yes,220,33%
5448,Student,,,,,,,n/a,,n/a,160,27%
5451,Teacher,,,,,,,n/a,,n/a,60,6%
5458,Teacher,White,Male,Bachelor's Degree,$50k - $75k,90232,1953,No,"Yes, through personal meetings",Yes,40,4%
5462,Teacher,n/a,Male,Master's Degree,$75k - $100k,90232,1979,Yes,"Yes, through community meetings",Yes,40,4%
5463,,,,,,,,n/a,,n/a,20,2%
5465,Observer,Asian,Female,Master's Degree,n/a,91360,1974,No,"Yes, by letter",Yes,20,2%
5466,Student,White,Male,High School or less,$50k - $75k,90066,2000,n/a,No communication,n/a,280,33%
5467,Student,n/a,Male,Some College,$75k - $100k,90034,2000,n/a,"Yes, by phone",n/a,400,33%
5468,Student,Asian,Female,n/a,n/a,90008,2000,No,n/a,No,280,33%
5469,Student,,,,,,,n/a,,n/a,120,15%
5470,Student,,,,,,,n/a,,n/a,140,19%
5471,Student,Asian,Male,High School or less,n/a,90034,2000,n/a,n/a,n/a,60,6%
5472,Student,Other,Male,High School or less,n/a,43627,2000,n/a,No communication,n/a,240,27%
5475,Student,,,,,,,n/a,,n/a,260,27%
5477,Student,,,,,,,n/a,,n/a,140,12%
5478,Student,"Hispanic, Latino, or Spanish",Male,n/a,n/a,90034,2000,No,No communication,No,420,33%
5481,Student,Black or African American,Male,n/a,n/a,90043,2000,n/a,n/a,n/a,320,33%
5482,Student,"Hispanic, Latino, or Spanish",Male,High School or less,$50k - $75k,90302,2000,No,No communication,No,280,33%
5483,Student,Asian,Male,High School or less,$50k - $75k,90019,2000,n/a,No communication,n/a,280,33%
5484,Student,Asian,n/a,n/a,over $100k,676767676,1966,No,"Yes, through social media",n/a,280,33%
5486,Student,n/a,n/a,n/a,n/a, bgchdt,2000,n/a,n/a,n/a,460,33%
5487,Student,"Hispanic, Latino, or Spanish",Male,n/a,n/a,why???,2000,n/a,"Yes, by letter",n/a,380,33%
5488,Student,"Hispanic, Latino, or Spanish",Male,Master's Degree,n/a,90034,2000,No,No communication,No,280,33%
5489,Student,"Hispanic, Latino, or Spanish",Male,High School or less,$50k - $75k,2394,2000,n/a,"Yes, through personal meetings",n/a,360,33%
5490,Teacher,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90034,2000,Yes,No communication,No,280,27%
5491,Student,White,Male,n/a,over $100k,90034,2000,n/a,No communication,n/a,320,33%
5492,Student,,,,,,,n/a,,n/a,240,31%
5493,,Black or African American,Male,Master's Degree,n/a,59594,2000,n/a,"Yes, by email",n/a,300,31%
5494,Student,"Hispanic, Latino, or Spanish",n/a,High School or less,n/a,9001,2000,Yes,"Yes, by phone",Yes,260,33%
5496,,n/a,Female,High School or less,n/a,90008,2000,n/a,n/a,n/a,100,12%
5497,Student,Black or African American,Male,Some College,n/a,456743,2000,n/a,n/a,n/a,420,33%
5498,Student,n/a,Male,High School or less,$50k - $75k,50943,2000,n/a,n/a,n/a,280,33%
5499,,,,,,,,n/a,,n/a,360,31%
5500,,,,,,,,n/a,,n/a,40,4%
5503,Student,n/a,Male,High School or less,n/a,90019,2000,No,No communication,No,320,33%
5504,Student,,,,,,,n/a,,n/a,680,56%
5505,,,,,,,,n/a,,n/a,40,4%
5508,Student,"Hispanic, Latino, or Spanish",Male,n/a,over $100k,90034,2000,n/a,Other,n/a,280,33%
5509,Student,Black or African American,Male,High School or less,over $100k,90046,2000,Yes,"Yes, by phone",No,320,33%
5510,Student,Asian,Male,n/a,n/a,90034,2000,No,n/a,No,320,33%
5511,Student,"Hispanic, Latino, or Spanish",Female,n/a,n/a,dont feel ,2000,n/a,"Yes, by phone",No,290,33%
5512,,White,Female,High School or less,$50k - $75k,90034,2000,n/a,n/a,n/a,320,33%
5513,Student,Other,Male,High School or less,over $100k,90034,1999,Yes,"Yes, by email",No,380,33%
5515,,n/a,n/a,n/a,n/a,90013,2000,n/a,n/a,n/a,240,33%
5518,,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,hjtdg,2000,No,n/a,n/a,320,33%
5519,,Asian,Male,High School or less,n/a,333990,2000,n/a,No communication,n/a,300,33%
5520,,White,Male,High School or less,$50k - $75k,90034,1999,No,"Yes, by phone",Yes,320,33%
5521,,Black or African American,Male,High School or less,$50k - $75k,90007,2000,No,No communication,No,360,33%
5522,Student,n/a,Male,n/a,n/a,90034,2000,n/a,No communication,n/a,320,33%
5523,Student,Multiracial,Male,High School or less,n/a,90034,2000,n/a,n/a,n/a,240,33%
5524,,"Hispanic, Latino, or Spanish",n/a,n/a,n/a,90034,1992,n/a,"Yes, by email",n/a,280,33%
5525,,"Hispanic, Latino, or Spanish",Male,High School or less,$50k - $75k,90034,2000,n/a,"Yes, by email",n/a,460,33%
5526,,White,Male,High School or less,$75k - $100k,90046,2000,n/a,"Yes, by phone",n/a,360,33%
5528,Student,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90066,2000,n/a,"Yes, by letter",n/a,360,33%
5530,,Other,Male,High School or less,$50k - $75k,9024,2000,No,No communication,No,80,10%
5534,,Black or African American,Female,High School or less,$50k - $75k,90008,2000,No,No communication,No,300,33%
5537,Student,,,,,,,n/a,,n/a,200,17%
5538,,,,,,,,n/a,,n/a,120,15%
5540,Student,,,,,,,n/a,,n/a,40,4%
5543,,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90062,1999,n/a,n/a,n/a,60,6%
5545,,,,,,,,n/a,,n/a,660,56%
5546,,,,,,,,n/a,,n/a,20,2%
5547,,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1999,n/a,No communication,No,80,4%
5549,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90037,1999,No,n/a,No,400,38%
5556,Student,,,,,,,n/a,,n/a,160,17%
5557,Student,"Hispanic, Latino, or Spanish",Female,n/a,n/a,90003,1999,n/a,No communication,n/a,40,4%
5558,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1998,Yes,No communication,n/a,320,33%
5560,Teacher,Multiracial,Male,Professional Degree,$50k - $75k,90712,1977,No,"Yes, by email",No,160,15%
5562,,"Hispanic, Latino, or Spanish",Female,n/a,n/a,90037,1997,No,n/a,n/a,380,33%
5563,,"Hispanic, Latino, or Spanish",Male,Some College,n/a,9001,1998,n/a,No communication,No,320,33%
5565,Student,,,,,,,n/a,,n/a,350,23%
5568,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1996,No,n/a,n/a,110,6%
5569,Student,"Hispanic, Latino, or Spanish",Female,High School or less,$25k - $50k,90026,2000,n/a,"Yes, by email",n/a,500,31%
5573,Student,Black or African American,Female,High School or less,$50k - $75k,90044,2000,n/a,"Yes, through community meetings",n/a,440,31%
5574,,,,,,,,n/a,,n/a,110,6%
5575,,"Hispanic, Latino, or Spanish",Female,n/a,n/a,90037,1999,n/a,n/a,n/a,630,33%
5576,,,,,,,,n/a,,n/a,200,10%
5593,Student,Black or African American,Female,High School or less,$50k - $75k,90044,1999,n/a,No communication,No,380,33%
5599,Observer,White,Male,Master's Degree,$25k - $50k,90026,1977,Yes,"Yes, by email",Yes,50,2%
5603,,,,,,,,n/a,,n/a,170,8%
5626,,Black or African American,Male,High School or less,n/a,90047,2000,n/a,n/a,n/a,440,33%
5627,Student,,,,,,,n/a,,n/a,260,17%
5628,Student,Black or African American,Female,High School or less,n/a,90037,1998,n/a,No communication,No,290,19%
5629,Student,,,,,,,n/a,,n/a,50,2%
5630,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1998,Yes,n/a,Yes,500,33%
5631,,,,,,,,n/a,,n/a,80,4%
5632,,,,,,,,n/a,,n/a,50,2%
5633,Student,"Hispanic, Latino, or Spanish",Male,High School or less,n/a,90044,1998,No,n/a,No,80,4%
5635,Student,Black or African American,Female,High School or less,n/a,90003,1997,No,n/a,n/a,200,10%
5639,,,,,,,,n/a,,n/a,50,2%
5640,,,,,,,,n/a,,n/a,50,2%
5641,,,,,,,,n/a,,n/a,230,12%
5644,,,,,,,,n/a,,n/a,350,25%
5647,,,,,,,,n/a,,n/a,50,2%
5648,,Multiracial,Male,High School or less,over $100k,90037,1997,No,n/a,n/a,380,33%
5649,,,,,,,,n/a,,n/a,170,8%
5650,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90044,1997,No,n/a,Yes,80,4%
5651,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90003,1996,No,No communication,No,110,6%
5653,Student,,,,,,,n/a,,n/a,110,6%
5655,Student,,,,,,,n/a,,n/a,50,2%
5661,Teacher,,,,,,,n/a,,n/a,80,4%
5662,Observer,White,Female,Professional Degree,n/a,90001,1968,No,No communication,No,80,4%
5663,,Black or African American,Male,High School or less,$50k - $75k,90044,2000,n/a,"Yes, by phone",n/a,560,33%
5664,,Black or African American,Female,Professional Degree,$50k - $75k,90044,2000,n/a,No communication,No,560,33%
5665,Student,"Hispanic, Latino, or Spanish",Female,n/a,n/a,90044,1998,n/a,n/a,n/a,440,33%
5668,,Black or African American,n/a,High School or less,over $100k,91210,1998,Yes,"Yes, by phone",Yes,530,33%
5669,Student,"Hispanic, Latino, or Spanish",Male,High School or less,$50k - $75k,90044,1996,No,"Yes, through community meetings",No,260,15%
5670,Student,,,,,,,n/a,,n/a,200,10%
5671,Student,,,,,,,n/a,,n/a,110,8%
5672,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,90037,1997,n/a,No communication,n/a,650,33%
5675,Student,,,,,,,n/a,,n/a,170,8%
