user_id,stake,race,gender,education,income,zip_code,birth_year,prior_participation,communication_with_government,worked_in_planning,coins,challenges_completed
6155,,,,,,,,n/a,,n/a,20,2%
4130,,n/a,n/a,Bachelor's Degree,over $100k,2563,1976,Yes,"Yes, by phone",n/a,200,27%
5803,Student,White,Female,High School or less,n/a,2649,1996,No,No communication,No,1120,96%
5878,Year-round Cape Resident,Other,Male,Professional Degree,n/a,2645,1963,No,"Yes, through personal meetings",Yes,150,33%
5931,Student,White,Male,Master's Degree,$75k - $100k,2540,1998,No,No communication,n/a,210,10%
6211,,n/a,n/a,n/a,n/a,999999999,2000,n/a,n/a,n/a,680,33%
6004,Student,White,Male,High School or less,n/a,2536,1999,Yes,No communication,No,180,19%
5877,Year-round Cape Resident,White,Female,Master's Degree,n/a,2673,1937,No,"Yes, by email",No,1640,100%
5683,Year-round Cape Resident,White,Female,Master's Degree,n/a,2664,1957,Yes,"Yes, through community meetings",Yes,1820,100%
5760,,White,Female,High School or less,$75k - $100k,2532,1996,No,No communication,n/a,920,85%
5744,,White,Male,High School or less,n/a,2648,1996,No,No communication,n/a,190,33%
6199,Year-round Cape Resident,White,Female,Bachelor's Degree,n/a,2532,1967,No,No communication,No,650,33%
6264,,,,,,,,n/a,,n/a,80,4%
5926,Student,White,Male,High School or less,over $100k,2556,1999,n/a,"Yes, by phone",n/a,340,33%
5796,,White,Female,High School or less,n/a,2649,1996,No,No communication,No,770,67%
5990,,Black or African American,n/a,n/a,over $100k,2869,1901,Yes,"Yes, by phone",n/a,120,15%
5925,,Black or African American,Male,High School or less,$25k - $50k,2562,1999,n/a,"Yes, by phone",n/a,490,33%
6291,,n/a,n/a,n/a,n/a,0,2000,n/a,n/a,n/a,810,33%
5921,Student,"Hispanic, Latino, or Spanish",Female,High School or less,n/a,2540,1998,n/a,No communication,n/a,260,23%
4392,,White,Female,Doctoral Degree,$75k - $100k,46322,1963,Yes,"Yes, through community meetings",No,1090,67%
6229,,,,,,,,n/a,,n/a,30,2%
5862,Student,Asian,Female,High School or less,n/a,2536,1997,n/a,No communication,n/a,380,38%
5811,Year-round Cape Resident,White,Female,Master's Degree,n/a,2536,1975,No,"Yes, through personal meetings",No,1610,100%
6165,,n/a,n/a,n/a,n/a,2541,2000,n/a,n/a,n/a,640,33%
4104,,White,Male,Master's Degree,over $100k,2631,1987,Yes,Other,Yes,470,25%
6247,Student,,,,,,,n/a,,n/a,300,17%
5460,Observer,n/a,n/a,n/a,n/a,2169,2000,No,"Yes, through personal meetings",No,70,8%
5956,Student,,,,,,,n/a,,n/a,140,12%
6182,Observer,White,Male,Some College,over $100k,1581,1995,Yes,Other,Yes,700,33%
5754,,n/a,n/a,n/a,n/a,2601,1910,n/a,n/a,n/a,810,100%
5844,Year-round Cape Resident,White,Female,Doctoral Degree,over $100k,2635,1963,No,"Yes, by email",No,160,25%
6224,Regular Visitor,n/a,Female,Master's Degree,n/a,2093,1978,n/a,No communication,n/a,960,33%
5787,,,,,,,,n/a,,n/a,50,8%
6187,Student,,,,,,,n/a,,n/a,330,19%
5962,Student,n/a,n/a,High School or less,n/a,2536,1999,n/a,No communication,n/a,380,33%
6275,Business Owner,n/a,Male,Bachelor's Degree,n/a,2571,1953,Yes,"Yes, through personal meetings",n/a,960,33%
6184,,,,,,,,n/a,,n/a,390,25%
5920,Student,American Indian or Alaskan Native,Male,High School or less,over $100k,2536,1999,n/a,"Yes, by phone",n/a,570,33%
5944,Student,White,Female,High School or less,n/a,2536,1999,n/a,n/a,n/a,240,33%
5960,Student,,,,,,,n/a,,n/a,120,10%
6198,Regular Visitor,White,Male,Master's Degree,over $100k,4102,1966,No,"Yes, by email",No,940,33%
5870,Year-round Cape Resident,,,,,,,n/a,,n/a,70,10%
4134,Municipal Employee,White,Male,Master's Degree,$75k - $100k,2537,1978,Yes,"Yes, through personal meetings",No,210,25%
6288,,White,Male,Master's Degree,over $100k,2675,1948,n/a,No communication,n/a,880,33%
5981,Year-round Cape Resident,White,Male,High School or less,n/a,2536,1998,n/a,No communication,n/a,360,33%
6280,Municipal Employee,Asian,Female,Master's Degree,$75k - $100k,2559,1983,No,"Yes, through social media",No,110,6%
6146,Vacationer,White,Female,Master's Degree,n/a,14226,1937,No,"Yes, by letter",n/a,1400,67%
6175,,White,Female,n/a,n/a,2536,1996,n/a,n/a,n/a,630,33%
5902,Student,,,,,,,n/a,,n/a,100,8%
4277,"Business Owner, Work on Cape, Year-round Cape Resident",White,Female,Master's Degree,$50k - $75k,2532,1967,Yes,"Yes, through community meetings",Yes,1140,79%
6191,Regular Visitor,White,Female,High School or less,n/a,53704,1944,No,"Yes, by email",Yes,590,33%
