score,popular,user_id,challenge_id,response,media,likes,replies_num,replies
-3,1,5850,672,"[[[41.651105778001586, -70.24985986328124]]]\nI am a native Cape Codder who grew up on Lewis Bay in West Yarmouth who witnessed the ecological crisis first hand.  This prompted me to form the Lewis Bay Research Center which has been engaged in water quality monitoring and coastal ecosystems research for over 2 decades.  We have real time web based monitoring technology in Lewis Bay and we have established a Research Lab on Parker's River to study the problems and bring forth innovative solutions.  I am also engaged in the development of sustainable village center infrastructure technology utilizing algae which represents an exciting and sustainable solution to our wastewater crisis by creating valuable resources from the waste water including an alternative water supply for re-use water and a valuable algae based biotech product from the waste stream.  We installed the first membrane bioreactor technology in New England at a 0 discharge laundromat in West Yarmouth in 1992 which is still operating today.",http://communityplanit.org/assets/attachments/598/627/BBS%20Water%20Sampling%20Hyannis%20Harbor.jpg,1,0,
-1,0,5850,670,"Other (share in your comment), Water for household pets, Drinking non-bottled water, Washing the car, Other household cleaning (such as mopping and scrubbing), Doing the laundry, Cleaning the dishes, Dining out at a local restaurant (which uses water for cleaning and food prep), Food Prep (boiling water, washing fruits and vegetables, etc.), Watering the landscaping, Flushing the toilet, Showering\nWater is essential in everything we do.  I have been involved in working to promote water re-use as a sustainable alternative to the more conventional use it once and flush it approach with is a terribly wasteful practice with a precious water resource.",,0,0,
5,1,5850,669,"The greatest problem relating to the non-point source pollution on Cape Cod is probably due to the manner in which development occurred, repidly transitioning our once rural communities into a mostly urban density society which was still focused on rural on-site solutions for our wastewater agenda which were not equipped to deal with nutrient issues.  In many was rapid development created a reactive position to planning which was lagging several steps behind the ongoing growth.  The result was a highly developed community lacking appropriate infrastructure to protect our environment.  ",,1,0,
5,0,5976,720,"Share the costs, but discount based on income\nOut of all the options the only one that sounds fair is to split the cost but it varies on how much the person spends based on their income. Not all elderly people on Cape Cod are rich ! Just because that live here does not mean they have $$. Then again that goes for EVERYONE. Not everyone on cape cod has money!!!",,0,0,
-6,0,5976,719,It would be extremely fair!! They are staying on our island using our resources and driving us Cape Codder's crazy!! They should pay and knowing them they will pay extra too!! In hotel rooms they should be charged for how much water they use in the room. If someone is renting out a house the renter should pay for their water bill for how many weeks/months they rent the facility. ,,0,0,
1,0,5976,715,"Expansion of Bottle Bill, State or Federal Grants, Rooms/Meals Tax Increases, Bake Sale/Car Wash",,0,0,
2,0,5976,713,Keeping the beaches clean. Just about all tourists go to the beach! ,,0,0,
11,0,5976,711,"The three most important ""slices"" of the economy for the Cape are, retail trade, Healthcare/social assistance and Accommodations plus food services. Retail because we get a lot of tourists in the summer and while on vacation tourists love to shop so retail is a big part of the Cape's economy. Healthcare/Social Assistance because a lot of elderly people love to settle down and retire here on Cape Cod so a lot of healthcare and social assistance is needed for those people. Accommodations and food services because like I said before, TONS of tourists! So we need loads of hotels and places to live/rent out to people which ties into food. Where there is people and houses, there needs to be a lot of food!!!",,0,0,
0,0,5976,708,"The ""sources"" that affect the Cape's nitrogen levels are our toilets, dishwashers, storm water runoff and our garbage disposals.",,0,0,
3,0,5976,706,Crabs\nNot only would people be affected but seagulls would be affected as well. People on Cape Cod LOVE to eat crabs as a dinner time meal. Seagulls depend on eating crabs and other organisms like oysters and scallops.,,0,0,
-1,0,5976,704,"Excess nutrients effect the lives of marine animals and plants like oysters, fish and eelgrass. Algae blooms causes the marine plants and animals to move away and can even cause these animals to die. The nutrients in the fertilizer that we use on our lawn causes algae build ups. If the fertilizer manages to get into the water it clogs up the water effecting the plants and animals in it. ",,0,0,
0,0,6202,740,"1.More commercial areas than 1951
2. More residential areas than 1951
3. People wanting to live on the water than inland",,0,0,
0,0,6202,736,"garbage disposal, tap water filter, septic system, ",,0,0,
4,0,6202,734,"Free removal of collected urine\nI would want the collection of urine to be free because then more people would want to buy the ""eco-toilet"".",,0,0,
3,0,6202,730,"We should enhance the existing natural systems we have, but not buy land for new ones\nThe reason we should enhance and not buy the land for new ones is because if we do buy it then we will need to use more fertilizer to help maintain the land so more nitrogen is put into the water.",,0,0,
2,0,5794,698,10 years. 100 years tops,,0,0,
0,0,5794,692,"i dont know
",,0,0,
-1,1,5794,690,"roses are red 
violets are blue
this is hard
i have no clue",,1,0,
0,0,5794,685,i think this means that the ponds are going to get more phsophorse. ,,0,0,
0,1,5794,684,"[[[41.82237223217834, -70.66205597734381]]]",,1,0,
0,0,5794,682,"Oil Spill Prevention, Bacteria Contamination, Hazardous Materials Impacts",,0,0,
1,0,5794,679,he can use less fertilizers. yes,,0,0,
0,0,5794,677,D\ni do not know,,0,0,
0,0,5794,676,Wastewater,,0,0,
0,1,5794,672,"[[[41.7473545, -70.72352230000001]]]\nwareham, buzzards bay, plymouth",,1,0,
0,0,5794,670,"Water for household pets, Drinking non-bottled water, Other household cleaning (such as mopping and scrubbing), Doing the laundry, Cleaning the dishes, Dining out at a local restaurant (which uses water for cleaning and food prep), Food Prep (boiling water, washing fruits and vegetables, etc.), Flushing the toilet, Showering",,0,0,
-2,0,5794,669,i dont really understand this issue. i dont know the problems on the cape...,,0,0,
-1,0,6259,757,gramma stop with the nitrogen.....,,0,0,
2,0,6259,756,i would make a company that involves young kids to work on saving the environment and pay them good to do so.,,0,0,
1,0,6259,755,research what it is that bigger or smaller fanilies have and do that causes the nitrogen to go up or down in the certain families. also tell how you can reduce the amount of nitrogen in the familes,,0,0,
0,0,6259,752,If everyone contributed equally,,0,0,
0,0,6259,750,4 sub-regional groups,,0,0,
0,0,6259,749,the plmouth carver aquifer is my water shed,,0,0,
4,0,6259,745,"Allow more modest growth by changing development rules, Allow more development, but only where it currently exists",,0,0,
4,0,6259,742,Yes\nif this system is not effective of taking out nitrogen it should be improved,,0,0,
0,0,6259,740,"jobs
more living space
bigger population",,0,0,
0,0,6259,736,"plant 
fish tanks
fish ponds
lawn
",,0,0,
0,0,6259,734,"Not for me, but require installation in new homes",,0,0,
3,0,6259,730,"I would settle for more natural systems in my community, but only if this was a cheaper solution than a sewer\nif it will help our community that i would settle for more natural systems as long as it helped solve the problem and it wouldnt be a ton more money for us people to have to pay for.",,0,0,
3,0,5703,757,"Why'd the year-rounder leave Cape Cod?
Because he couldn't afford the impending sewer system(s).  (Not so funny, but a real concern.)",,0,0,
2,0,5703,756,I would fully support CCYP.,,0,0,
0,0,5703,755,Do not use toxic fertilizers.,,0,0,
2,0,5703,752,"If I paid based on how much wastewater I generate, Nothing would make me feel comfortable paying",,0,0,
0,0,5703,750,4 sub-regional groups,,0,0,
0,0,5703,749,Barnstable,,0,0,
3,0,5703,745,Allow more modest growth by changing development rules,,0,0,
0,0,5703,742,Yes\nBut it would need to be affordable.,,0,0,
2,1,5703,740,"proximity to ocean, land (space), growth",,1,0,
0,0,5703,736,N/A,,0,0,
2,0,5703,734,"Installation for free, Free removal of collected urine",,0,0,
2,0,5703,730,"I would settle for more natural systems in my community, but only if this was a cheaper solution than a sewer",,0,0,
0,0,5703,698,I do not know.,,0,0,
0,0,5703,692,"79, recycle water",,0,0,
0,0,5703,690,"
",,0,0,
0,1,5703,685,"Phosphorus presence is steady in higher depth and increases in lower, as time progresses.  Assumption that the health of the pond is decreasing at lower levels as time progresses.",,1,0,
3,0,5703,684,"[[[41.95718791502215, -69.99168115234374]]]\nThe Cape Cod National Seashore - one of the most beautiful places in the world.",,0,1,"I have to agree and it's what I frequently refer to as the ""real"" Cape Cod. It's also the #1 place that travelers to the Cape visit. Thank you JFK!"
0,0,5703,682,"Drinking Water Standards, Stormwater Runoff",,0,0,
0,0,5703,679,He could use organic fertilizers.,,0,0,
0,0,5703,677,A\nA,,0,0,
0,0,5703,676,Fertilizer Application,,0,0,
0,0,5703,672,"[[[41.751588087731015, -70.345990234375]]]\n4",,0,0,
0,0,5703,670,"Doing the laundry, Cleaning the dishes, Dining out at a local restaurant (which uses water for cleaning and food prep), Food Prep (boiling water, washing fruits and vegetables, etc.), Flushing the toilet, Showering",,0,0,
0,0,5703,669,I know it is a major issue but my detailed knowledge is minimal and part of the reason I wanted to take part in this activity is to learn more about it.,,0,1,Good for you for wanting to learn more... be a part of the solution!
-2,7,5756,757,"What does algae do when its in danger?  It yells for ""kelp!""",,7,3,"Kelp! hahaha - like Help! good one!\\ Hehehe. Nice work!
But what does kelp yell when it's in danger? Algae?!\\ When kelp is in danger so are sea otters so we otter keep kelp forests healthy (yes, I know their aren't any on Cape Cod)."
5,1,5756,756,Focus on creating jobs that can provide a reasonable income for people year round.  Provide more technical training and higher education opportunities for young professionals.  Improve public transportation to reduce traffic pressures.  Continue efforts to protect open space. ,,1,1,Public transportation is a big piece of it for some young people. The summer I spent on the outer cape with no car was stressful sometimes. 
1,0,5756,755,She could set up pond water in several different containers and add different amounts of a nitrogen containing fertilizer to each and let them sit outside or near a window for a couple of weeks to show the effect of nitrogen on growth of algae in the container.  This would be a demonstration of eutrophication. ,,0,0,
2,1,5756,752,"Other (tell us), If the state and federal government helped\nBased on property tax possible with exemptions being given for land rich but income poor (like seniors)",,1,0,
0,1,5756,750,4 sub-regional groups\nSo towns are not competing with each other.  57 watershed groups is too many!,,1,0,
0,0,5756,749,Waquoit Bay West,,0,0,
5,1,5756,742,"Yes\nYes, but there should be a mechanism like home improvement loans or being able to add the cost to your mortgage to extend payments as nitrogen removing systems are very expensive and most people couldn't afford it as a single outlay.",,1,1,True - Cost is a huge consideration for this one. 
-2,1,5756,745,"Allow more modest growth by changing development rules, Allow development rights in remote areas to be transferred to areas where wastewater infrastructure is present, Other (tell us), Allow more development, but only where it currently exists\nCluster development on smaller lots and requires a conservation restriction or open space on the remainder of the property.  In many places, one acre lots are required to restrict development, but that can lead to sprawl and loss of open spaces.",,1,0,
0,0,5756,740,"Retirement homes, summer/vacation homes, family nearby.  ",,0,0,
4,2,5756,736,"I've seen such a system in action at Waquoit Bay and also a gray water system at the Massachusetts Audubon Society in Wellfleet which filters waste water from sinks through a planter bed and garden before it goes into the ground.  At home an equivalent might be using a water filter, but really town supplied water is clean enough to drink without filtering so I think that's really just a matter of what you want your water to taste like. ",,2,1,Waquoit and Wellfleet are good examples. What if we had something like that to water gardens at the schools? It would solve the problem of no one being around to water in the summer!
2,2,5756,734,"Installation for free\nWe had a composting toilet where I used to work.  It does require extra maintenance.  On the other hand, septic systems need to be maintained as well. I think the eco-toilets are a bit of a tough sell because we are so used to using water to flush away waste.  More of such toilets in public places might help people come to accept them.",,2,0,
10,0,5756,730,"We should rely on natural systems to remove as much nitrogen as possible in as many locations as possible, regardless of cost., I would be happy to see more trees, wetlands, and protected open space in my community, regardless of cost.\nSewering is very expensive.  We should try to take advantage of natural systems where we can, not only because they can remove nitrogen, but because of their other environmental, aesthetic and recreational benefits.",,0,1,Yes - We might as well put all that money into something enjoyable and beneficial. 
0,0,5756,725,Start sewering the Cape decades ago when it was still relatively inexpensive (compared to today's costs!) and require new developments to tie into sewer systems. ,,0,0,
0,0,5756,726,A regional agency for one aquifer.,,0,0,
3,0,5756,724,My superhero would have the ability to make septic systems capable of removing nitrogen from wastewater and make lawns and gardens grow without fertilizer.,,0,0,
4,0,5756,721,Not by calling a tax by some other name like user fee.  He should be honest about why the wastewater plan needs to be funded and how much it will cost residents.,,0,0,
1,0,5756,720,"Share the costs, but discount based on income\nSome seniors make more in retirement than younger people just starting their careers.  This should be income based rather than age based.",,0,0,
4,0,5756,719,"Yes, but I'm not sure how to do that.  I think some percentage of the meals/rooms tax is probably the best option since that is where people are drinking and using water for showers, toilets, etc. ",,0,0,
1,0,5756,715,"State or Federal Grants, Sharing Existing Facilities, Gaming Proceeds",,0,0,
13,1,5756,713,The most important thing I think to maintain a healthy environment and healthy economy is to make sure there is land/wildlife/scenery people can see and enjoy here that makes them want to come here to visit.  Tourism both through accommodations/food plus retail sales is a huge part of our economy.  If we develop and look like everywhere else (generic America) why will people want to visit or live here?,,1,1,Very good point. Those are all things I come to Cape Cod to enjoy.
5,0,5756,711,"Health care  Tomatoes because they contain vitamin A and C which is healthy
Accommodations/Food  Feta cheese because its my favorite pizza topping!
Retail Trade Pineapple and ham because Hawaiin pizza makes me think of tourists",,0,0,
1,0,5756,708,"Major sources are septic systems, fertilizers, road runoff, anything that can contribute nitrogen (and in fresh water phospates) to the water. . ",,0,0,
1,1,5756,706,"Sea Birds\nI am an avid birder (not bird watcher!) so I would really, really miss seeing seabirds.  I often go to the beach to look for sea birds, especially after big storms, and/or out on whale watching boats to see them.",,1,0,
-4,0,5756,704,"I used a backhoe to dig up a plot of land to create a garden, then dumped a bag of fertilizer on my lettuce seeds and cucumber seeds.  It was way too much fertilizer and it all ran into a local estuary where it created a huge algal bloom using up all the oxygen.  The algae strangled out the eelgrass so oysters and fish had no habitat, so I guess I won't be eating fish and oysters with my salad!",,0,0,
1,1,5756,698,"Where I live the time travel seems to be less than 10 years which is faster than I thought.  That means we could see water improvements pretty quickly, but we'd have to implement changes first to actually be able to see improvements. ",,1,0,
-1,1,5756,692,"40 Kg .
I could drive less but public transportation on the Cape is limited.  I already don't eat meat so I can't reduce that!",,1,0,
0,1,5756,690,"Too much nitrogen
algae too little O2
Dying, dying fish",,1,0,
-1,0,5756,685,"The surface seems to be eutrophic with phosphate levels at about 25 (not too bad), but the phosphate is increasing at the bottom of the pond where levels are more like 100, considered hypereutrophic.",,0,0,
5,0,5756,684,"[[[41.617234564192756, -70.55885034179687]]]\nThe Ashumet Sanctuary is protected by the Massachusetts Audubon Society.  The benefits it provides is habitat for wildlife, recreation for people, wetlands for cleaning and protecting groundwater, and improving quality of life for residents.",,0,0,
0,0,5756,682,"Wetlands Protection, Oil Spill Prevention, Bacteria Contamination",,0,0,
2,0,5756,679,He could plant native shrubs and perennials and eliminate most of the lawn.  This would still be attractive but use much less fertilizer and water than more formal landscaping.  Also it would help wildlife!,,0,0,
0,0,5756,677,C\nI fertilize my garden but not my lawn.  Probably about 3 lbs annually.,,0,0,
-2,0,5756,676,Fertilizer Application\nThis is under control of individual homeowners while fixing the wastewater problem will require town or county or regional approaches.,,0,0,
0,0,5756,672,"[[[41.61928787169466, -70.55919366455078]]]\nTwo",,0,0,
0,0,5756,670,"Drinking non-bottled water, Doing the laundry, Cleaning the dishes, Dining out at a local restaurant (which uses water for cleaning and food prep), Food Prep (boiling water, washing fruits and vegetables, etc.), Flushing the toilet, Showering",,0,0,
1,0,5756,669,"Too much nitrogen from septic systems and fertilizer run off enters local waters, causing algal blooms.  When they die and decompose that uses up oxygen in the water decreasing water quality.  Water treatment plants and sewers are expensive, but probably the best long term solution. ",,0,0,
0,0,4568,698,We have about 100 years where I'm located. We should be doing stuff now.,,0,0,
0,0,4568,692,78.83 is my nitrogen foot print. Maybe drive less.,,0,0,
0,0,4568,690,"The Cape is full of
yucky wastewater that fills our
ponds, lakes and oceans.",,0,0,
0,0,4568,685,Water sample levels are going down.,,0,0,
4,0,4568,684,"[[[41.70136655965392, -70.30616479492187]]]\nI love going to Sandy Neck. I don't know if it is protected.",,0,1,Yes Sandy Neck is a special part of the Cape.
0,0,4568,682,"Wetlands Protection, Drinking Water Standards, Hazardous Materials Impacts",,0,1,"Again, I think if we control the other items we won't have to worry about setting standards for drinking water."
4,1,4568,679,I think there are many organic gardeners and landscapers on Cape that could give suggestions or help him plan a chemical free landscape that is easy to maintain.,,1,0,
0,0,4568,677,C\nWe do not use fertilizer. We are an organic garden/lawn family.,,0,1,Does organic mean no fertilizer?   I am always confused by this.
0,0,4568,676,Fertilizer Application,,0,0,
0,0,4568,672,"[[[41.651663, -70.308671]]]\n1 watershed",,0,0,
0,0,4568,670,"Water for household pets, Drinking non-bottled water, Other household cleaning (such as mopping and scrubbing), Doing the laundry, Cleaning the dishes, Dining out at a local restaurant (which uses water for cleaning and food prep), Food Prep (boiling water, washing fruits and vegetables, etc.), Flushing the toilet, Showering",,0,0,
-2,1,4568,669,I think the problem is that we are a peninsula with finite resources and our population is not sustainable with current water use practices.,,1,0,
4,1,5730,757,Keep it clean - support wastewater management on Cape Cod,http://communityplanit.org/assets/attachments/598/729/March%202010%20Cell%20Phone%20%7BPics%20442.JPG,1,0,
4,0,5730,756,"Create work for young, creative minds who care about the environment - using today's technology they don't have to live in a city to contribute their ideas - they can telecommute from the Cape, thus keeping them involved in the well being of their own community while sharing their intellect and education with local environmental groups",,0,0,
0,7,5730,755,Plant willow trees in the back garden to absorb the nitrogen,,7,0,
0,1,5730,752,"If I paid based on how much wastewater I generate, If the state and federal government helped",,1,0,
0,1,5730,750,4 sub-regional groups,,1,0,
0,1,5730,749,Herring River,,1,0,
1,1,5730,745,Allow development rights in remote areas to be transferred to areas where wastewater infrastructure is present,,1,0,
0,0,5730,742,Yes\nIf you're already replacing the whole thing why not take the extra steps to complete the job?,,0,1,exactly that makes perfect sense
1,0,5730,740,"To live near or on the water
Extensive natural habitat for walking/bike riding (National Seashore)
Peace & quiet in comparison to city life",,0,0,
2,1,5730,736,"I don't know much about this and can't find resources to learn more here...
Our aquariums use carbon filters and live plants ot polish the water, also 'live' sand and gravel on the bottom of the tanks. 
The drinking water is polished off-site (I believe) and the septic system filters sewage through the various septic system components. 
The sand,soil, grass and plants in the garden also help to 'polish' water
",,1,0,
1,7,5730,734,Free removal of collected urine,,7,4,who do you think will pay for this?\\ One does have to wonder where the resources would come from\\ there are many wealthy individuals or groups concerned about the environment. I bet they would be good places for the funding\\ we have a lot of environmental groups near me with a lot of money
4,5,5730,730,"I would be happy to see more trees, wetlands, and protected open space in my community, regardless of cost.",,5,1,I don't most people would commit to anything without knowing the cost do you?
-3,0,5730,698,This map suggests it would take 10-20 years for water to travel from my home to the ocean. This means any changes I make in my own home have a faster impact than many Cape Cod homes who are not as close to the ocean as I am. There's no time to wait to implement changes - making them now will mean a faster solution to the waste water problem.,,0,0,
0,0,5730,692,"44lbs is not a huge footprint but I'm sure I can cut it back by using less resources (fuel, water, electricity etc.) by simplifying even more than I already have.",,0,0,
-3,0,5730,690,"Algae suffocates
Cape Cod•À_s ponds and waterways
Plants, fish, humans die
",,0,0,
3,0,5730,685,"Lower levels reflect a dramatic increase in the concentration of phosphorous in the ponds, whereas the upper levels remain stable throughout the years of data collection",,0,0,
4,0,5730,684,"[[[41.68181824156625, -70.11536317443847]]]\nI love to walk my dog through the conservation area of Bell's Neck. it is protected land and offers a sanctuary for wildlife ranging from airborne to underwater species.",,0,0,
2,0,5730,682,"Wetlands Protection, Drinking Water Standards, Bacteria Contamination\nWithout clean water the cape will become uninhabitable",,0,0,
0,0,5730,679,he can use stone or shell driveways with seating areas (wooden benches) edged by potted plants instead of lawn or flowerbeds that require more water to maintain them,,0,0,
0,0,5730,677,C\nI don't use fertilizers on my lawn...,,0,0,
-1,0,5730,676,Wastewater\nWe can turn off faucets when not directly using the water (eg. don't run the shower for 10 mins before getting in!) and limit how often we run appliances (wait till you have a full load) so controlling our own waste water is crucial here.,,0,0,
1,0,5730,672,"[[[41.663674653000754, -70.10909753417968]]]\nMy watershed is shared with Dennis Port",,0,0,
0,0,5730,670,"Other (share in your comment), Water for household pets, Drinking non-bottled water, Doing the laundry, Cleaning the dishes, Food Prep (boiling water, washing fruits and vegetables, etc.), Flushing the toilet, Showering\nI try to minimize my water usage (turn off the faucet when brushing teeth, use low-water consumption washer etc.) but I have 2 aquariums that require water changes regularly. I understand how high nitrates kill the fish so I keep the chemicals balanced...but this uses up more water than I'd like.",,0,0,
-6,0,5730,669,"I am alarmed by the sudden death of trees in my neighborhood, not just to gall wasp infestation, but something else no-one can explain. I am curious to know if uncontrolled waste water and over-nutrification of the soil is causing this problem. ",,0,0,
2,0,5825,757,"""knock knock"" ""whose there"" ""not clean water.""",,0,0,
3,2,5825,756,"Young people are going to be the ones to make these big changes in the future, so i think making the young people population stable should be a priority. ",,2,0,
0,3,5825,755,She can include facts about the difference that her family could make over time; showing that one person can make a difference. ,,3,0,
3,2,5825,752,If my contribution went to a fund dedicated to wastewater solutions only,,2,0,
0,2,5825,750,"4 sub-regional groups\nTo split the cape into 4 groups based on region makes the most sense, youll get a wide enough range but its still manageable.",,2,0,
0,1,5825,749,MEP- Waquoit Bay East,,1,0,
4,2,5825,745,"Allow more modest growth by changing development rules, Allow more development, but only where it currently exists",,2,0,
0,1,5825,742,Yes\nwe should be removing nitrogen from our environment that doesnt need to be there.,,1,0,
0,1,5825,740,"residential life, commercial and the open areas. ",,1,0,
2,1,5825,736,cleaning anything is just like polishing.,,1,0,
1,1,5825,734,Free removal of collected urine,,1,0,
1,2,5825,730,"We should rely on natural systems to remove as much nitrogen as possible in as many locations as possible, regardless of cost.",,2,0,
0,1,5825,726,the person who should be taking care of our problems is actually not one person but everyone.,,1,0,
2,2,5825,725,i would tell them to be more careful about where they build things and to be more aware of the intake of our resources that hold nutrients. ,,2,1,"Well said Kayla! Those resources that hold and process nutrients most efficiently are our wetlands. Many of which have been degraded, filled, drained or otherwise disregarded as wastelands when really they were and are precious resources."
12,3,5825,724,My super hero would take care of pollution first. they would do this by using their super human strength and lift all of the pollution out. ,,3,0,
2,2,5825,721,he could bring in an exact plan as to how and why this is so important. ,,2,0,
1,1,5825,720,"Share the costs, but discount based on income",,1,0,
5,2,5825,719,"i believe that it would be fair. they are coming down here for vacations anyways, if we charge them to keep the place they like to vacation clean they should be willing to pay some sort of fee. ",,2,0,
1,2,5825,715,"Expansion of Bottle Bill, State or Federal Grants, Sharing Existing Facilities",,2,0,
7,1,5825,713,"the competitive advantages the cape has, in my opinion is the beautiful beaches and wildlife. to keep those things how they are we need to keep cleaning them, ",,1,0,
0,2,5825,711,"summer homes, shopping and beach goers.",,2,0,
0,1,5825,708,"Fertilization, and Sewage treatment. ",,1,0,
3,3,5825,706,"Sea Birds\nFor me, I love hearing the birds when you get close to the ocean.",,3,0,
0,1,5825,704,Take that backhoe outside and scoop up the bag of fertilizer you just laid out. You need to stop hurting the fish and oysters who live in the eelgrass. ,,1,1,That's a great thought.
0,0,5825,698,It is going to take years to see results and that is too long to wait as it is. ,,0,0,
0,2,5825,692,64.5 LBs,,2,0,
1,0,5825,690,"wastewater on cape
is a very big problem
its time to fix it",,0,0,
3,1,5825,685,Change over time is not good for the ponds.,,1,0,
3,1,5825,684,"[[[41.623715093540966, -70.53584771728515]]]\nThe Ashumet Holly wildlife Sanctuary is a very beautiful place and for the most part is entirely open.",,1,1,Im coming with you next time
0,0,5825,682,"Wetlands Protection, Drinking Water Standards, Bacteria Contamination",,0,0,
3,1,5825,679,"Jason contributes the this problem heavily because he has more than one location, although locations should look nice he can make better choices on what fertilizers he picked. ",,1,0,
0,1,5825,677,C\n.,,1,1,i got the same
-2,1,5825,676,"Fertilizer Application\nFertilizer applications is the most likely able to be changed by humans for many reasons, the main one being the we chose to put out fertilizer. We can't really help the wastewater problem but we can pick different fertilizers with less harmful chemicals in them , ect.",,1,1,"We can certainly decide how to manage our wastwater and should be doing that more effectively with the advances in technology we have today. Granted, fertilizer application is certainly an easier mark to hit!"
0,4,5825,672,"[[[41.623998, -70.51834099999996]]]\nMost of the watershed is specifically the town of Mashpee and drains out into Waquoit bay.",,4,0,
0,3,5825,670,"Water for household pets, Other household cleaning (such as mopping and scrubbing), Doing the laundry, Cleaning the dishes, Food Prep (boiling water, washing fruits and vegetables, etc.), Flushing the toilet, Showering",,3,0,
0,3,5825,669,The waste-water is managed by the town and is filtered to keep it up to code. ,,3,1,"What town do you live in? Most residents of Cape Cod do not have their wastewater discharge managed by a town. Instead, they have individual treatment systems on their property - septic systems, that they should be managing. One problems is that the Town's do not allow individuals to actively manage their systems with the exception of usual pumping."
2,0,6217,757,"Knock Knock.
Who's there?
Not clean water!",,0,0,
1,1,6217,756,I would make a company that would pay young people a lot of money but is focused on the environment,,1,0,
-1,1,6217,755,make sure that your waste is disposed of properly ,,1,0,
0,2,6217,752,If everyone contributed equally,,2,0,
0,1,6217,750,1 county group,,1,0,
3,1,6217,749,I last visited the Great Pond water shed. ,,1,0,
3,2,6217,745,Allow more modest growth by changing development rules,,2,0,
0,3,6217,742,Yes\nI think this because with nitrogen it causes the algae to grow a lot and it locks the surface of the water so the lower plants cannot photosynthesize.,,3,0,
20,3,6217,740,"I think the main rush was because Cape Cod is very rich in resources. It is a great place for people to come on vacation. There are great beaches and beautiful scenery.
The top 3 reasons why people come to the cape to live are:
- Very warm summers
- Beautiful beaches 
- Nice beach front houses 
",,3,0,
-5,3,6217,736,"water filter 
boiling water(gets rid of organisms that shouldn't be in water)
coffee filter
lint collector 
fire wall on computers to filter out bad websites ",,3,0,
1,2,6217,734,Free removal of collected urine,,2,0,
4,6,6217,730,"I would be happy to see more trees, wetlands, and protected open space in my community, regardless of cost.",,6,0,
0,1,5905,706,Oysters\nI would miss oysters because they clean the contaminated ponds such as little pond,,1,0,
-2,0,5905,704,"Excess nutrients effect ousted, fish and eel grass. The ocean is being contaminated with algea. To prevent that, we can collect all the algea and stop the contamination. 
Also, using fertilizer can fix the algae blooms which are affecting the grass and plants. Using a backhoe can scrape the algae off the ground.
",,0,0,
-2,0,5755,698,We cannot wait too long or the negative effects will start to take over.,,0,0,
-2,0,5755,692,The change in nitrogen is what is a major factor to the problem the cape is facing.,,0,0,
1,0,5755,690,"The cape needs help
The waste water is a problem
The cape should get better",,0,0,
2,0,5755,685,The data provide me with a much better understanding of the total phosphorus in a single pond on the cape.,,0,0,
1,0,5755,684,"[[[41.61826122611538, -70.33088403320312]]]\ni Live right next to the ocean, and love being able to play in the water and dont want to have to worry about all the bad things that are happening to the place i love.",,0,0,
0,0,5755,682,"Wetlands Protection, Drinking Water Standards, Oil Spill Prevention, Bacteria Contamination, Hazardous Materials Impacts, Stormwater Runoff",,0,0,
2,0,5755,679,He can limit the amount of fertilizer he is using or use an eco friendly product which will make his lawn look just as good as it does now but do no harm to the environment.,,0,0,
0,0,5755,677,B\nAlot of fertilizer is applied yearly to my yard by the landscaping crews.,,0,0,
0,0,5755,676,Wastewater,,0,0,
0,0,5755,672,"[[[41.61620788592686, -70.33225732421874]]]",,0,0,
0,0,5755,670,"Water for household pets, Drinking non-bottled water, Other household cleaning (such as mopping and scrubbing), Doing the laundry, Cleaning the dishes, Food Prep (boiling water, washing fruits and vegetables, etc.), Watering the landscaping, Flushing the toilet, Showering",,0,0,
1,1,5755,669,I understand that the nutrients being absorbed into the water through our waste are doing more harm than good to the water supply.,,1,0,
1,0,5946,711,The toppings to the pizza is the best part because it gives you the extra flavor and does not taste as boring to just a plain pizza. The slices of the pizza has an increase because of how much pizza is being eaten. ,,0,0,
-2,0,5946,708,"The sources that affect the Cape's nitrogen levels are our toilets, garbage disposals,and dishwashers because they all go throughout the pipes and down into the ocean wrecking havoc on our water quality ",,0,0,
-8,1,5946,706,"Sea Birds\nWhen a bay or pond eutrophies, fish can die off due to lack of oxygen.The organisms threatened by eutrophication would be the sea birds.The sea birds would be affected the most because there is much access algae that blooms and thrives on access nutrients.",,1,0,
4,0,5946,704,"Excess nutrients effect plants,shellfish, and animals in the marine environment on the cape. The 
mixed creatures underwater need to be protected such as the fish and eel grass. These mixed creatures can be protected by putting the bag of fertilizer in the backhoe to create nutrients. The bag of fertilizer will help the plants,shellfish,animals and other mixed creatures.The fertilizer would spread throughout the water and air.",,0,0,
0,0,5849,672,"[[[41.5784425, -70.55864009999999]]]",,0,0,
0,0,5849,670,"Cleaning the dishes, Water for household pets",,0,0,
-3,0,5849,669,The water is bad.,,0,0,
0,0,5867,698,years and years,,0,0,
0,1,5867,692,12.21 giggawatts,,1,0,
1,0,5867,690,if i had a hammer id build a house for thee and if i had a painters brush on canvas you would be. but i don't have a hammer nor have the painters grace so i cat biuld you a house and on canvas you wont be. and also i have herpes,,0,0,
4,0,5867,685,i fond that al u need is SWAG to help ths plce,,0,0,
