score,popular,user_id,challenge_id,response,media,likes_num,replies_num,replies
0,3,5045,546,Tomatoes from my garden.,http://communityplanit.org/assets/attachments/542/543/1240379_10153195453910374_71558102_n.jpg,3,0,
0,0,5045,545,Other\nSelectioin,,0,0,
0,0,5045,544,Chain supermarket,,0,0,
2,0,5033,551,A head of locally grown romaine lettuce (1.99)\nI would rather support the local farmer,,0,0,
0,0,5033,565,0,,0,0,
0,0,5033,549,I would go there as much as possible but can not do it always due to being on ODSP,,0,0,
2,1,5033,546,"apples, oranges, plums greens and pineapple bought from the sarnia produce or no frills or super store",,1,0,
0,0,5033,545,Cost,,0,0,
0,0,5033,544,Chain supermarket\nAnd Sarnia Produce,,0,0,
0,0,4742,562,.,,0,0,
1,0,4742,561,"Tax incentives for farmers, distributors, and retailers who buy and sell local food.\nIt is hard for the local farmers, distributors and retailers who buy and sell local food to price their food in competition with the non-local food, so giving them incentives would help keep their prices comparable.",,0,0,
4,0,4742,560,Yes they should be topics that are addressed in schools because many kids are not taught how to cook let alone where to get healthy foods.  Kudos to the Agriculture in the Classroom programs and the One Tomato programs that teach kids these essential skills.  ,,0,0,
2,0,4742,557,I have not participated in one so I can't really define any benefits or drawbacks.,,0,0,
0,0,4742,556,Corunna?,,0,0,
0,0,4742,555,"Community Garden, csafarms.ca",,0,0,
0,0,4742,551,A head of locally grown romaine lettuce (1.99)\nSame price as the pre-washed and it is local!,,0,0,
0,0,4742,565,2,,0,0,
0,0,4742,549,Possibly -- prefer to purchase fruits and vegetables locally,,0,0,
0,0,4742,546,Pears and Apples from the farmer's market,,0,0,
0,0,4742,545,Cost,,0,0,
1,0,4742,544,"Local market, Chain supermarket, Farmer's Market/CSA/Farm Share",,0,0,
4,0,4887,551,A head of locally grown romaine lettuce (1.99)\nThe locally grown produce is the freshest. I know the people that grow it and I like to support them.,,0,0,
0,0,4887,565,5 or more,,0,0,
5,0,4887,549,"Yes, I would use it and love it.  I live in downtown Sarnia and must drive to get groceries.  Something nearby that also provides local foods would be awesome!
No specific products come to mind.  I want it all.",,0,0,
4,0,4887,546,"This year, the tree fruits have been amazing.  It started with incredible juicy cherries, followed by peaches, now plums, pears and apples.  Yum!!",,0,0,
0,0,4887,545,Availability of locally sourced foods,,0,0,
0,0,4887,544,Local market,,0,0,
-2,0,5031,562,"Not the lowest income bracket, because you need transportation to buy local foods. Getting to the market is not as hard as getting home when you don't have a car.
I'm not sure other than that - I buy local and have my whole life. My mom cans and preserves, and we grew up with that in our house. My whole family buys ingredients for canning from farmers and markets, I think because of how we were raised. Apples, potatoes, pears, leeks, eggs, from the market, and tomatoes, peppers, herbs, hot peppers, peas, beans, etc., we've picked from local farms. But we were also raised to eat in season, which means oranges in the winter not peppers, celery in the fall and not the spring, and not much salad in January. ",,0,0,
8,1,5031,561,"Locally sourcing the majority of school cafeteria food\nA consistent market is what is needed for local producers. By-laws enforcing stores to sell local foods goes against all economic reasoning. Think of last year - no apples. Then what?
However, sourcing school cafeterias, the Good Food Box, and the Student Nutrition Program from local foods would provide farmers with a consistent market, and would benefit the whole community. If the government runs it, they can write by-laws enforcing the 25% local food purchasing, which would encourage Food Service Providers (like Gordon's Foods) to purchase local produce.",,1,0,
2,1,5031,560,"Always should be addressed in school.
Current model could use consistent funding and financial support from local school boards or the ministry.
We need a way of getting the Community Health Department to work with the Planners and Cultural Services and the School boards in order to keep providing these kinds of programs. Right now everything is so silo'd nothing gets communicated across the barriers.",,1,0,
0,1,5031,557,"Always awesome.
People are afraid of vandalism, of looking messy, of it not being cared for. Those are all reasonable fears. Vandalism could happen, gardens do get messy, and sometimes no one wants to care for it. The end is there will still be a few tomatoes available for eating, the season is short so the garden gets cleaned up by mother nature, and it's just dirt. If it's not successful, spread it out and let the grass grow through. ",,1,0,
2,0,5031,556,"I participate in community gardens. Inwood and Watford could use gardens, they are economically hard-hit areas. 
Several area schools could also use gardens, providing a learning opportunity for students as well as food for the neighbourhood.",,0,0,
5,2,5031,555,"We need to make it easier for chain stores like Food Basics and No Frills to buy local produce.
We can give people vouchers to the farm markets to help ends meet, like other communities do (some in the US).
Market more in her neighbourhood about how to get to the local farmer's market, or which bus routes take her there. 
Getting there is not as much problem as getting home with heavy bags of produce. Wheeled shopping bags would be helpful, but am not sure if they are widely available here.",,2,0,
2,0,5031,551,"A bag of imported, pre-washed romaine heads (1.99)\nBecause it's easy. You just pull them out and chop them. It seems like a bad thing when I type it here - seems like less waste because you're not tossing away the outer leaves, etc. Mostly because it's easy.",,0,0,
0,0,5031,565,5 or more\nMost of these were not in Canada :)  But on an average month I go to the market about 4 times.,,0,0,
8,0,5031,549,"It depends if I could do most of my shopping there! I have a local grocery store outside of Sarnia, and it does really well. It's a small chain store, but does try to provide some local fruits and veggies. I buy most of my groceries there because it's local to me, but I do still go to Costco for larger ticket items. Since I hate grocery shopping, I like something that is interesting (Costco), but I do want to support local too (Foodland, and farm gate stores). Can I buy toilet paper there? Can I get orange juice or a cool facsimile? Is the produce amazing? Are the meats cut well and reasonably priced? Good loss leader sales will always get me in the door.",,0,0,
0,1,5031,546,"Soup! Made from all local foods, low sodium because it's homemade. Also local Ginger Gold apples. Beef steak from local cattle, cooked rare and in a peppercorn sauce. Yum.",http://communityplanit.org/assets/attachments/542/543/CompostSoup.jpg,1,0,
-3,0,5031,545,"Other\nMy own schedule is the problem - takes time to go to all these different places. I also hate shopping for food, so the easiest I can make it is better.",,0,0,
0,1,5031,544,"Chain supermarket\nMost groceries come from store, but produce and fruit is purchased locally. Split between the Saturday farmers market and the local farm gate stands near me (Macklins and Vrolyks)",,1,0,
6,0,5044,562,"I don't think it's any specific type of person.its awareness. Once people are made aware of GMOs I think local food sounds so much better, healthier. And if you care about your community, why wouldn't you support it?",,0,0,
3,0,5044,561,An advertising and educational campaign to promote eating and selling local\nI think awareness is key...educate on GMOs and make fresh local food readily available and ensure people know when and where to get it...,,0,0,
3,0,5044,560,"I think it's a wonderful educational addition...some kids never get to see a chicken, never mind learn anything agriculture related....seems education always pushes towards the trades in sarnia, yet without farmers, we will have no food. I think any exposure a child can get in this area is wonderful....it should be in every school in lambton.",,0,0,
2,1,5044,557,"There is nothing but benefits for community gardens. Parents can take there children to a garden to pull weeds or water, and bring home food to make a meal...they should be everywhere.",,1,0,
-1,0,5044,556,"I am a member at northend gardens. I pay a small fee and she grows sooo many different kinds of tomatoes and peppers (even purple peppers!), peas and potatoes, as well as eggplants, cucumbers, carrots, cabbage, corn, rosemary, basil and parsley ......I have received jars of salsa and tomato sauce, strings of peppers, and frozen pesto balls and so many vegetables throughout the summer. It's been amazingly delicious!",,0,0,
15,0,5044,555,"Wonderful garden support in sarnia....One Tomato gardens invite anyone to come and help in the garden, and take as much fresh vegetables that you need. I've also seen a community garden on a church property inviting people to do the same....the inn of the good shepherd, read, brings loads of fresh vegetables in and even distributes in petrolia and a couple other drop spots...there are neighbours with so many vegetables right now, I'm sure they wouldn't mind giving a basket to a mother of two growing children. Freeze whatever she has room for, make quick jams, etc. for winter....",,0,0,
4,0,5044,551,"A head of locally grown romaine lettuce (1.99)\nObvious answer--fresh and local, not to mention same price?? A winner.",,0,0,
2,0,5044,565,"2\nI've been going to the fruit and vegetable market for fresh things. I also bought a membership to a garden this summer and am still receiving fresh veg and jars of salsa, tomatoes, strings of peppers, and pesto balls!",,0,0,
11,0,5044,549,"I absolutely would shop there. I wouldn't care that it costs more at all...if I could get everything I need in one store it would be wonderful. If I could buy things that are made in canada, or at least in North America in one store, well, that seems pretty much a miracle....",,0,0,
3,0,5044,546,"My son made us a big bought of macaroni goulash for dinner last night....healthy except for the macaroni!!! We had fresh peppers and onions from a friends garden with a jar of her stewed tomato sauce, and farm fresh ground beef. Couple shakes of this and that!...Mmmmmmm!",,0,0,
0,0,5044,545,"Habit/loyalty\nI can buy all the fresh fruit and vegetables and farm meats I need/want, but I still need the basics staples that keep the lunches and meals going in this house....I have no time for baking or canning.....",,0,0,
1,1,5044,544,Chain supermarket\nBoxed and canned items...been trying to buy vegetables fresh and bought side of beef from neighbour,,1,0,
2,0,5175,562,"healthy living advocates absolutely
",,0,0,
0,0,5175,561,"Tax incentives for farmers, distributors, and retailers who buy and sell local food.\nmost incentive",,0,0,
-1,0,5175,560,"yes - many children are unaware of where our food comes from and how it is grown.
",,0,0,
0,0,5175,557,more awareness,,0,0,
0,0,5175,556,why not let the schools designate garden areas,,0,0,
0,0,5175,555,"one tomato project 
plant a garden",,0,0,
0,0,5175,551,A head of locally grown romaine lettuce (1.99)\nabsolutely,,0,0,
0,0,5175,565,1,,0,0,
2,0,5175,549,fresh fruit and veg in season yes,,0,0,
1,0,5175,546,fresh corn in season - yum - at a chain store locally grown.,,0,0,
-1,0,5175,545,Cost\nThe biggest bang for your buck without losing flavour which is very important.,,0,0,
0,0,5175,544,"Chain supermarket, Grow/farm it yourself",,0,0,
0,0,5611,544,Chain supermarket,,0,0,
0,0,5313,545,Proximity,,0,0,
0,0,5313,544,Local market,,0,0,
0,0,5020,562,"Mindful about environment, economy, other local citizens.",,0,0,
1,0,5020,561,Bylaws to ensure grocery stores are selling at least 25% locally sourced food\nConvenient and targets many people at large.,,0,0,
5,0,5020,560,Yes. Children will encourage parents to buy and eat better.,,0,0,
0,0,5020,557,Don't know,,0,0,
1,0,5020,556,Yes.,,0,0,
1,0,5020,555,She can go to the farmers market and attract with appropriate newspaper ads.,,0,0,
0,0,5020,551,A head of locally grown romaine lettuce (1.99)\nIt's locally grown.,,0,0,
0,0,5020,565,0,,0,0,
1,0,5020,549,No. I look for competitive pricing. I would prefer buying locally grown vegetables.,,0,0,
-1,0,5020,546,Couscous from No Frills.,,0,0,
0,0,5020,545,Other,,0,0,
0,0,5020,544,Chain supermarket,,0,0,
5,0,5048,557,I don't ' participate but it is a great idea for people who need an area to plant. Sharing and trading are benefits. ,,0,0,
-1,0,5048,556,no,,0,0,
1,0,5048,555,"Provide an affordable solution, centrally located and advertise. ",,0,0,
0,0,5048,551,A head of locally grown romaine lettuce (1.99)\nThis would be my first choice if it was convenient in terms of hours and location.,,0,0,
0,0,5048,565,1,,0,0,
0,0,5048,549,I would if I knew that the food was non gmo and organic ,,0,0,
0,0,5048,546,Salad,,0,0,
0,0,5048,545,Proximity,,0,0,
0,0,5048,544,Chain supermarket,,0,0,
3,0,5043,560,I think it is good for the kids to learn how local farmers provide some of the food that they eat,,0,0,
0,0,5043,556,I don't participate in a community garden,,0,0,
0,0,5043,557,I don't participate in a community garden,,0,0,
2,0,5043,555,"Farmers market has fresh produce, meat, fruit, also lambton college has a program for fresh fruit and veggies , ",,0,0,
2,0,5043,551,A head of locally grown romaine lettuce (1.99)\nI support local farmers,,0,0,
0,0,5043,565,3,,0,0,
0,0,5043,549,"I would use this store, even if higher priced, grown in Ontario",,0,0,
0,0,5043,546,"Squash, tomatoes, grew them myself",,0,0,
1,0,5043,544,"Grow/farm it yourself, Farmer's Market/CSA/Farm Share",,0,0,
0,0,5043,545,Cost,,0,0,
2,0,5068,562,"I don't think there's one type of person.  Generally the issues of local food surround health, the community, the environment and engagement.  Anyone could care about these issues.  ",,0,0,
5,1,5068,561,An advertising and educational campaign to promote eating and selling local\nBy laws are impractical - our growing season is one in which we will have to import some of our food.  Advertisements and locally sourcing cafeteria food would be two good options.,,1,0,
6,0,5068,560,"I do think it's important.  Children need to learn about food, how it's grown and where it comes from. This would help in the education of healthful choices and better living practices. ",,0,0,
5,0,5068,557,More advertising and outreach might make these gardens more accessible and successful. ,,0,0,
0,0,5068,556,I do not.,,0,0,
7,0,5068,555,"If you buy things from the Farmers Market I find it lasts longer, tastes better and is a better value than the big box stores.  Macklins Farm Produce stand is another great place to get local, tasty ingredients. Sometimes it seems a little pricey but that's often because farmers can't compete with sales. If you take 20$ to the market on a Saturday you will leave with more than enough produce to feed a family for a week but it does require you relying on in season produce and adjusting menus accordingly.  ",,0,0,
0,0,5068,551,A head of locally grown romaine lettuce (1.99)\nIf given the option I would buy an organic variety.  I try to stay organic with greens as much as possible due to our high consumption and the high pesticide residue that tends to go with conventionally farmed produce.,,0,0,
0,0,5068,565,5 or more,,0,0,
5,0,5068,549,"I would shop at a locally sourced store.  I don't mind paying more for fresh, local ingredients but I would like to see organic offerings and low pesticide produce offered locally as well.  I find a lot of what I need at the farmers market but would like more days to shop! ",,0,0,
4,0,5068,546,"Lovely fresh turnip, potatoes, peppers, kale and apples from the Sarnia Farmers Market",,0,0,
0,0,5068,545,Availability of locally sourced foods\nOrganic offerings and vegetarian options play a role as well.,,0,0,
1,0,5068,544,"Local market, Chain supermarket, Farmer's Market/CSA/Farm Share",,0,0,
0,0,5097,562,"I do not think thereis a specific type of person who purchases locally sourced food, I think if itis avaialble, priced right and is presented well, people will purchse these items.",,0,0,
5,1,5097,561,An advertising and educational campaign to promote eating and selling local\nI think if more of our community knew which grocery stores carried local produce would definately be helpful and supportive to the community and local farmers,,1,0,
13,1,5097,560,"Yes, I htink offering these programs in the schools will help encourage todays youth to make healthy choices.  I also think teaching them how to cook with fresh produce is an excellent opportunity.",,1,0,
6,1,5097,557,"Yes I think having these gardens is of great benefit toour community, especially for those on a limited budget and are not able to afford to purchase as much fresh produce.",,1,0,
1,0,5097,556,"I know there are 3 communtiy gardens located in the city of Sarnia that offers free produce such as tomatoes, cucumbers, and I believe squash - one in the downtown Christina street area, one by the Goodwill centre on Wellington and on on the corner of Murphy and Exmouth.  There used to be a co-operative on Modeland roda norht of Michigan, but I have not seen the plots of land being farmed in the last few eyars.  I do not know of any others.",,0,0,
2,0,5097,555,She can purchase locally grown produce in the Metro chain of grocery stores.  It woul d help it this was advertised more inthe weekly circulars/ flyers.,,0,0,
0,0,5097,551,A head of locally grown romaine lettuce (1.99)\nhopefully my local grocery store will be carrying local produce,,0,0,
0,0,5097,565,1,,0,0,
1,0,5097,549,"Yes I would use this grocery store, but I would probably still shop in other local stores as well",,0,0,
0,0,5097,546,Yogurt - for breakfast with granola - bought locally at the supermarket,,0,0,
0,0,5097,545,Other,,0,0,
0,0,5097,544,Chain supermarket,,0,0,
2,0,5065,562,"Someone who's health-conscious, likes to cook, aged 25 to 45 and has a little extra income.",,0,0,
5,1,5065,561,An advertising and educational campaign to promote eating and selling local\nAll good options. Consumer demand has already been slowly pushing grocers to sell local food. They will continue to do so in order to be competitive.,,1,0,
3,1,5065,560,"Absolutely, everyone needs to know where their food comes from. They will be encouraged to think about the food they eat, the resources it takes to produce it, the time to prepare it and the unnatural additives added to processed foods. It may lead to healthier food choices less food waste. 
Local, healthy produce should be served in school cafeterias. This can be sourced through CSAs with local farmers or schools could have agri- classes where students learn to grow produce in greenhouses.",,1,0,
11,1,5065,557,"Numerous benefits (healthy food, exercise and sun from gardening, respect for the earth and where your food comes from). Can't think of any drawbacks, besides mosquito bites. Co-ops and community share programs are great ways for people to support and get something back. These should be promoted more so people know this is an option.",,1,0,
0,0,5065,556,More community gardens are needed in the county.,,0,0,
2,0,5065,555,"Community Health Services, local farmers markets and grocery stores could provide information on finding, choosing and using local foods. Schools and workplaces should have fresh local fruit available to students and employees for snacking. Students should learn in school how to grow, harvest and prepare fruits and vegetables. CSA agreements between local farms and schools to provide local fresh ingredients for cafeteria meals.",,0,0,
0,0,5065,551,"A head of romaine lettuce from California (1.29)\nI would prefer to buy local lettuce, but more often than not I shop at the grocery store and they don't always sell local.",,0,0,
0,0,5065,565,1,,0,0,
1,0,5065,549,"I would purchase local (and preferably organic) food at a higher price, as long as the quality and nutrient value is on par. Though I would probably still buy certain non-local foods such as bananas and chocolate.",,0,0,
1,0,5065,546,A basket of peaches purchased at Metro and lots of fresh herbs from my garden,,0,0,
0,0,5065,545,Other\nQuality of food,,0,0,
1,0,5065,544,"Chain supermarket, Farmer's Market/CSA/Farm Share\nAlso, Garden Fresh Food Box",,0,0,
0,0,4933,545,Habit/loyalty,,0,0,
0,0,4933,544,Chain supermarket,,0,0,
2,0,5039,562,"I would be that person, except there isnt enough types of foods sourced locally. Not produce but other things like cheese, meats, etc. It is developing I hear, but time for government to lighten up on fees for for being licensed to have these facilities to produce product locally.",,0,0,
0,0,5039,561,"Tax incentives for farmers, distributors, and retailers who buy and sell local food.\nand a new permit to grow and sell within city limits....with inspection of course.",,0,0,
2,0,5039,560,"Well I do know some kids love fruit, or veggies, especially with the growing trend in vegetarianism. But the rest....you've got to bribe them to eat fresh produce. I say put it out there as a project in school that they can be marked on, especially trying new things, that could work.",,0,0,
-1,1,5039,557,"Other than the cost of dealing with pests, animals, or plant disease, I don't see any drawbacks, it takes a village but its hard work daily. I've done it for years.",,1,0,
11,0,5039,556,"I know the City charges a nominal fee for plots in various areas, and there are some residents doing memberships in town for growing your produce, but there needs to be the ability for low income families to eat fresh and properly. Being a chef myself, I love guiding and helping out with food/herb advice. Things can taste so much better at home when you ""have the puzzle completed"", lets say. I wouldn't even charge a fee for helping out.
",,0,0,
6,0,5039,555,"Well the Sarnia Bay Farmers Market has done so much already, with getting the word out etc. Transit I guess should be considered. But if she has delivery options at low cost, that's always great. Also seek out local businesses that cater, it's not always expensive. Communication is best. ",,0,0,
0,0,5039,551,"A head of locally grown romaine lettuce (1.99)\nI can grow my own, but when my supply is low I'd rather buy locally grown.",,0,0,
0,0,5039,565,5 or more,,0,0,
0,0,5039,549,"well I happen to work at a local store that sources locally, but not items. If I could have more locally sourced items to carry and prepare meals with in store I would.",,0,0,
1,1,5039,546,"Elderberries and fresh arugula, I grow the arugula, and my father has an elderberry tree.",,1,0,
0,0,5039,545,Cost,,0,0,
1,0,5039,544,"Chain supermarket, Grow/farm it yourself, Farmer's Market/CSA/Farm Share",,0,0,
2,0,4941,562,"Environmentally conscientious, Community focused.
We can all do better!",,0,0,
5,0,4941,561,"Other (explain in your comment)\nAll are good ideas, especially ensuring grocery stores sell locally sourced food.  
By-laws can be dangerous however, since the larger Chains would just pay the fine and continue importing or move out of the Community.",,0,0,
5,0,4941,560,"I totally support the need for agriculture in the classroom.  Children need to know and appreciate the amount of work that goes into food production.
Unfortunately liability insurance costs to Farmers has limited classroom visits.  If this was not an issue I'm sure more Farmers would enjoy participating.",,0,0,
-2,0,4941,557,"It's difficult to get water to them in certain locations.  Sharing the ongoing maintenance work can sometimes be an issue - often one person ends up doing most of the work... then knowing when it's ready and sharing the produce can cause it's own problems.  
Communication amongst the community members is key.",,0,0,
0,0,4941,556,Maybe Plympton-Wyoming could find a spot in McKay Park.,,0,0,
6,0,4941,555,The Good Food Box project would be a good one for Lisa.,,0,0,
-1,0,4941,551,A head of locally grown romaine lettuce (1.99)\nLocal products stay fresher longer and I don't waste as much.,,0,0,
0,0,4941,565,3,,0,0,
5,0,4941,549,"Yes I would shop there.  Quality is important to me and fresher products last longer and taste better.
I purchase vegetables from Farmers' market, and sweet corn from my neighbour.",,0,0,
0,0,4941,546,Steak from Foodland,,0,0,
0,0,4941,545,Habit/loyalty,,0,0,
1,0,4941,544,Other (please indicate in comments)\nLocal small privately owned grocery store Foodland,,0,0,
0,0,4629,562,dfdfdfdfdfd,,0,0,
1,0,4629,561,An advertising and educational campaign to promote eating and selling local\ndfdfdfdf,,0,0,
0,0,4629,560,dfadfadfdfdf,,0,0,
0,0,4629,557,dfadfadfadf,,0,0,
0,0,4629,556,dfadfadsfadfas,,0,0,
0,0,4629,555,fdfdfdssdsfasdfdsf,,0,0,
0,0,4629,551,A head of locally grown romaine lettuce (1.99)\nffffff,,0,0,
0,0,4629,565,"4\n,mnbvc",,0,0,
0,0,4629,549,ijhgfds,,0,0,
0,0,4629,546,4g4gr,,0,0,
0,0,4629,545,Other,,0,0,
2,0,4629,544,"Other (please indicate in comments), Farmer's Market/CSA/Farm Share",,0,0,
0,0,5588,546,Tomatoes from my garden.,,0,0,
0,0,5588,544,Chain supermarket,,0,0,
0,0,5588,545,Cost,,0,0,
2,0,5350,546,sweet red peppers purchased from farmer at roadside stand,,0,0,
0,0,5350,545,Proximity,,0,0,
0,0,5350,544,Local market,,0,0,
0,0,4934,546,"Grew it myself:  Kale, my new superfood.",,0,0,
2,0,4929,562,I'm not sure there is a certain type of person - I think its pretty much a cross section of the population.  Is it easier to define who does not purchase local foods?,,0,0,
0,0,4929,561,"Bylaws to ensure grocery stores are selling at least 25% locally sourced food\nWould be the most difficult to put into place.  Percentage would be high as so much isn't grown locally ie. bananas.  Does this include processed foods ie. cereal, bread, cookies etc.  If so 25% is unrealistic.",,0,0,
3,0,4929,560,Absolutely important for the link in school to local food and healthy eating.  Only unfortunate part is that limited resources means not all classes and schools can participate.,,0,0,
-1,0,4929,557,Biggest challenge is getting the volunteers to weed & water!,,0,0,
0,0,4929,556,Several businesses grow gardens for the food bank.,,0,0,
9,2,4929,555,The Inn of the Good Shepherd has a mobile market delivering fresh produce to 11 locations every week for families in need.  U-pick farms are also an economical means of getting fresh produce.  The County has a good food box program that is economical as well - needs to promote that wider.  ,,2,0,
0,0,4929,551,A head of locally grown romaine lettuce (1.99)\nPreference is local lettuce if available (in season) then the California option out of season,,0,0,
0,0,4929,565,4,,0,0,
3,0,4929,549,"Yes - would like to see local vegetables, meats, fish, eggs as features",,0,0,
0,0,4929,546,"corn, tomatoes - local farm market",,0,0,
0,0,4929,545,Habit/loyalty,,0,0,
1,0,4929,544,"Chain supermarket, Farmer's Market/CSA/Farm Share",,0,0,
0,2,4187,546,"Red pepper, artichoke, feta + wild arugula pizza. I made it!",http://communityplanit.org/assets/attachments/542/543/1239297_10100180601724520_1966318570_o.jpg,1,1,"Looks very yummy.
"
0,0,4187,545,Proximity,,0,0,
0,0,4187,544,Grow/farm it yourself,,0,0,
1,0,5353,562,"I don't think there is a certain type of person that purchases locally sourced foods. There's likely a range of individuals and families who have different reasons to consume locally grown foods, so there wouldn't necessarily by ""a"" type. I now make it a point to seek out locally sourced foods, but I haven't always been that way.",,0,0,
0,0,5353,561,"Tax incentives for farmers, distributors, and retailers who buy and sell local food.\nIncentives would be ideal to make the effort worthwhile for everyone involved in the food supply chain.",,0,0,
2,1,5353,560,"Yes. It's important for everyone, not just kids, to learn about where food comes from. We are far too reliant on convenient, processed foods and we've lost the art and skill of basic cooking.",,1,0,
17,1,5353,557,"Community gardens are a great asset to any community, and if there were incentives for neighbourhoods to sponsor/host, that would be great. Work with the Master Gardeners as well. It would be great to have a summer day camp devoted to just doing things related to developing life skills vs just recreational camps. Life skills can include building and maintaining a community garden; cooking; resiliency building; developing healthy relationships; safety etc.",,1,0,
0,0,5353,556,Near all schools and daycares,,0,0,
8,0,5353,555,"Schools and daycares can offer fresh, locally grown food at low or no cost to students. Research has shown that students are more attentive and learn better when they are fed.
More education to dispel the myth that healthy eating is expensive. Make buying junk food a dis-incentive; junk food costs less but has fewer nutrients.
More support for resources such as the mobile market so that food is accessible in all neighbourhoods, especially around schools.
Have farm stands at libraries or community centres. 
Make quality food boxes (produce, snacks, basic foods) available to families at a good rate (include delivery). An expanded Garden Fresh Box/produce box, and like a Christmas hamper but available monthly.
Incentives for big chain stores to carry locally grown foods.
Incentives for every convenience store to have a farm stand section.
Ensure that travelling to a grocery store is not a hardship - there are high risk low income neighbourhoods that don't have grocery stores that are accessible.",,0,0,
4,0,5353,551,A head of locally grown romaine lettuce (1.99)\nI do not have a great deal of trust in lettuce grown in areas where the farming practices are large scale.,,0,0,
0,0,5353,565,5 or more,,0,0,
2,0,5353,549,"Yes, for some of the products and if I knew I was supporting a farm family. I would definitely source meat and poultry products from local farms.",,0,0,
0,0,5353,546,Pears and apples from Zekfelds farm. Picked the apples myself!,,0,0,
0,0,5353,545,Proximity,,0,0,
1,0,5353,544,"Local market, Chain supermarket, Farmer's Market/CSA/Farm Share",,0,0,
1,0,5029,562,"Until it becomes just as easy to buy local as it does everything else, the specific type of person buying local will continue to be activists, environmentalists and sustainability driven folks.
I do not see myself as there yet...leaning though...",,0,0,
3,0,5029,561,"Tax incentives for farmers, distributors, and retailers who buy and sell local food.\nProviding easy access to local produce that is competitively priced is the key. Providing Bylaws and advertising and education is also highly important.",,0,0,
1,0,5029,560,These types of education are critical and should be come an integral part of the curriculum funded by the school boards instead of being fully funded through grants from foundations ,,0,0,
7,1,5029,557,"I do not see any downside to participating. Community Gardens can always benefit from the community helping with the preparation, planting and tending and winterization of their community gardens. It's exercise, it's outdoors, it's fun and it produces local free food...",,1,0,
1,0,5029,556,"Yes, The rest of the map...",,0,0,
0,0,5029,555,Local food map,,0,0,
0,0,5029,551,"A head of locally grown romaine lettuce (1.99)\nFresher, healthier",,0,0,
0,0,5029,565,0,,0,0,
1,0,5029,549,"Yes, However proximity would play a large factor",,0,0,
4,0,5029,546,One Tomato Souper day at the Sarnia Public Library...Tomato Vegetable Soup made by Blackwater Coffee and Tea Company and made possible by Sarnia Awesome Foundation,,0,0,
0,0,5029,545,Proximity,,0,0,
0,0,5029,544,Chain supermarket,,0,0,
0,0,4935,565,1,,0,0,
-1,0,4935,549,yes I always chose local and refuse to buy Mexican,,0,0,
0,0,4935,546,tomatoes from the garden,,0,0,
0,0,4935,545,Cost,,0,0,
0,0,4935,544,Chain supermarket,,0,0,
3,1,5061,557,No drawbacks. Make it fun and inclusive. Provide and accessible space that is centrally located. It is a community building experience.,,1,0,
4,0,5061,556,"People who garden typically share their produce and canning, especially zucchini. It would be nice to see local schools create community gardens. This would teach the students about gardening and perhaps involve seniors and other gardening enthusiasts as teachers.",,0,0,
2,0,5061,555,"Sarnia has two local markets that I believe are open three times a week. One in the Mitton Village and one at the Marina. Field trips with her children and parents to local producers could be entertaining, educational and combine knowledge of local produce with affordable food.",,0,0,
3,0,5061,551,A head of locally grown romaine lettuce (1.99)\nThe romaine lettuce I have purchased in the past from the grocery store has already seen better days and miles and I end up throwing out a portion of it when i bring it home. Local lettuce is usually picked that day and remains fresh for a week or more.,,0,0,
0,0,5061,565,4,,0,0,
3,0,5061,549,"Yes, I would use a locally sourced grocery store. I prefer to buy my meats from local farmers. I know how the animals have been raised and the quality and taste is superior.",,0,0,
0,0,5061,546,"Carrots, parsnips and turkey sausages from the Petrolia Farmers Market",,0,0,
0,0,5061,545,Habit/loyalty,,0,0,
0,1,5061,544,"Local market\nI buy my meat, poultry and eggs from local farmers and fruits and vegetables at our seasonal farmers market",,1,0,
0,0,5598,551,A head of romaine lettuce from California (1.29)\nPrice,,0,0,
0,0,5598,565,1,,0,0,
1,0,5598,549,No - I am on a budget and need to save money.,,0,0,
0,0,5598,546,"Tomatoes, Cheese and Turkey 
Cheese and turkey came from the grocers. The tomato came from the garden",,0,0,
0,0,5598,545,Cost,,0,0,
0,0,5598,544,Chain supermarket,,0,0,
5,0,5023,562,People who want to support local farms and companies and do not want to show in the United States.  ,,0,0,
2,0,5023,561,An advertising and educational campaign to promote eating and selling local\nAll of these ideas are great...did not want to choose only 1,,0,0,
3,0,5023,560,Incredibly good idea,,0,0,
0,1,5023,557,The community could possibly provide areas in local parks,,1,0,
0,0,5023,556,I know of 2 but did not know of any other ones,,0,0,
0,0,5023,555,Have a website and advertise through radio/paper,,0,0,
2,0,5023,551,A head of locally grown romaine lettuce (1.99)\nI would enjoy having organic romaine even if it cost more.,,0,0,
0,0,5023,565,0\nThe local market is not convenient for me due to the location.,,0,0,
4,0,5023,549,Definitely would use this grocery store.  Important issues to me would be organic fruits and vegetables.  The proximity of this grocery would be very important to me.,,0,0,
0,0,5023,546,Kale - Greens Organic Cafe,,0,0,
0,0,5023,545,Availability of locally sourced foods,,0,0,
0,0,5023,544,Chain supermarket,,0,0,
3,0,5143,562,I think it can be anyone. There is no type of person. Just someone who cares about what they eat and wants to have a positive impact on their local community.,,0,0,
2,1,5143,561,Locally sourcing the majority of school cafeteria food\nThis will provide an immediate and stable increase in market demand for locally produced goods and can be integrated into educational initiatives.,,1,0,
