score,popular,user_id,challenge_id,response,media,likes_num,replies_num,replies
16,1,4301,439,"Provincetown\nI love the light in Provincetown.  I can see why it inspires artists.  I also enjoy attending the many performing arts events there, and the great variety of shopping and dining. It's a great destination for house guests; always an inspiring time",,1,0,
3,1,4301,438,"We are bordered on the East by a Red Lily Pond (a ""Great Pond""); on the West by the Centerville River; on the South by Nantucket Sound; on the North by a densely-built housing development.",http://communityplanit.org/assets/attachments/417/419/Red%20Lily%20Pond.jpg,1,0,
0,1,4301,437,Insular,,1,0,
-2,1,4301,435,"Yes...realizing that not treating my (our) wastwater is far more expensive!  We needtoconsider the ""system lifetime"" costs of action versus inaction.",,0,1,"Great point Steve!  Ultimately, doing nothing will end up costing us much more!"
0,0,4301,434,"Using nitrogen-free household products, Reducing or eliminating the use of fertilizers on your yard, Installing special bathroom fixtures, Something else (explain in your comment)\nInstalling a cluster septic system to serve several homes, most of which are seasonal, so that wastewater can be consolidated for nitrogen removal from many homes at once, instead of piecemeal.",,0,0,
5,0,4301,433,"In the past 2 years\nI am fortunate to be part of a ""Cluster Septic System"" with 16 other houses, that is maintained by the Town of Barnstable DPW.  So, if I have any problems, I call the town, and they come and fix it right away.  I pay four yearly bills -- like taxes -- to the Town for this service, and it is really worth it, because I don't have enough land to have a septic system.  Also, I (and the other 16 homes) benefit from the expertise of the Town.",,0,0,
3,0,4301,431,"My first priority would be to become as intentional as I can be with my daily activities that relate to water.  There are lots of little things I can do to protect my property--for example, not trampling on the sand dunes that create a barrier between my house and the sea, but taking a longer route when I walk to the beach.  I could also use a little less water in my washing machine, and use a phosphate-free detergent.  These steps are like ""two-fors,"" where both my property and the water benefit. ",,0,0,
22,0,4301,430,"Since he brought it up, I'd say, ""tell me more--what led you to mention this?'  Depending on wha t he answers, I'd continue to engage him in the conversation, ALWAYS referring it back to his basic interest. I'd learn more about him (he is my friend, after all) and I'd probably learn more bout myself, too, by becoming aware of the feelings evoked in me by what Jason says .  I've discovered that I can't change people's minds! All I can do is set an example!  At some point in the conversation, maybe he'll say, ""So, why do you care so much about wastewater?"" and then, and only then, will I have the chance to share some of my passion for protecting Cape Cod's water.  I can't ""make people care.""  All I can do is care myself, and hope that by caring, and by being joyful, people may want to experience the joy I do, and so experience me as a role model, and care, too.  I am a ""declared elder"" in a circle of support, and as an elder, I adopt certain practices, among them, not trying to change people, but rather simply opening the door for them to change if they choose.",,0,0,
29,4,4301,429,"It seems to me that Lin's future will be affected by three factors:
1.  Employment opportunities
2.  Recreation opportunities
3.  Property Values
If the Cape Cod communities are able work together to address wastewater issues region-wide, in the coming years the effort will undoubtedly create many good paying, year-round jobs for environmental and hydrological engineers, designers, craftspeople, technicians, and construction workers.  There may well be a great variety of solutions--and hence, a great variety of jobs--depending on watershed-specific issues, pre-existing infrastructure, community resources (both financial and expertise). If I were Lin, I'd get as much eduction as I could in these emerging industries and technologies.
2. Recreation opportunities:  Of course, if the quality of water in the ponds, rivers, and ocean declines, the myriad of recreational opportunities, from shell fishing to kayaking, swimming or just enjoying clean beaches, will correspondingly decline.  On the other hand, if the region decides to address wastewater issues, recreational opportunities will stay plentiful across the Cape,and Lin can look forward to a lifetime of active outdoor recreation, contributing to her physical, mental, emotional, and spiritual health.
3.  Property values:  Like many young people, Lin may hope to invest in a home or commercial property of her own.  If watewater is appropriately managed in both residential and commercial areas, she can expect the value of her real estate investments to grow over the course of her lifetime, providing a secure nest egg for eventual retirement, and security for the next generation of her family. On the other had, if nothing is done, over the next generation Cape Cod will become an increasingly undesirable region to settle, build a family and a business, and before long, ambitious young people such as Lin will opt to build their families and careers elsewhere, in a region that invests in its infrastructure.  ",,3,1,that's a very comprehensive answer. i learned a lot - thanks.
0,0,4301,427,My watershed contributes to a coastal bay (embayment)\nCenterville River watershed.,,0,0,
12,1,4301,426,"My favorite ponds are fairly healthy, with a good combination of open water and native plants, providing shelter and cooler water for fish.  I have seen algae on the pond near the Cape Cod Mall.  Having seen the way in which other tourist destinations have employed natural bodies of water to enhance commercial and retail neighborhoods, I wonder if the mall has plans to restore this pond to be a pleasant backdrop for shopping, and thus invest in cleaning it up?",,1,0,
6,3,4301,425,"My favorite outdoor activity is swimming in the warm waters of Nantucket Sound in the summer; and in the colder weather, walking miles along the beautiful, deserted beaches and watching the sea birds soar and hearing the winter waves lap the beach and the rock jetties.",,3,0,
4,14,4301,423,"If we do nothing, we will, first of all, be judged as the stupidest generation of Cape Codders that ever lived.  Here we have an unique, fabulously beautiful and valuable (both in monetary and spiritual terms) resource, and, by doing nothing, we will deliberately ruin it.  The fresh water ponds will quickly lose their capacity to support a diversity of fish and native plants, and become overgrown with phragmites and loosestrife.  The tidal river will become a sludge sluiceway, wiping out  shellfish beds that have provided food and recreation for hundreds, perhaps thousands, of years.  The ocean fisheries will collapse, as fish, such as herring, that spawn in the ponds no longer reproduce, and the fish that eat them--cod, tuna, bass, swordfish, etc. will become scarcer, more expensive, and ultimately, disappear from the commercial fisheries.  We will feel ashamed, too late, as our grandchildren ask us, ""What was a striped bass?  Was ""fishing"" fun?  What was it like to paddle a kayak on the swamp?""  ",,11,3,"Standing. Ovation.\\ I don't want to be remembered as the stupidest generation, great comment.\\ ""a sludge sluiceway""  a brilliant comment, I too would not like to be remembered as the stupidest generation!"
-2,0,4301,421,"[[[41.60388647199043, -70.33500390625]]]\nThis is the Red Lily Pond, the Centerville River watershed, and Craigville Beach.  These bodies of water are all very different; yet, all are at risk of eutrophication from an excess of nitrogen and other nutrients entering the watershed from septic systems, road runoff, lawn fertilizers, and atmospheric nitrogen.",,0,0,
0,1,4301,422,I first came to Cape Cod in 1968 with my fiancee.  I have lived here full-time since 1999,,1,0,
1,1,4371,463,"Our waters should enjoy the same water quality they had in the 1950s
Continue to educate people about the threats to our waters, debunk the foolish misinformation circulating which claims our waters are fine and not impaired, keep pounding away promoting science rather than ""citizen opinion"" to determine water quality improvement needs
",,1,0,
1,0,4371,462,"If we lose good water quality, our businesses fail and there are fewer jobs",,0,0,
0,0,4371,461,"All residents, All businesses, Just those connected to new treatment facilities, The state government, The federal government, Visitors",,0,0,
0,0,4371,459,Would attend,,0,0,
2,0,4371,458,By lowering costs which will benefit all businesses and residents,,0,0,
0,0,4371,457,Shellfish and absolutely,,0,0,
2,0,4371,455,"Yes.
Homes are not spaced closely together but the amount of nitrogen needed to be removed from our given watershed can be cost effectively collected from a few neighborhoods without excessive cost.  The cost would be less than putting individual systems in ALL the neighborhoods within the given watershed in order to remove the amount of nitrogen required.",,0,0,
1,0,4371,454,Yes\nWe must control development if we are to protect our waters,,0,0,
3,1,4371,453,"I was already an expert\nI served on our towns' wastewater management steering committee for 6 years, the Pleasant Bay Alliance watershed work group for 10 years and have attended many programs regarding wastewater treatment options.",,1,0,
0,1,4371,450,"Shoal Pond in South Orleans
I provide duck boxes for nesting wood ducks, a ""turtle garden"" for painted and snapping turtles to nest.
I use it for canoeing, kayaking, bird watching, wildlife viewing.
Favorite sights:  the osprey fishing for lunch, the river otter dining on catfish hauled out onto the ice, wood ducklings popping out of the duck box, winter sun reflecting off a frozen pond.",,1,0,
0,0,4371,451,More likely to support\nwe must treat our wastewater,,0,0,
2,3,4371,449,"It's natural resources
It's surface waters - both fresh and marine
It's embayments, tidal creeks and marshes
It's migratory birds and other wildlife",,3,0,
1,0,4371,435,Yes,,0,0,
1,3,4371,434,"Composting food and waste, Using nitrogen-free household products, Reducing or eliminating the use of fertilizers on your yard, Installing special landscaping that captures stormwater runoff, Something else (explain in your comment)\nAlready do those checked;  VERY willing to have my property taxes increased in order to implement Orleans' wastewater plan to protect our waters for current and future generations",,3,0,
0,0,4371,433, In the past 6-8 years,,0,0,
0,0,4371,431,"Advocate for sewering to preserve your town, eliminate unnecessary expenditures on a new Title V septic which will do nothing to remove nitrogen from our groundwater",,0,0,
4,0,4371,430,"If we lose our water quality, we lose population, tourism, property values, business opportunity.
Without good water quality, no one will be interested in visiting and/or living on Cape Cod.  It's all about our water.",,0,0,
-6,1,4371,429,"If nothing is done about nitrogen pollution of our embayments, our economy will suffer.  Tourists will not come, second home owners and retired people will not come.  With no jobs, young people will not come.  Property values will plummet, businesses will fail and with no services or products, fewer people will come.  A downward economic spiral will ensue.",,1,0,
4,0,4371,427,My watershed contributes to a coastal bay (embayment)\nMy house is located in a watershed which contributes to big Pleasant Bay,,0,0,
0,0,4371,426,"Shoal Pond May 2013, Town Cove June 2013,   Cedar Pond May 2013 and continuing
Sarahs Pond, Cedar Pond, Meadow Bog Pond, Uncle Harvey's Pond, Lonnie's Pond 2010-2012",,0,0,
7,1,4371,425,"kayaking our ponds, estuaries and embayments to enjoy the quiet of nature and to experience first hand the wonderful natural resources of Cape Cod",,1,0,
-2,1,4371,423,We must address the septic nitrogen problem in a manner which provides protection for today as well as tomorrow,,1,0,
11,1,4371,421,"[[[41.791020317057395, -70.00747399902343]]]\nSkaket  Beach with its warm, calm waters, beautiful sand flats, breathtaking sunsets",,1,0,
1,0,4371,422,no thank you,,0,0,
5,0,4533,463,"Keep the public informed, educate us about the issues and the solutions.  And keep the information simple so that we don't have to be scientists to understand it!  And keep the cost down!  Many of us are retired and living on fixed incomes.  Higher taxes and costs are already driving people away from the Cape!  Work with and learn from other communities who have dealt with this and reached effective solutions.  ",,0,0,
3,0,4533,462,If he lives here and works here and drinks our water and eats food prepared with our water he should care about its quality!,,0,0,
0,0,4533,461,"All residents, All businesses, Just those connected to new treatment facilities, The state government, The federal government, Visitors\nEveryone should contribute!  We all have a stake in this.",,0,0,
4,1,4533,459,Probably would not attend\nToo many of us are uninformed and have personal agendas that are brought to these meetings and they can clog up the process making the meetings  very unproductive.  I think a  better way would be to form committees of informed residents who represent a cross section of opinions and postions and interests.  A smaller group of informed people can work to come up with solutions that can then be presented to the public for a vote.,,1,0,
7,0,4533,458,"If neighboring towns would agree to work together toward a solution, resources and ideas could be shared and solutions could  be reached that would be more cost effective.  ",,0,0,
3,0,4533,457,My favorite product is shellfish and obviously this depends on high quality water to be safe to eat!,,0,0,
0,0,4533,455,Yes I think my neighborhood would be appropriate for sewering.  We are about a mile from Skaket Beach and the area is full of little neighborhoods with homes close together.  All these homes are close to the bay and to the creeks that flow into the bay and the marshes that surround it so our waste is polluting the water around us.  ,,0,0,
1,0,4533,454,Yes\nAbsolutely!  Development near our waters is the biggest problem!  Everyone wants to have a water view but if we don't protect our waters none of us will be able to enjoys our precious views!,,0,0,
3,1,4533,453,I knew something about it\nOrleans is struggling with this issue right now!  Everyone wants to do something about septic waste and fertilizer washing into our waters but we cannot decide what is the best solution.  It has been a great challenge and has pitted neighbor against neighbor and polarized residents. Everyone thinks they are right and nothing gets done!,,1,0,
9,2,4533,450,Bakers Pond is the closest to my home. It is a beautiful little pond that is lovely to hike around and great to swim in especially after a swim in the salt water to rinse off!!,,2,0,
8,0,4533,451,More likely to support\nIt is essential that citizens of the Cape support local and regional wastewater planning in order to protect our greatest asset - our waters,,0,0,
2,1,4533,449,"MIles of coastline
Lots of sea bird life
Lots of marine mammal life
Weather influenced by the ocean
Growing season influenced by the ocean
Winters tempered by the ocean
Fluctuating seasonal populations
Residents who care deeply about the environment and the wildlife
Unique ecosystems related to the ocean",,1,0,
3,0,4568,463,I think that these multimedia approaches are a good start and that it should also be taught in schools for the next generation.,,0,0,
2,0,4568,462,I think it is just a general better earth thing.,,0,0,
0,0,4568,461,"All residents, All businesses, The state government, The federal government, Visitors",,0,0,
-2,0,4568,459,"Probably would not attend\nIt is hard to find childcare for these meetings. I think few of the young people/families attend these (and this is my bracket) because of how long-winded some people can be. Also, it is hard for families to attend long meetings and have children.",,0,0,
-2,0,4568,458,A coordinated effort would possibly be less costly and more streamlined.,,0,0,
0,0,4568,457,Toss up between fish/shellfish and cranberries--they are all dependent on water.,,0,0,
1,0,4568,455,Yes--we are off of West Main in Hyannis. We don't have sewer but we are a straight street off of a main road. ,,0,0,
0,0,4568,454,Yes\nI think there are enough houses here-- and I think that we have enough development and that some vacant things need to be redeveloped.,,0,0,
0,0,4568,453,"I had heard about it, but didn't know much\nAt civic association meetings, town council meetings and on the radio.",,0,0,
0,0,4568,450,Fawcetts Pond. I don't use it. I do bring the kids to other ponds in the area though.,,0,0,
0,0,4568,451,More likely to support\nI didn't know it was only 10 years.,,0,0,
0,1,4568,449,"The bridges, our unique villages and towns",,1,0,
0,0,4108,491,I notice more algae in the water,,0,0,
0,0,4108,490,beach parties,,0,0,
3,0,4108,439,"Chatham, Brewster, Bourne, Barnstable, Yarmouth, Wellfleet, Truro, Sandwich, Provincetown, Orleans, Mashpee,  Harwich, Falmouth, Eastham, Dennis\nI love the beaches of the outer cape",,0,0,
0,1,4108,438,The beach make Cape Cod a special place,,1,0,
0,1,4108,437,Tranquility ,,1,0,
-1,0,4538,450,No,,0,0,
0,0,4487,446,Change current development rules to limit growth\nIt is time.  Cape is at full capacity.,,0,0,
1,0,4487,447,Yes\nWe need to pay for our natural filters to be protected.,,0,0,
-1,0,4487,445,Spread the word about the problem.  Write a letter to the cape cod times.  Share this app.  Educate parents.  Tell them to vote.  ,,0,0,
3,0,4487,441,"[[[41.63101755791993, -70.366274805957]]]\nRiver and ocean best of both worlds!",,0,0,
-2,0,4487,443,Pay teachers more:). Hard question.,,0,0,
-1,0,4487,442,Hard hit may need to sell.,,0,0,
6,0,4487,492,My grand mother's aunt came here at the turn of the century and we are still stewards of the land.  We need to preserve this native and natural habitat for future generations to enjoy.,,0,0,
3,0,4487,491,"Water quality of lake Wequaket is declining.  Very disturbing.
Long beach is eroding but this seems like a natural progression. ",,0,0,
0,0,4487,490,The oysters given out at the Barnstable Fourth of July parade ending...total connection to the land and water.,,0,0,
2,0,4487,439,Barnstable\nBarnstable Fourth of July parade and sandy neck are the tops.,,0,0,
0,0,4487,438,Lake Wequaket is home to me.,,0,0,
5,2,4487,437,"Charming, quaint, and generous: centerville.   Family.",,2,0,
3,2,4393,463,"The Cape Cod Commission should continue to take the following steps:
1.  Educate the public about the nature of problem and its relationship to our economy.
2.  Educate decision makers in Boston and in Washington about the problem and aggressively seek financial assistance.
3.  Advocate for the least expensive but effective set of solutions which would permit the Cape to meet federal and state water quality standards at the lawest possible cost, regardless of town boundaries.  
4.  Take the lead in organizing residents and businesses on Cape Cod to help accomplish the tasks set forth in items 1 - 3.   ",,2,0,
3,0,4393,462,"Everyone should care about their health, and the safety and protection of our drinking water is important to everyone who lives and works on Cape Cod.  In addition, the economic well-being of the Cape and its businesses are directly dependent upon tourism.  His job may very well be in jeopardy if their is a downturn in the Cape's economy resulting from further deterioration of our environment.   ",,0,0,
3,1,4393,461,"All residents, All businesses, Just those connected to new treatment facilities, The state government, The federal government, Visitors\nIn my opinion everyone should help pay for the capital costs associated with the wastewater program as everyone pretty much equally benefits from treating wastewater.  Those households connected to the system should pay for operating expenses, however.  Overarching all of this is the responsibility of the federal and state governments to assist the Cape in paying for the program in ordre to meet federal and state wastewater mandates.",,1,0,
1,0,4393,459,Would attend\nIt is important for people to spend some time understanding the most complex and expensive challenge ever faced by Cape Cod and its residents.,,0,0,
1,0,4393,458,"The decision as to who (i.e., which level of government) should act should be based upon issues of cost and efficiency.  It is hard to justify any approach that adds unecessary costs to what is already expensive project.  It is highly probable that approaching this issue as a regional issue will save serious money.",,0,0,
2,0,4393,457,"Shellfish of various kinds.  And, yes, of course there is a relationship between the quality of our water and health and safety of our shellfish.  ",,0,0,
2,0,4393,455,"Whether sewering should occur or not is dependent upon issues of science.  Analysis of surrounding wetlands, ponds and waterways and the resultant nitrogen loading should be the appropriate determinant of whether sewering is needed for any specific neighborhood or not.  However, ultimately if sewering is needed in my neighborhood or in other areas of my town, as we all benefit from dealing with our wastewater issues then we all should accept an obligation to share in the financial burden.  ",,0,0,
3,0,4393,454,"It depends (explain in your comment)\nDevelopment should be focused upon non-nitrogen sensitive areas so as to minimize the impact of nitrogen loading. However, we also need to not prevent growth as it is essential to the Cape's economy and the finances of our towns.",,0,0,
0,0,4393,453,I knew something about it\nI have had prior experience in this issue.,,0,0,
0,0,4393,450,Yes...the nearest is Lake Elizabeth.  It is a well hidden water body and not generally used by most people except for some fishing.  ,,0,0,
1,0,4393,451,More likely to support\nThis will likely be an issue of growing concern as additional analyses of our drinking water are completed.,,0,0,
0,3,4393,449,"Our milder climate is unique to New England.  The fact that we are, in essence, more of an island than a peninsula makes us different and tends to shape how we look at issues.  Finally, unlike most other parts of Massachusetts there is very little distance between our environment and our economy.  The two are inextricably linked.   ",http://communityplanit.org/assets/attachments/417/420/Whale%20Fluke%20Summer%202011.JPG,3,0,
4,0,4393,447,"Yes\nYes, though a careful estimation of costs versus benefits should be made in each case.",http://communityplanit.org/assets/attachments/417/419/Spring%202011%20-%20Swans%202.JPG,0,0,
6,0,4393,446,"Direct growth to areas where treatment could be provided at a lower cost, Acquire and set aside open space to eliminate nitrogen from future growth, Use different wastewater treatment types for the newly developed areas\nThe specific strategy is dependent upon the exact location of the development.  In general, though, new development should be encouraged in non-nitrogen sensitive areas.",,0,0,
2,1,4393,445,She should talk to her parents about what she has learned in school and aks them to take her on a visit to a pond or estuary that is challenged.  By doing that they will better understand the lessons she has learned as they see the situation for themselves.  ,,1,0,
0,5,4393,443,"The answer is, unfortunately, more complicated than the ones posed.  There does not need to be a trade-off between important town services and protecting our health and the environment.  The trade-off can be avoided by passage of a proeprty tax override vote, lobbying for federal and state grants and by spreading out the duration of the wastewater capital program over a long period of time.  And, by the way, you don't ""catch"" shellfish (they really move very slowly), you harvest them.  ",,4,1,Great response. You should take this to the Soap Box so more people see it and join in on this very important conversation! https://communityplanit.org/capecod/public-square/soapbox/
2,0,4393,442,"Given that I own coastal property, my tax bill would decrease but so would the value of my home. However, my tax ""savings"" will come at the expense of other residential properties which will see a property tax increase from the shifting of relative property values and the desire of my Town to maximize its real estate tax revenue.",,0,0,
0,0,4393,441,"[[[41.70239188119765, -70.29105859375]]]\nHighest, by my definition, means the highest total property values.  Given the population and large amount of commercial properties within the Town of Barnstable they have the highest (largest) total property values.  On a per capita basis I would speculate Provincetown may have the nighest per capital values.",http://communityplanit.org/assets/attachments/417/419/Hyannis%20Harbor.JPG,0,0,
6,2,4393,492,"1.  The core of our economy depends upon robust tourism. We need to insure that tourism flourishes.
2.  The core of our personal wealth lies with the value of our property.  We need to take reasonable steps to protect that value.
3.  The core of our nourishment comes from the water we drink.  We need to insure the purity of our water resources.",http://communityplanit.org/assets/attachments/417/419/Path%20to%20Beach%20%20March%202011.jpg,2,0,
3,1,4393,491,Yes...our estuary has seen the growth of invasive phragmites and significant beach erosion.  ,http://communityplanit.org/assets/attachments/417/419/End%20of%20Estuary%20Summer%202011.jpg,1,0,
0,0,4393,490,Harbor Lighting ceremony at Christmas - the name says it all.,,0,0,
8,1,4393,439,"Chatham, Brewster, Bourne, Barnstable, Yarmouth, Wellfleet, Truro, Sandwich, Provincetown, Orleans, Mashpee,  Harwich, Falmouth, Eastham, Dennis\nI very much like Chatham as it is a good blend of homes, attractive businesses and restaurants, all in a pleasant environment..",,1,0,
0,0,4393,438,The various bodies of water give the community a unique sense of place as well as tranquility. ,http://communityplanit.org/assets/attachments/417/419/Estuary%20looking%20south%202013.jpg,0,0,
0,1,4393,437,Representative of all aspects of Cape Cod.,,1,0,
-4,0,4393,435,"The question is somewhat misleading when lumping water and wastewater together.  That said, for my water I already pay more than that amount.",,0,0,
0,0,4393,434,"Reducing or eliminating the use of fertilizers on your yard, Installing special landscaping that captures stormwater runoff",,0,0,
0,0,4393,433,In the past 2 years,,0,0,
1,1,4393,431,"If possible, partition land so that saltmarsh has conservation restrictions, thus lowering her taxes.
Use less nitrogen on the lawn.
Possible look at advanced treatment system when the existing system is replaced.",,1,0,
-2,0,4393,430,"Tourism could suffer, negatively affecting his business and property values.",,0,0,
-2,0,4393,429,"1. Learn more about the Cape's wastewater problems.
2. If a property owner, use less fertilizer on the lawn.
",,0,0,
0,0,4393,427,My watershed contributes to a coastal bay (embayment)\nHall's Creek,,0,0,
0,0,4393,426,Stewart's Creek and Lake Elizabeth,,0,0,
0,4,4393,425,Working in the garden.,http://communityplanit.org/assets/attachments/417/418/Front%20Yard%20Plantings%20Summer%202011.jpg,4,0,
-2,1,4393,423,We will run the risk of damaging our environment and our economy.  Out property values are also on the line.,,1,0,
0,0,4393,421,"[[[41.631531499124016, -70.32466130828857]]]",http://communityplanit.org/assets/attachments/417/418/Green%20Dunes%20Beach%202012.jpg,0,0,
3,3,4393,422,We moved to Cape Cod to enjoy its natural beauty and tranquility.,http://communityplanit.org/assets/attachments/417/418/End%20of%20Estuary%20Summer%202011.jpg,3,0,
1,0,4508,447,Yes\nBut a suite of solutions is necessary.,,0,0,
6,0,4508,446,"Change current development rules to limit growth, Direct growth to areas where treatment could be provided at a lower cost, Acquire and set aside open space to eliminate nitrogen from future growth, Something else, Use different wastewater treatment types for the newly developed areas\nHave college students brainstorm on this.",,0,0,
1,1,4508,445,"Talk to parents about the lessons that she's learned
Encourage parents in water conservation practices and other green practices like recycling and hazardous waste recycling",,1,0,
2,0,4508,443,"Vote yes, paying for necessary improvements that will pay dividends later.
Factors: cost of not doing so; impacts to the next generations; creative funding; progressive taxes",,0,0,
2,0,4508,442,Wouldn't like it...but something has to be done.,,0,0,
3,0,4508,441,"[[[41.610047473127906, -70.41465478515624]]]\ngated community on Grand Island",,0,0,
1,1,4508,492,"Preserve Open Space to counterbalance development
Develop planning & zoning regulations to preserve water integrity
Support water quality initiatives for fresh and salt water bodies
Preserve premium drinking water sources",,1,0,
1,0,4508,491,"Yes- higher salt water/estuary temperatures
More macroalgal mats on the ater
More users of the watersheet
Shoreline scoured up from this past winter/spring storms",,0,0,
0,0,4508,490,"West Barnstable Festival
Mashpee La Tavola
Brewster Cranberry Festival
Yarmouth Seaside Festival
Wellfleet Oyster Festival
yes",,0,0,
0,0,4508,439,"Chatham, Brewster, Bourne, Barnstable, Yarmouth, Wellfleet, Truro, Sandwich, Provincetown, Orleans, Mashpee,  Harwich, Falmouth, Eastham, Dennis\nBrewster, Harwich, Chatham",,0,0,
0,3,4508,438,Defines our Cape Cod Community,http://communityplanit.org/assets/attachments/417/419/IMG_0263.JPG,3,0,
0,1,4508,437,coastal,,1,0,
2,1,4423,463,"I think involving the community will take reaching out from many different angles: e-mail updates, social media, news coverage (or paying for advertisements), in person meetings, regular mailings, word of mouth (networking). Unfortunately one method cannot reach everyone, and sometimes it takes many touches to one person for them to take notice. ",,1,0,
8,0,4423,462,Everyone who lives on or visits the Cape contributes to the problem and therefore we all bare responsibility for helping to improve it. It is not fair for someone like Arturo to benefit from this place and not be aware of the issues the natural environment faces. His job at the local restaurant will be affected. ,,0,0,
0,0,4423,461,"All residents, All businesses, The state government, The federal government, Visitors",,0,0,
0,0,4423,459,Would attend,,0,0,
0,0,4423,458,"The watershed spans the entire Cape. The ONLY thing that makes sense is a coordinated effort of ideas, planning and infrastructure. If 15 towns are doing everything in silos, it will inevitably cost more. As a business owner of restaurants in multiple locations, Jason should understand that.",,0,0,
0,0,4423,457,"I try to eat and drink locally as much as possible, so all of those products depend upon water quality.",,0,0,
1,0,4423,455,"I live in a highly residential area, with many homes close together. So, yes. ",,0,0,
0,1,4423,454,It depends (explain in your comment)\nThe water bodies on the Cape are what makes it special and essentially drive our economy. There are plenty of places that can be developed and redeveloped that are not near water bodies.,,1,0,
3,1,4423,453,"I knew something about it\nI first learned about the issue when the Waquoit Bay Estuarine Research Reserve opened in my neighborhood when I was around 12 years old. It made me really concerned about the place I loved so much, and it is one of the reasons I went into the environmental field.",http://communityplanit.org/assets/attachments/417/420/IMG.jpg,1,0,
0,2,4423,450,"Lumbert Mill Pond on Lumbert Mill Road. We live right on it. I kayak on it, but mostly take in its beauty every day. And of course listen to the orchestra of creatures that live in and around it every night. Sometimes, I use our dock as my office.",http://communityplanit.org/assets/attachments/417/420/2013-05-21%2016.31.36.jpg,1,1,Love!
1,0,4423,451,No difference\nI support wastewater planning efforts regardless of the time it takes for improvements to take hold.,,0,0,
0,1,4423,449,"Our sandy soil, the number of water bodies in this one area",,1,0,
4,1,4423,447,"Yes\nI believe the environment regulates and resets itself when given the opportunity. Rather than adding more infrastructure, I would rather we implement solutions that are based on natural systems.",,1,0,
6,0,4423,446,"Change current development rules to limit growth, Acquire and set aside open space to eliminate nitrogen from future growth\nEvery ecosystem has a carrying capacity - and it reaches a point where it can't support anymore resource users. The Cape may have reached that point.",,0,0,
3,1,4423,445,Mia can find out ways she and her parents can make changes at home in order to reduce their impact on the natural environment. She can also start a club at school to gather all of the students who care. They can then present at community events and educate others as well.,,1,0,
-8,2,4423,443,"I think we have gotten to this very expensive wastewater problem because people have not planned for the ""long-term."" I understand that people never want education to suffer from tax cuts, but the whole community will suffer from tax hikes if we don't address the wastewater problem.",,2,0,
2,0,4423,442,"It would certainly make money tight, which would decrease our ability to spend money at local businesses.",,0,0,
1,0,4423,441,"[[[41.66649583743006, -69.96833537271618]]]\nI am pretty sure Chatham is the wealthiest Town on the Cape, and I would assume that the most expensive property is on the water in Chatham.",,0,0,
0,2,4423,492,"I would say that our economy is based on the natural environment, so if it goes, so do the visitors and second home-owners. This doesn't just mean that small businesses will not make as much money, but municipalities will also not collect as many tax dollars. Which would then lead to divestment in our communities and people will leave. ",,2,0,
0,1,4423,491,"I live on Lumbert Pond in Centerville, and in the summer it is covered in lily pads, almost suffocating the pond. 
I grew up on Waquoit Bay and the vegetation that was there when I grew up has been significantly depleted.",,1,0,
0,2,4423,490,"I just helped organize LoveLocal Fest on Aselton Park in Hyannis. It is right on Hyannis Harbor, which makes it not only distinctly a Cape Cod festival, but makes the venue so much more appealing.",,2,0,
3,2,4423,439,"Chatham, Brewster, Bourne, Barnstable, Yarmouth, Wellfleet, Truro, Sandwich, Provincetown, Orleans, Mashpee,  Harwich, Falmouth, Eastham, Dennis\nI am not someone who thinks of the Cape in separate towns. I travel across the Cape quite a lot, and love every community for many different reasons. This whole region has so much to offer.",,2,0,
0,2,4423,438,"The Cape is surrounded by water. It defines this place. It makes it special, and is the reason that people come here. And stay here. Personally, being by the water soothes and centers me. ",,2,0,
0,2,4423,437,An extended family,,1,1,Excellent!
1,0,4423,435,Yes,,0,0,
-1,0,4423,434,"Composting food and waste, Using nitrogen-free household products, Reducing or eliminating the use of fertilizers on your yard, Installing special landscaping that captures stormwater runoff, Installing special bathroom fixtures",,0,0,
0,0,4423,433,I don't know,,0,0,
1,0,4423,431,"I would eliminate the use of fertilizer on my lawn, but I might also consider purchasing a composting toilet. Again, I think people need to become educated on what they can do and what the future policy options are, so when solutions present themselves, they can make an informed decision about what measures to take at home.",,0,0,
-4,0,4423,430,"No matter where we live and work on Cape Cod, we all have an affect of the natural environment. His business contributes to the wastewater problem, and will be affected if we do nothing. Once again, if people do not come here to live and visit, our entire economy will collapse.",,0,0,
0,0,4423,429,"If nothing is done about the nitrogen problem, we will lose part of, if not all, of this beautiful place. And economic opportunities will be lost. I think becoming informed in the first step for all of us.",,0,0,
0,0,4423,427,"My watershed contributes to a coastal bay (embayment)\nI live in Centerville on Lumbert Pond, which is an embayment.",,0,0,
1,0,4423,426,"Yes. I grew up on Waquoit Bay, and it was suffocating back then (over 20 years ago)...",,0,0,
5,1,4423,425,I love sitting on the beach at night (without the crowds) and listening to the waves while looking at the stars. It is so calming and relaxing.,,1,0,
3,0,4423,423,"If we do nothing, the Cape's natural environment will suffer. Our entire economy depends upon the natural environment. Imagining the Cape without all of its natural beauty leaves me feeling anxious. The reason I live here is because it is a beautiful place that I connect to. And the reason others live and visit here is for the same reason. I depend upon those people to shop at my business. Without them, I know I will go out of business.",,0,0,
