user_id,stake,race,gender,education,income,zip_code,birth_year,prior_participation,communication_with_government,worked_in_planning,coins,challenges_completed
3028,resident,White,Female,Master's Degree,over $100k,19104,1966,Yes,"Yes, through community meetings",Yes,450,50%
3408,resident,White,Female,Master's Degree,$50k - $75k,19143,1976,No,"Yes, by email",Yes,200,27%
3097,,White,Female,Bachelor's Degree,$75k - $100k,19104,1974,No,"Yes, by email",No,220,33%
2607,Student,White,Male,Bachelor's Degree,$50k - $75k,,1986,No,"Yes, by email",No,240,33%
3468,resident,White,Female,Master's Degree,over $100k,17057,1985,Yes,"Yes, through personal meetings",No,100,8%
2871,,White,Male,Master's Degree,$75k - $100k,19143,1978,No,No communication,Yes,1580,100%
2671,resident,,,,,,,n/a,,n/a,20,2%
2769,worker,,,,,,,n/a,,n/a,160,12%
3651,,Asian,Female,n/a,n/a,19141,1996,n/a,n/a,n/a,410,33%
3265,,White,Male,Master's Degree,$75k - $100k,19147,1974,No,"Yes, by email",No,210,33%
3670,,,,,,,,n/a,,n/a,230,12%
3017,Observer,White,Male,Master's Degree,over $100k,19406,1988,Yes,"Yes, by email",No,220,33%
3010,,White,Male,Professional Degree,over $100k,19104,1979,No,No communication,No,360,33%
2455,resident,White,Male,Bachelor's Degree,over $100k,,1983,Yes,"Yes, through community meetings",Yes,1460,100%
3620,,,,,,,,n/a,,n/a,30,2%
2768,,,,,,,,n/a,,n/a,80,15%
2275,,White,Female,Master's Degree,$25k - $50k,,1987,n/a,No communication,n/a,1450,100%
3380,resident,White,Male,Professional Degree,n/a,19143,1976,No,n/a,Yes,220,19%
2745,resident,n/a,n/a,Bachelor's Degree,$50k - $75k,19143,1987,No,No communication,No,510,33%
3710,,"Hispanic, Latino, or Spanish",n/a,Bachelor's Degree,$50k - $75k,19143,1983,No,"Yes, by phone",n/a,440,33%
3440,,,,,,,,n/a,,n/a,120,10%
2227,Observer,White,Male,Master's Degree,$25k - $50k,,1983,n/a,"Yes, through community meetings",n/a,1610,100%
2242,Observer,n/a,Male,Master's Degree,over $100k,19146,1951,No,Other,No,1150,100%
2337,Observer,White,Female,Master's Degree,$25k - $50k,,1954,n/a,,n/a,1350,100%
2621,,,,,,,,n/a,,n/a,140,23%
3715,Community Organizer or Activist,,,,,,,n/a,,n/a,140,10%
3219,Educator,White,Male,Master's Degree,over $100k,19118,1952,Yes,"Yes, by email",n/a,160,33%
3377,,White,Female,Bachelor's Degree,$50k - $75k,19139,1983,Yes,No communication,No,40,4%
3660,,,,,,,,n/a,,n/a,380,27%
3338,,White,Female,Bachelor's Degree,$75k - $100k,19139,1977,No,"Yes, through community meetings",Yes,470,33%
3698,resident,n/a,Female,Doctoral Degree,n/a,19104,1983,No,No communication,Yes,210,12%
3349,,Multiracial,Female,Some College,$50k - $75k,19104,1992,Yes,"Yes, by email",Yes,200,17%
2296,resident,White,Female,Bachelor's Degree,$75k - $100k,19143,1985,n/a,"Yes, by email",Yes,1490,100%
2610,Community Organizer or Activist,White,n/a,Bachelor's Degree,$25k - $50k,19104,1984,Yes,No communication,Yes,820,79%
3269,resident,White,Female,Doctoral Degree,n/a,19104,1960,Yes,"Yes, by email",Yes,70,12%
2831,,,,,,,,n/a,,n/a,10,2%
2603,Observer,White,Male,Bachelor's Degree,$75k - $100k,19123,1979,Yes,"Yes, through personal meetings",Yes,240,33%
2308,resident,White,Male,Master's Degree,$25k - $50k,,1987,n/a,"Yes, by email",n/a,1450,100%
3687,resident,,,,,,,n/a,,n/a,210,12%
3009,resident,White,Female,Master's Degree,$25k - $50k,19146,2000,No,"Yes, by email",n/a,40,4%
3646,,,,,,,,n/a,,n/a,80,4%
2836,resident,White,Male,Bachelor's Degree,n/a,19139,1976,Yes,"Yes, by phone",Yes,210,31%
3259,,White,Male,Doctoral Degree,n/a,19143,1965,Yes,"Yes, by letter",Yes,200,33%
2825,Student,White,Male,Bachelor's Degree,n/a,19147,1986,Yes,"Yes, through social media",n/a,190,25%
3577,"Business Owner, resident, worker",White,Female,Bachelor's Degree,$75k - $100k,19104,1961,No,"Yes, by email",Yes,510,50%
3385,resident,White,Male,Bachelor's Degree,$25k - $50k,19143,1967,No,"Yes, by email",No,460,38%
2453,resident,White,Female,Master's Degree,$50k - $75k,,1987,No,No communication,Yes,310,38%
3386,resident,White,Male,Bachelor's Degree,$50k - $75k,19139,1981,Yes,"Yes, by email",Yes,460,33%
3648,Student,Black or African American,Male,High School or less,n/a,19143,1997,Yes,No communication,n/a,570,33%
3588,resident,White,Male,Master's Degree,$50k - $75k,19143,1973,Yes,Other,n/a,520,33%
2675,"Community Organizer or Activist, resident, Volunteer",n/a,Female,Master's Degree,n/a,19143,2000,n/a,"Yes, by email",Yes,1580,100%
2615,Student,White,Female,Bachelor's Degree,$50k - $75k,19104,1989,No,No communication,No,200,33%
3432,resident,White,Female,Master's Degree,over $100k,19139,1977,Yes,"Yes, by email",Yes,710,33%
3469,worker,,,,,,,n/a,,n/a,110,8%
3697,,White,Male,Bachelor's Degree,n/a,19143,1947,Yes,"Yes, through community meetings",Yes,560,33%
3662,Student,Black or African American,Male,Doctoral Degree,n/a,90210,1901,n/a,No communication,n/a,650,33%
3528,,,,,,,,n/a,,n/a,60,8%
2231,Observer,Asian,Female,Master's Degree,$50k - $75k,,1980,n/a,"Yes, through personal meetings",n/a,210,33%
2339,resident,White,Male,Bachelor's Degree,$25k - $50k,19139,1989,No,"Yes, by email",No,310,33%
2773,"Community Organizer or Activist, resident, Volunteer, worker",White,Male,Bachelor's Degree,$25k - $50k,19104,1963,Yes,"Yes, through community meetings",Yes,180,29%
2781,worker,White,Male,Some College,$50k - $75k,19139,1988,No,No communication,No,80,12%
3707,,,,,,,,n/a,,n/a,180,10%
3622,Student,,,,,,,n/a,,n/a,30,2%
3467,"Educator, Observer",White,Male,Bachelor's Degree,$50k - $75k,19127,1986,No,"Yes, by email",No,40,2%
3680,,,,,,,,n/a,,n/a,230,12%
3404,worker,White,Female,Master's Degree,n/a,19128,1975,Yes,"Yes, through community meetings",Yes,1200,67%
3650,,Black or African American,Male,High School or less,over $100k,19121,1998,Yes,"Yes, through personal meetings",No,650,33%
2993,Observer,White,Female,Master's Degree,n/a,19102,1970,Yes,"Yes, through community meetings",Yes,1270,100%
2260,"resident, worker",White,Female,Master's Degree,over $100k,19143,1973,No,No communication,Yes,180,29%
2404,worker,White,Female,Master's Degree,over $100k,19104,1974,Yes,"Yes, through personal meetings",Yes,540,33%
3072,"Observer, Student",White,Female,Bachelor's Degree,$50k - $75k,70802,1985,Yes,"Yes, by email",No,110,15%
3313,,,,,,,,n/a,,n/a,40,4%
2673,worker,White,Male,Doctoral Degree,over $100k,19010,1976,No,"Yes, through community meetings",No,1140,73%
2949,Community Organizer or Activist,,,,,,,n/a,,n/a,210,17%
2427,,White,Female,Master's Degree,$25k - $50k,19144,1957,Yes,"Yes, by email",Yes,1000,98%
3581,resident,Asian,Male,Doctoral Degree,over $100k,19104,1981,Yes,"Yes, by email",Yes,20,2%
3594,worker,Black or African American,Female,Doctoral Degree,$50k - $75k,19124,1981,No,No communication,No,150,12%
2686,,,,,,,,n/a,,n/a,20,2%
2995,resident,White,Male,Professional Degree,n/a,19143,1949,No,"Yes, through personal meetings",Yes,20,2%
3703,,Black or African American,Female,Some College,$50k - $75k,19143,1941,No,"Yes, through community meetings",Yes,640,33%
3617,Volunteer,White,Male,Bachelor's Degree,over $100k,19106,1985,No,"Yes, through social media",Yes,170,8%
3714,resident,White,Male,Bachelor's Degree,$25k - $50k,19143,1987,Yes,"Yes, by letter",No,690,33%
2274,Student,White,Male,Bachelor's Degree,$25k - $50k,19107,1990,No,"Yes, through personal meetings",Yes,1450,100%
2341,Observer,White,Male,Bachelor's Degree,$25k - $50k,,1982,n/a,"Yes, through personal meetings",n/a,1540,100%
2440,,White,Female,Master's Degree,$25k - $50k,19102,1988,Yes,"Yes, by phone",No,530,54%
3273,worker,"Hispanic, Latino, or Spanish",Male,Master's Degree,$50k - $75k,19146,2000,No,No communication,No,1470,100%
2834,,White,Female,Master's Degree,over $100k,19106,1978,Yes,"Yes, through social media",Yes,1360,100%
3683,"resident, Observer, Student",,,,,,,n/a,,n/a,230,12%
3317,,,,,,,,n/a,,n/a,230,25%
2691,,White,Female,High School or less,n/a,19104,1992,No,No communication,No,160,33%
2849,Student,White,Female,Bachelor's Degree,$25k - $50k,19146,1985,Yes,"Yes, through community meetings",Yes,290,33%
2233,worker,,,,$25k - $50k,,,n/a,,n/a,1020,67%
2868,,n/a,n/a,n/a,n/a,19143,1982,Yes,No communication,n/a,220,33%
3496,,White,Male,Bachelor's Degree,$75k - $100k,19106,1985,Yes,No communication,n/a,40,4%
2253,,White,Male,Master's Degree,$50k - $75k,,1984,n/a,"Yes, through community meetings",n/a,140,12%
3425,"Community Organizer or Activist, resident, Volunteer",n/a,n/a,n/a,n/a,19142,1952,Yes,Other,Yes,970,67%
2316,worker,White,Female,Master's Degree,$50k - $75k,19125,1982,Yes,"Yes, through community meetings",Yes,360,46%
2261,Observer,"Hispanic, Latino, or Spanish",Male,Professional Degree,$50k - $75k,02130,1989,n/a,"Yes, by email",n/a,190,35%
2360,resident,White,Female,Master's Degree,$50k - $75k,19139,1983,No,"Yes, through community meetings",Yes,960,100%
3228,Observer,,,,,,,n/a,,n/a,60,6%
3610,resident,White,Male,Bachelor's Degree,$50k - $75k,19143,1973,n/a,"Yes, by email",Yes,560,33%
3306,resident,White,Male,Bachelor's Degree,$75k - $100k,19143,1983,Yes,"Yes, through social media",No,230,17%
2774,,White,Female,Doctoral Degree,over $100k,19143,1975,No,"Yes, by email",Yes,200,33%
2236,"resident, worker",White,Female,Bachelor's Degree,$50k - $75k,,1989,n/a,"Yes, through community meetings",n/a,1420,100%
2628,resident,White,Male,Bachelor's Degree,$25k - $50k,19104,2000,Yes,"Yes, by email",n/a,360,29%
2374,Observer,White,Male,Master's Degree,$25k - $50k,19107,1970,n/a,n/a,n/a,920,77%
3368,,,,,,,,n/a,,n/a,100,12%
2750,Business Owner,White,Male,Some College,$25k - $50k,19143,1959,Yes,"Yes, by email",Yes,60,10%
2670,,White,Male,Master's Degree,$75k - $100k,19143,1983,Yes,No communication,Yes,160,29%
2761,,Black or African American,Male,Some College,$25k - $50k,19121,1988,No,Other,No,20,2%
3681,,,,,,,,n/a,,n/a,60,4%
3493,,Other,Male,n/a,n/a,19143,1990,Yes,Other,Yes,470,33%
3393,resident,White,Female,Doctoral Degree,$50k - $75k,19143,1987,No,No communication,No,460,33%
3445,,,,,,,,n/a,,n/a,20,2%
3564,,White,Female,Doctoral Degree,over $100k,19104,1965,Yes,"Yes, by email",Yes,450,33%
3466,,n/a,n/a,n/a,n/a,19104,1922,Yes,n/a,n/a,300,33%
3645,Student,White,Male,Master's Degree,$50k - $75k,19147,1982,No,"Yes, through community meetings",Yes,710,33%
2383,resident,Asian,Female,Bachelor's Degree,$50k - $75k,19143,1990,n/a,No communication,Yes,1320,100%
2729,resident,Asian,Female,Doctoral Degree,n/a,19143,1969,No,No communication,No,220,33%
2417,"resident, worker",White,n/a,Bachelor's Degree,$25k - $50k,,1963,Yes,"Yes, through community meetings",No,1470,100%
2787,"resident, Student, worker",White,Female,Bachelor's Degree,$50k - $75k,19104,1992,n/a,"Yes, by email",Yes,300,33%
2363,"Community Organizer or Activist, resident, Volunteer",White,Male,Master's Degree,$50k - $75k,19104,1981,Yes,n/a,Yes,140,29%
2235,,Multiracial,Female,Master's Degree,$25k - $50k,19143,1988,No,"Yes, through personal meetings",No,1270,67%
3628,,,,,,,,n/a,,n/a,170,8%
2450,Observer,White,Female,Bachelor's Degree,$25k - $50k,,1983,No,No communication,No,100,6%
2824,resident,White,Female,Bachelor's Degree,$50k - $75k,19143,1983,Yes,"Yes, by email",n/a,150,12%
3689,Community Organizer or Activist,,,,,,,n/a,,n/a,120,8%
2400,Student,,,,,,,n/a,,n/a,40,8%
