user_id,stake,race,gender,education,income,zip_code,birth_year,how_discovered,prior_participation,communication_with_government,worked_in_planning,goal_in_playing,coins,challenges_completed
2643,Observer,White,Male,Master's Degree,over $100k,19104,1983,From a friend,No,No communication,unspecified,unspecified,1360,100%
3406,Observer,White,Female,Master's Degree,over $100k,19147,1971,From the city,Yes,"Yes, through community meetings",Yes,Connect with decision makers,490,33%
3017,Observer,White,Male,Master's Degree,over $100k,19406,1988,From a local blog,Yes,"Yes, by email",No,Haven't thought about it,220,33%
2247,Observer,Asian,Female,Bachelor's Degree,unspecified,19147,1983,From the city,Yes,"Yes, by phone",unspecified,Connect with decision makers,490,58%
3705,Observer,White,Female,Master's Degree,unspecified,19104,1979,From a friend,No,No communication,No,Learn about issues in my community,330,21%
2993,Observer,White,Female,Master's Degree,unspecified,19102,1970,From the city,Yes,"Yes, through community meetings",Yes,Connect with decision makers,1270,100%
3264,Observer,Other,Female,Doctoral Degree,$75k - $100k,19146,1964,From a local blog,No,No communication,unspecified,Learn about issues in my community,130,25%
2436,Observer,White,Male,Some College,$75k - $100k,,1964,From an organization (i.e. boys and girls club),Yes,"Yes, through personal meetings",No,Share my ideas about how to change my community,930,67%
3562,Observer,White,Female,Master's Degree,$75k - $100k,19103,1973,From a local blog,Yes,"Yes, through community meetings",No,Share my ideas about how to change my community,220,19%
2232,Observer,White,Male,Doctoral Degree,$75k - $100k,19122,1987,From a friend,No,No communication,No,Share my ideas about how to change my community,1350,100%
2603,Observer,White,Male,Bachelor's Degree,$75k - $100k,19123,1979,From a friend,Yes,"Yes, through personal meetings",Yes,Share my ideas about how to change my community,240,33%
2231,Observer,Asian,Female,Master's Degree,$50k - $75k,,1980,From the city,unspecified,"Yes, through personal meetings",unspecified,Learn about issues in my community,210,33%
2261,Observer,"Hispanic, Latino, or Spanish",Male,Professional Degree,$50k - $75k,2130,1989,From a friend,unspecified,"Yes, by email",unspecified,Meet other people in my community,190,35%
2650,Observer,White,Female,Master's Degree,$50k - $75k,19127,1975,From an organization (i.e. boys and girls club),Yes,"Yes, by email",Yes,Connect with decision makers,270,33%
2378,Observer,White,Female,Master's Degree,$50k - $75k,19128,1974,From the city,Yes,"Yes, through personal meetings",Yes,Learn about issues in my community,170,31%
2429,Observer,White,Female,Master's Degree,$50k - $75k,19147,1982,From the city,No,No communication,No,Connect with decision makers,210,33%
3461,Observer,White,Male,Master's Degree,$50k - $75k,19026,1989,From a local blog,Yes,"Yes, by email",No,Learn about issues in my community,420,33%
2697,Observer,White,Female,Bachelor's Degree,$50k - $75k,19147,1987,From the city,No,No communication,unspecified,Learn about issues in my community,10,2%
2355,Observer,White,Male,Bachelor's Degree,$50k - $75k,19145,1980,From the city,Yes,"Yes, by email",No,Share my ideas about how to change my community,260,33%
3541,Observer,White,Male,Professional Degree,$50k - $75k,19130,1977,From a friend,No,"Yes, through community meetings",No,Learn about issues in my community,540,35%
2920,Observer,White,Male,Bachelor's Degree,$25k - $50k,19147,2000,From a local blog,Yes,"Yes, through social media",Yes,unspecified,230,25%
2632,Observer,White,Male,Bachelor's Degree,$25k - $50k,19115,1988,From a local blog,Yes,"Yes, by email",Yes,Connect with decision makers,300,33%
2227,Observer,White,Male,Master's Degree,$25k - $50k,,1983,From the city,unspecified,"Yes, through community meetings",unspecified,Haven't thought about it,1610,100%
2337,Observer,White,Female,Master's Degree,$25k - $50k,,1954,From a friend,unspecified,,unspecified,Haven't thought about it,1350,100%
2341,Observer,White,Male,Bachelor's Degree,$25k - $50k,,1982,From a friend,unspecified,"Yes, through personal meetings",unspecified,Meet other people in my community,1540,100%
2374,Observer,White,Male,Master's Degree,$25k - $50k,19107,1970,From the city,unspecified,unspecified,unspecified,unspecified,920,77%
2450,Observer,White,Female,Bachelor's Degree,$25k - $50k,,1983,From the city,No,No communication,No,Learn about issues in my community,100,6%
2226,Observer,,,,$25k - $50k,,,,unspecified,,unspecified,,290,33%
2354,Observer,White,Female,Master's Degree,,,1979,From a friend,unspecified,"Yes, through personal meetings",unspecified,Connect with decision makers,490,52%
3580,Observer,,,,,,,,unspecified,,unspecified,,20,2%
3492,Observer,,,,,,,,unspecified,,unspecified,,60,8%
2230,Observer,,,,,,1976,,unspecified,"Yes, by email",unspecified,Haven't thought about it,510,33%
3560,Observer,,,,,,,,unspecified,,unspecified,,180,10%
2638,Observer,,,,,,,,unspecified,,unspecified,,80,12%
3224,Observer,,,,,,,,unspecified,,unspecified,,90,8%
3228,Observer,,,,,,,,unspecified,,unspecified,,60,6%
3072,"Observer, Student",White,Female,Bachelor's Degree,$50k - $75k,70802,1985,From a local blog,Yes,"Yes, by email",No,Learn about issues in my community,110,15%
2594,"Observer, Worker",White,Female,Master's Degree,$75k - $100k,19147,1979,From a local blog,Yes,"Yes, by email",Yes,Connect with decision makers,260,33%
2751,Student,White,Female,Doctoral Degree,over $100k,10042,1986,From a friend,No,No communication,Yes,Share my ideas about how to change my community,720,67%
3665,Student,Black or African American,Male,High School or less,unspecified,19138,1997,From a friend,No,No communication,No,Share my ideas about how to change my community,650,33%
3668,Student,Black or African American,Male,High School or less,unspecified,19151,1996,From an organization (i.e. boys and girls club),No,No communication,No,Haven't thought about it,690,33%
3652,Student,Black or African American,Male,High School or less,unspecified,19141,1996,From an organization (i.e. boys and girls club),No,No communication,Yes,Meet other people in my community,500,33%
3664,Student,Black or African American,Male,High School or less,unspecified,19151,1997,From an organization (i.e. boys and girls club),No,No communication,No,Share my ideas about how to change my community,710,33%
3655,Student,Black or African American,Male,High School or less,unspecified,19151,1996,From an organization (i.e. boys and girls club),unspecified,No communication,Yes,Connect with decision makers,650,33%
3648,Student,Black or African American,Male,High School or less,unspecified,19143,1997,unspecified,Yes,No communication,unspecified,Haven't thought about it,570,33%
3662,Student,Black or African American,Male,Doctoral Degree,unspecified,90210,1901,From a friend,unspecified,No communication,unspecified,Meet other people in my community,650,33%
3001,Student,unspecified,unspecified,unspecified,unspecified,19143,2000,unspecified,unspecified,unspecified,unspecified,unspecified,140,33%
2822,Student,White,Female,Bachelor's Degree,unspecified,19146,1988,From an organization (i.e. boys and girls club),Yes,"Yes, through community meetings",No,Share my ideas about how to change my community,60,8%
2825,Student,White,Male,Bachelor's Degree,unspecified,19147,1986,From an organization (i.e. boys and girls club),Yes,"Yes, through social media",unspecified,Learn about issues in my community,190,25%
3661,Student,Black or African American,Male,High School or less,$50k - $75k,19143,1994,unspecified,unspecified,No communication,unspecified,unspecified,170,12%
3657,Student,Black or African American,Male,High School or less,$50k - $75k,19131,1995,From a friend,No,No communication,Yes,Haven't thought about it,200,10%
2878,Student,White,Female,Bachelor's Degree,$50k - $75k,19104,1988,From a friend,No,No communication,Yes,Learn about issues in my community,290,40%
2392,Student,White,Female,Master's Degree,$50k - $75k,19104,1989,From an organization (i.e. boys and girls club),Yes,No communication,No,Connect with decision makers,260,33%
2399,Student,White,Female,Bachelor's Degree,$50k - $75k,19102,1987,From the city,Yes,No communication,Yes,Share my ideas about how to change my community,80,12%
3644,Student,White,Female,Bachelor's Degree,$50k - $75k,19147,1985,From a friend,No,"Yes, by email",No,Learn about issues in my community,710,33%
2607,Student,White,Male,Bachelor's Degree,$50k - $75k,,1986,From a friend,No,"Yes, by email",No,Connect with decision makers,240,33%
2615,Student,White,Female,Bachelor's Degree,$50k - $75k,19104,1989,From an organization (i.e. boys and girls club),No,No communication,No,Haven't thought about it,200,33%
3645,Student,White,Male,Master's Degree,$50k - $75k,19147,1982,From an organization (i.e. boys and girls club),No,"Yes, through community meetings",Yes,Share my ideas about how to change my community,710,33%
3630,Student,Black or African American,Male,High School or less,$25k - $50k,19143,1996,From a friend,Yes,"Yes, by phone",No,Share my ideas about how to change my community,440,33%
3595,Student,White,Male,Bachelor's Degree,$25k - $50k,19146,1991,From an organization (i.e. boys and girls club),Yes,"Yes, through community meetings",unspecified,Share my ideas about how to change my community,30,2%
3513,Student,White,Male,Some College,$25k - $50k,19103,1991,From a local blog,No,"Yes, through personal meetings",No,Learn about issues in my community,100,8%
2274,Student,White,Male,Bachelor's Degree,$25k - $50k,19107,1990,From a local blog,No,"Yes, through personal meetings",Yes,Share my ideas about how to change my community,1450,100%
2849,Student,White,Female,Bachelor's Degree,$25k - $50k,19146,1985,From the city,Yes,"Yes, through community meetings",Yes,Share my ideas about how to change my community,290,33%
3653,Student,,,,,,,,unspecified,,unspecified,,380,27%
3654,Student,,,,,,,,unspecified,,unspecified,,450,29%
3396,Student,,,,,,,,unspecified,,unspecified,,20,2%
3624,Student,,,,,,,,unspecified,,unspecified,,30,2%
3701,Student,,,,,,,,unspecified,,unspecified,,260,17%
3437,Student,,,,,,,,unspecified,,unspecified,,160,17%
2879,Student,,,,,,,,unspecified,,unspecified,,180,29%
3623,Student,,,,,,,,unspecified,,unspecified,,170,8%
3626,Student,,,,,,,,unspecified,,unspecified,,110,8%
3622,Student,,,,,,,,unspecified,,unspecified,,30,2%
2400,Student,,,,,,,,unspecified,,unspecified,,40,8%
3617,Volunteer,White,Male,Bachelor's Degree,over $100k,19106,1985,From a local blog,No,"Yes, through social media",Yes,Learn about issues in my community,170,8%
2772,Volunteer,unspecified,Male,Master's Degree,unspecified,19143,1971,From an organization (i.e. boys and girls club),Yes,"Yes, through community meetings",Yes,Share my ideas about how to change my community,190,35%
3082,Volunteer,Black or African American,Female,Associate's Degree,$25k - $50k,19050,1965,From an organization (i.e. boys and girls club),Yes,"Yes, by email",Yes,Learn about issues in my community,1100,67%
2668,Volunteer,White,Female,Bachelor's Degree,$25k - $50k,98122,1989,From a local blog,Yes,"Yes, by phone",unspecified,unspecified,840,67%
2404,Worker,White,Female,Master's Degree,over $100k,19104,1974,From an organization (i.e. boys and girls club),Yes,"Yes, through personal meetings",Yes,Share my ideas about how to change my community,540,33%
2673,Worker,White,Male,Doctoral Degree,over $100k,19010,1976,From a local blog,No,"Yes, through community meetings",No,Learn about issues in my community,1140,73%
3489,Worker,unspecified,Male,Bachelor's Degree,unspecified,19104,1984,From a local blog,No,No communication,unspecified,Haven't thought about it,250,17%
2637,Worker,unspecified,unspecified,unspecified,unspecified,1970,2000,unspecified,No,unspecified,unspecified,unspecified,920,77%
2390,Worker,White,Male,Master's Degree,unspecified,19139,1972,From the city,Yes,"Yes, through community meetings",unspecified,Share my ideas about how to change my community,810,67%
3404,Worker,White,Female,Master's Degree,unspecified,19128,1975,From the city,Yes,"Yes, through community meetings",Yes,Learn about issues in my community,1200,67%
3594,Worker,Black or African American,Female,Doctoral Degree,$50k - $75k,19124,1981,From a local blog,No,No communication,No,unspecified,150,12%
3273,Worker,"Hispanic, Latino, or Spanish",Male,Master's Degree,$50k - $75k,19146,2000,From a local blog,No,No communication,No,Learn about issues in my community,1470,100%
3250,Worker,White,Female,Master's Degree,$50k - $75k,19147,1984,From the city,Yes,"Yes, through community meetings",No,Learn about issues in my community,130,25%
2270,Worker,White,Female,Bachelor's Degree,$50k - $75k,19119,1978,From a friend,No,"Yes, through social media",No,Share my ideas about how to change my community,1100,67%
2331,Worker,White,Female,Bachelor's Degree,$50k - $75k,19146,1985,From the city,Yes,"Yes, by email",Yes,Share my ideas about how to change my community,1420,100%
2781,Worker,White,Male,Some College,$50k - $75k,19139,1988,From a local blog,No,No communication,No,Haven't thought about it,80,12%
2316,Worker,White,Female,Master's Degree,$50k - $75k,19125,1982,From the city,Yes,"Yes, through community meetings",Yes,Learn about issues in my community,360,46%
2358,Worker,,Female,Professional Degree,$50k - $75k,,1982,From an organization (i.e. boys and girls club),unspecified,"Yes, by email",unspecified,Share my ideas about how to change my community,1350,79%
2347,Worker,White,Female,Bachelor's Degree,$25k - $50k,,1990,,unspecified,"Yes, by email",unspecified,Learn about issues in my community,1290,98%
2782,Worker,White,Male,Master's Degree,$25k - $50k,19102,1983,From a local blog,unspecified,"Yes, through social media",unspecified,Learn about issues in my community,1070,83%
2233,Worker,,,,$25k - $50k,,,From the city,unspecified,,unspecified,,1020,67%
2791,Worker,,,,,,,,unspecified,,unspecified,,60,8%
2769,Worker,,,,,,,,unspecified,,unspecified,,160,12%
3469,Worker,,,,,,,,unspecified,,unspecified,,110,8%
3709,,Asian,Male,Master's Degree,over $100k,19143,1967,From a local blog,No,"Yes, through community meetings",unspecified,Learn about issues in my community,630,33%
3650,,Black or African American,Male,High School or less,over $100k,19121,1998,From an organization (i.e. boys and girls club),Yes,"Yes, through personal meetings",No,Share my ideas about how to change my community,650,33%
2816,,"Hispanic, Latino, or Spanish",Male,Doctoral Degree,over $100k,19104,1959,From the city,No,"Yes, by email",Yes,Connect with decision makers,200,33%
2642,,unspecified,Male,Master's Degree,over $100k,19130,1977,From a local blog,Yes,No communication,No,Share my ideas about how to change my community,360,40%
3515,,unspecified,Female,Master's Degree,over $100k,19130,1971,From a local blog,No,No communication,No,Share my ideas about how to change my community,390,33%
2448,,White,Female,Master's Degree,over $100k,19123,1975,From the city,Yes,No communication,Yes,Share my ideas about how to change my community,250,33%
3409,,White,Female,Bachelor's Degree,over $100k,19096,1956,From a friend,No,unspecified,unspecified,unspecified,320,33%
3601,,White,Male,Doctoral Degree,over $100k,19143,1973,From a local blog,No,"Yes, by phone",No,Share my ideas about how to change my community,90,6%
2923,,White,Male,Master's Degree,over $100k,19128,1946,From an organization (i.e. boys and girls club),Yes,"Yes, through personal meetings",Yes,Share my ideas about how to change my community,460,65%
3278,,White,Female,Professional Degree,over $100k,19107,1952,From the city,No,"Yes, through personal meetings",No,Connect with decision makers,20,2%
3010,,White,Male,Professional Degree,over $100k,19104,1979,From an organization (i.e. boys and girls club),No,No communication,No,Learn about issues in my community,360,33%
2834,,White,Female,Master's Degree,over $100k,19106,1978,From the city,Yes,"Yes, through social media",Yes,Share my ideas about how to change my community,1360,100%
2774,,White,Female,Doctoral Degree,over $100k,19143,1975,From a friend,No,"Yes, by email",Yes,Learn about issues in my community,200,33%
3564,,White,Female,Doctoral Degree,over $100k,19104,1965,From an organization (i.e. boys and girls club),Yes,"Yes, by email",Yes,Share my ideas about how to change my community,450,33%
3651,,Asian,Female,unspecified,unspecified,19141,1996,From a friend,unspecified,unspecified,unspecified,unspecified,410,33%
3649,,Black or African American,Male,High School or less,unspecified,19142,1998,unspecified,unspecified,unspecified,unspecified,unspecified,470,33%
3659,,Black or African American,Male,High School or less,unspecified,1951,2000,From an organization (i.e. boys and girls club),Yes,No communication,Yes,Meet other people in my community,390,23%
3236,,unspecified,Male,Doctoral Degree,unspecified,19104,1979,From a friend,No,No communication,No,Connect with decision makers,680,62%
3676,,unspecified,unspecified,unspecified,unspecified,19143,1974,From an organization (i.e. boys and girls club),No,"Yes, through community meetings",Yes,Haven't thought about it,500,33%
2868,,unspecified,unspecified,unspecified,unspecified,19143,1982,From an organization (i.e. boys and girls club),Yes,No communication,unspecified,unspecified,220,33%
3466,,unspecified,unspecified,unspecified,unspecified,19104,1922,unspecified,Yes,unspecified,unspecified,Haven't thought about it,300,33%
2393,,Multiracial,Female,unspecified,unspecified,19104,1990,unspecified,Yes,unspecified,unspecified,Haven't thought about it,210,33%
3679,,Other,Female,Master's Degree,unspecified,19050,1978,From an organization (i.e. boys and girls club),Yes,"Yes, by email",Yes,Learn about issues in my community,630,33%
3493,,Other,Male,unspecified,unspecified,19143,1990,From a local blog,Yes,Other,Yes,Learn about issues in my community,470,33%
3695,,White,Female,Bachelor's Degree,unspecified,19143,1970,From a friend,No,"Yes, by email",Yes,Learn about issues in my community,90,6%
2803,,White,Male,Some College,unspecified,19002,1991,From a local blog,No,No communication,No,Connect with decision makers,10,2%
3280,,White,Female,Doctoral Degree,unspecified,19104,1950,From an organization (i.e. boys and girls club),No,"Yes, by email",Yes,Share my ideas about how to change my community,200,33%
2660,,White,Male,Master's Degree,unspecified,19104,1954,From the city,Yes,Other,Yes,Share my ideas about how to change my community,60,10%
2802,,White,Male,Some College,unspecified,19104,1992,From a friend,No,No communication,unspecified,Share my ideas about how to change my community,600,58%
2811,,White,Female,Master's Degree,unspecified,19104,2000,From a local blog,unspecified,unspecified,unspecified,Learn about issues in my community,110,4%
2263,,White,Female,Doctoral Degree,unspecified,191943,1970,From a local blog,Yes,"Yes, by email",Yes,unspecified,1200,100%
3259,,White,Male,Doctoral Degree,unspecified,19143,1965,From an organization (i.e. boys and girls club),Yes,"Yes, by letter",Yes,Share my ideas about how to change my community,200,33%
3697,,White,Male,Bachelor's Degree,unspecified,19143,1947,From a friend,Yes,"Yes, through community meetings",Yes,Share my ideas about how to change my community,560,33%
2691,,White,Female,High School or less,unspecified,19104,1992,From a friend,No,No communication,No,Learn about issues in my community,160,33%
3546,,White,Male,Doctoral Degree,$75k - $100k,19104,1984,From an organization (i.e. boys and girls club),Yes,No communication,Yes,Share my ideas about how to change my community,510,33%
3696,,White,Male,Bachelor's Degree,$75k - $100k,19143,1980,From a local blog,Yes,"Yes, by phone",Yes,Share my ideas about how to change my community,320,17%
3587,,White,Female,Master's Degree,$75k - $100k,19119,1957,From the city,Yes,"Yes, through personal meetings",No,Share my ideas about how to change my community,640,33%
2712,,White,Male,Bachelor's Degree,$75k - $100k,19136,1978,From the city,Yes,"Yes, through community meetings",unspecified,Haven't thought about it,270,33%
3569,,White,Male,Doctoral Degree,$75k - $100k,19104,1935,From an organization (i.e. boys and girls club),No,"Yes, through community meetings",Yes,Share my ideas about how to change my community,520,54%
2674,,White,Female,Bachelor's Degree,$75k - $100k,19130,1979,From a friend,No,"Yes, by email",unspecified,Haven't thought about it,70,10%
3097,,White,Female,Bachelor's Degree,$75k - $100k,19104,1974,From an organization (i.e. boys and girls club),No,"Yes, by email",No,Learn about issues in my community,220,33%
2871,,White,Male,Master's Degree,$75k - $100k,19143,1978,From a friend,No,No communication,Yes,Share my ideas about how to change my community,1580,100%
3265,,White,Male,Master's Degree,$75k - $100k,19147,1974,From a local blog,No,"Yes, by email",No,Share my ideas about how to change my community,210,33%
3338,,White,Female,Bachelor's Degree,$75k - $100k,19139,1977,From a local blog,No,"Yes, through community meetings",Yes,Haven't thought about it,470,33%
3496,,White,Male,Bachelor's Degree,$75k - $100k,19106,1985,From the city,Yes,No communication,unspecified,Learn about issues in my community,40,4%
2670,,White,Male,Master's Degree,$75k - $100k,19143,1983,From a friend,Yes,No communication,Yes,Haven't thought about it,160,29%
3703,,Black or African American,Female,Some College,$50k - $75k,19143,1941,From an organization (i.e. boys and girls club),No,"Yes, through community meetings",Yes,Connect with decision makers,640,33%
3710,,"Hispanic, Latino, or Spanish",unspecified,Bachelor's Degree,$50k - $75k,19143,1983,From a friend,No,"Yes, by phone",unspecified,Connect with decision makers,440,33%
2771,,Multiracial,Female,Bachelor's Degree,$50k - $75k,19143,1957,From a friend,Yes,"Yes, by email",Yes,Share my ideas about how to change my community,290,33%
3349,,Multiracial,Female,Some College,$50k - $75k,19104,1992,From a local blog,Yes,"Yes, by email",Yes,Haven't thought about it,200,17%
2776,,White,Male,Master's Degree,$50k - $75k,19143,1980,From a local blog,Yes,"Yes, through personal meetings",Yes,Haven't thought about it,240,33%
2973,,White,Male,Bachelor's Degree,$50k - $75k,19143,1983,From a local blog,No,"Yes, by email",No,Learn about issues in my community,40,4%
3289,,White,Male,Bachelor's Degree,$50k - $75k,19104,1982,From an organization (i.e. boys and girls club),Yes,"Yes, through community meetings",Yes,Share my ideas about how to change my community,580,33%
2833,,White,Female,Master's Degree,$50k - $75k,19146,1984,From a friend,Yes,"Yes, by email",unspecified,Share my ideas about how to change my community,40,4%
2245,,White,Male,Bachelor's Degree,$50k - $75k,19147,1988,From a friend,Yes,No communication,No,Haven't thought about it,110,21%
2305,,White,Female,Master's Degree,$50k - $75k,19143,1977,From an organization (i.e. boys and girls club),Yes,No communication,No,Haven't thought about it,270,33%
3431,,White,unspecified,Bachelor's Degree,$50k - $75k,19143,1987,From a local blog,No,No communication,Yes,Connect with decision makers,1090,67%
3377,,White,Female,Bachelor's Degree,$50k - $75k,19139,1983,From a local blog,Yes,No communication,No,Learn about issues in my community,40,4%
2253,,White,Male,Master's Degree,$50k - $75k,,1984,From a friend,unspecified,"Yes, through community meetings",unspecified,Connect with decision makers,140,12%
2761,,Black or African American,Male,Some College,$25k - $50k,19121,1988,From the city,No,Other,No,Share my ideas about how to change my community,20,2%
3422,,unspecified,unspecified,unspecified,$25k - $50k,19104,1984,From a local blog,Yes,No communication,No,Haven't thought about it,380,33%
3583,,Multiracial,Male,Bachelor's Degree,$25k - $50k,19104,1987,From a local blog,No,"Yes, through social media",Yes,Share my ideas about how to change my community,200,17%
2235,,Multiracial,Female,Master's Degree,$25k - $50k,19143,1988,From the city,No,"Yes, through personal meetings",No,Share my ideas about how to change my community,1270,67%
3504,,White,Male,Bachelor's Degree,$25k - $50k,48912,1988,From a local blog,Yes,"Yes, by email",Yes,Learn about issues in my community,520,33%
3593,,White,Female,Bachelor's Degree,$25k - $50k,19143,1986,From a local blog,No,"Yes, by email",No,Connect with decision makers,630,33%
2250,,White,Female,Bachelor's Degree,$25k - $50k,,1983,From a friend,unspecified,No communication,unspecified,Share my ideas about how to change my community,200,33%
3531,,White,Male,Bachelor's Degree,$25k - $50k,19123,1985,From a local blog,Yes,"Yes, through personal meetings",Yes,Learn about issues in my community,1080,67%
2447,,White,Male,Bachelor's Degree,$25k - $50k,19143,1986,From the city,Yes,No communication,Yes,Share my ideas about how to change my community,900,67%
3509,,White,Male,Master's Degree,$25k - $50k,19107,1985,From a local blog,Yes,"Yes, through social media",No,Share my ideas about how to change my community,510,33%
3604,,White,Female,Bachelor's Degree,$25k - $50k,19104,1988,From a local blog,Yes,"Yes, through community meetings",No,Haven't thought about it,470,31%
3225,,White,Female,Bachelor's Degree,$25k - $50k,19139,1980,From a local blog,unspecified,No communication,No,Share my ideas about how to change my community,270,35%
2275,,White,Female,Master's Degree,$25k - $50k,,1987,From a local blog,unspecified,No communication,unspecified,,1450,100%
2427,,White,Female,Master's Degree,$25k - $50k,19144,1957,From the city,Yes,"Yes, by email",Yes,Learn about issues in my community,1000,98%
2440,,White,Female,Master's Degree,$25k - $50k,19102,1988,From the city,Yes,"Yes, by phone",No,Share my ideas about how to change my community,530,54%
2258,,White,Male,Doctoral Degree,,,1951,From a local blog,unspecified,,unspecified,Learn about issues in my community,1290,100%
2333,,White,Male,Master's Degree,,,1976,From the city,unspecified,"Yes, by email",unspecified,Share my ideas about how to change my community,1230,100%
2947,,,,,,,,,unspecified,,unspecified,,90,19%
2722,,,,,,,,,unspecified,,unspecified,,10,2%
2876,,,,,,,,,unspecified,,unspecified,,90,10%
3634,,,,,,,,,unspecified,,unspecified,,90,6%
3629,,,,,,,,,unspecified,,unspecified,,320,21%
3543,,,,,,,,,unspecified,,unspecified,,20,2%
3625,,,,,,,,,unspecified,,unspecified,,30,2%
3452,,,,,,,,,unspecified,,unspecified,,20,2%
3685,,,,,,,,,unspecified,,unspecified,,110,8%
3255,,,,,,,,,unspecified,,unspecified,,30,4%
2724,,,,,,,,,unspecified,,unspecified,,50,6%
3688,,,,,,,,,unspecified,,unspecified,,110,8%
2922,,,,,,,,,unspecified,,unspecified,,320,48%
3379,,,,,,,,,unspecified,,unspecified,,60,8%
3217,,,,,,,,,unspecified,,unspecified,,60,4%
3613,,,,,,,,,unspecified,,unspecified,,80,4%
3639,,,,,,,,,unspecified,,unspecified,,170,12%
2314,,,,,,,,,unspecified,,unspecified,,140,31%
3436,,,,,,,,,unspecified,,unspecified,,40,4%
2633,,,,,,,,,unspecified,,unspecified,,40,6%
3307,,,,,,,,,unspecified,,unspecified,,20,2%
3272,,,,,,,,,unspecified,,unspecified,,20,2%
3439,,,,,,,,,unspecified,,unspecified,,40,2%
3635,,,,,,,,,unspecified,,unspecified,,290,19%
3342,,,,,,,,,unspecified,,unspecified,,250,27%
3678,,,,,,,,,unspecified,,unspecified,,290,23%
3328,,,,,,,,,unspecified,,unspecified,,160,17%
3283,,,,,,,,,unspecified,,unspecified,,20,2%
3530,,,,,,,,,unspecified,,unspecified,,210,12%
3602,,,,,,,,,unspecified,,unspecified,,90,8%
3606,,,,,,,,,unspecified,,unspecified,,170,8%
2408,,,,,,,,,unspecified,,unspecified,,10,2%
3506,,,,,,,,,unspecified,,unspecified,,120,8%
2612,,,,,,,,,unspecified,,unspecified,,40,6%
3712,,,,,,,,,unspecified,,unspecified,,110,8%
2770,,,,,,,,,unspecified,,unspecified,,10,2%
3529,,,,,,,,,unspecified,,unspecified,,20,2%
3637,,,,,,,,,unspecified,,unspecified,,110,8%
3627,,,,,,,,,unspecified,,unspecified,,230,12%
3670,,,,,,,,,unspecified,,unspecified,,230,12%
3620,,,,,,,,,unspecified,,unspecified,,30,2%
2768,,,,,,,,,unspecified,,unspecified,,80,15%
3440,,,,,,,,,unspecified,,unspecified,,120,10%
2621,,,,,,,,,unspecified,,unspecified,,140,23%
3660,,,,,,,,,unspecified,,unspecified,,380,27%
2831,,,,,,,,,unspecified,,unspecified,,10,2%
3646,,,,,,,,,unspecified,,unspecified,,80,4%
3528,,,,,,,,,unspecified,,unspecified,,60,8%
3707,,,,,,,,,unspecified,,unspecified,,180,10%
3680,,,,,,,,,unspecified,,unspecified,,230,12%
3313,,,,,,,,,unspecified,,unspecified,,40,4%
2686,,,,,,,,,unspecified,,unspecified,,20,2%
3317,,,,,,,,,unspecified,,unspecified,,230,25%
3368,,,,,,,,,unspecified,,unspecified,,100,12%
3681,,,,,,,,,unspecified,,unspecified,,60,4%
3445,,,,,,,,,unspecified,,unspecified,,20,2%
3628,,,,,,,,,unspecified,,unspecified,,170,8%
