score,popular,user_id,challenge_id,response,media,likes_num,replies_num,replies
3,2,2288,141,I was born and raised in the Point. There is a sense of community like no other. This is ever present when someone needs assistance or a resident has a death in their family. There is so much support and solidarity expressed. Everyone knows each other or of one another.,,2,0,
1,1,2288,139,"[[[42.514495339414864, -70.8927317199707]]]\nSite of the former St. Joseph Church representing faith and community and now site of first major development in the neighborhood.",,1,0,
6,2,2288,138,"Come to Peabody St. Park every Sunday throughout the Summer for the Peabody Street Park Concert Series. Popular musician Mamadou Diop, leader of the World Fusion band MAMADOU and a number of local bands will be performing at the Point neighborhood park as a way to bring the communities of Salem together through music.
All are welcome to attend each and everyone of these family-friendly, FREE events!
",http://communityplanit.org/assets/attachments/102/103/Pointsummerconcerts.jpg,2,0,
2,0,2288,137,"Seems like there is a bodega on every street where you can pick up food, toiletries, cleaning products, and other pantry items. Walgreens is within walking distance of the Point, and bit further is a CVS!",,0,0,
0,1,2288,133,"[[[42.5186075168229, -70.89165883636474]]]\nNational Grid substation on Peabody St.",,1,0,
1,0,2288,132,"I agree with the boundaries adding Naumkeag, Lynch, Dow streets.",,0,0,
11,0,2288,130,"I would be more proud if the residents took more of a vested interest in their neighborhood, kept it clean, join others in civic related activities, rally behind causes that benefits the neighborhood, show their pride and try to improve the neighborhood.",,0,0,
1,0,2288,126,Walking and/or biking on a sunny day at the Southriver Harborwalk is such a treat especially if there is a performance or a live free concert going on at the adjacent Peabody St Park. ,http://communityplanit.org/assets/attachments/102/103/Southriver%20Harborwalk.jpg,0,0,
3,0,2288,125,"Dining out, Grocery shopping,  Personal care (e.g., salon or spa), Consumer products (e.g., clothes), Professional services (e.g., legal), Cultural, social, entertainment, Healthcare, Places of worship / religious organizations\nVarious bodegas for groceries: Ethnic and American, choice of restaurants: American/Mexican/Spanish, North Shore Family Health Center, Hair/Nail salons, dry cleaners, banks, clothing store, pharmacy, gas station, parks, harborwalk, spanish club.",,0,0,
8,0,2288,122,"Charles is wrong. He has an opportunity to walk to the parks for either a quick pick up basketball game with the neighborhood kids (Palmer Cove) or take in a concert or movie or walk the harborwalk at Peabody St. Park, photograph the colorful murals on the buildings, visit the site of the old cotton mills (Shetland Park), buy goodies at the bodegas, or enjoy the delicious ethnic foods in the Spanish restaurants, visit the best chocolate factory in the state, buy that special woman in his life a beautiful, stylish dress at Glitterati!",,0,0,
1,0,2288,118,"[[[42.512976928585346, -70.88955598449706]]]\nStart off with a baseball and/or basketball game at Palmer Cove, walk over to Harbor Sweets for some delicious chocolates, and onto Spanish restaurant on Congress St. for some tasty food, down to Peabody St. Park for a live free musical concert. End the day with some delicious frozen yogurt at Orange Leaf.",,0,0,
5,0,2288,116,"For a sense of community, culture, adventure, great food and music that will make you get up and dance, come to the Point!",http://communityplanit.org/assets/attachments/102/103/mural.png,0,0,
0,0,2288,115,My Home,,0,0,
0,0,3171,116,a picture of the mural thingy,,0,0,
-7,0,2978,122,hes wrong because none of that stuff never happens it just has a bad rep because its dirty,,0,0,
0,0,2978,118,"[[[42.50930728344565, -70.88921266174316]]]\nim would go from dow st and do a whole walk around it",,0,0,
0,6,2978,116,i would upload a photo of a basketball court,,4,2,lol  i totes agree\\ I agree
0,14,2978,115,home,,13,1,"good choice
"
1,0,2319,206,"There needs to be a range of activities, but everything needs to be safe and appropriate for children. If you meet that test, then it should work for all!",,0,0,
6,0,2319,205,There needs to be music and lots of people in the neighborhood could be involved with that. Food from local eateries and fun kid activities like a moon bounce.,,0,0,
-1,0,2319,204,"[[[42.51871822555112, -70.89181976890563]], [[42.51858379349882, -70.89173393821716]]]\nYou could have music in Peabody Street Park, use the harbor walk and even block off Peabody Street and flow into there.",,0,0,
4,0,2319,259,"OK\nI think ""fair"" is the best rating--not quite ""ok"" but definitely not ""poor."" Mary Jane Lee seems to be heavily utilized and gets worn down. The City has made lots of improvements there, but there is an on-going need to keep it spruced up. The relatively new Peabody Street Park is another great result of the City's efforts, but some of the art tiles have been broken and the grass and weeds sometimes get out of control.",,0,0,
0,0,2319,201,Mary Jane Lee park is where families go to play.,,0,0,
3,0,2319,200,"[[[42.51490656933258, -70.89028554534912]], [[42.518649, -70.89309200000002]]]\nI'd love to take over the Wendy's parking lot and transform it. It's such a large expanse of impervious asphalt. The temporary park could demonstrate how some the space could be permanently converted to green space.",,0,0,
2,0,2319,198,"Safe, Affordability, Comfortable\nThinking of a relaxing time with my family means it needs to be family-friendly/comfortable, safe, and affordable.",,0,0,
2,1,2319,194,"If I lived in the Point, I'd need to leave to go to a pool (although in the summer there's one close by). I think another affordable, healthful, family type of restaurant would be a good addition.",,1,0,
0,0,2319,189,He could go to Salem Cyberspace or the On Point Center.,,0,0,
0,0,2319,262,"Four or more times a week\nWhenever I can, I'm outside.",,0,0,
0,0,2319,261,"I wouldn't because I'd be home with my family. If I were to go somewhere in the Point, I would drive there.",,0,0,
4,0,2319,193,"[[[42.5785949, -70.77631689999998]], [[42.564382837900666, -70.76374744999998]]]\nI live in Manchester, and that is where I have fun and spend time with my family.",,0,0,
5,0,2319,257,"Job training and placement\nBy ensuring people have solid skills, they can get on a path to having true living wage jobs.",,0,0,
5,0,2319,256,"Energy efficiency improvements, More affordable home ownership, Assistance with rent\nI think the priority is safe, quality housing--whether rental or ownership--yet energy efficiency improvements are also important because they can help reduce the cost of renting or owning.",,0,0,
2,0,2319,160,I'd refer them to Lifebridge and Journeys to Hope.,,0,0,
0,0,2319,164,"[[[42.518649, -70.89309200000002]], [[42.518649, -70.89309200000002]]]\nLafayette Street. I picked by Wendy's but there are other locations on Lafayette that are close runners-up!",,0,0,
0,0,2319,155,I've never felt unsafe in the Point. I've heard of people feeling uncomfortable walking by Lafayette Park because there often is a group of men hanging out. I often think their discomfort is due to a disconnect  and/or inexperience with the Dominican culture rather than with a real safety issue.,,0,0,
4,0,2319,154,I would clean up the storefronts on the east side of Lafayette and clean up the substation and wall on Peabody Street (is razor wire really necessary?).,,0,0,
3,0,2319,151,"He needs to determine what factors are causing the fall off in business. Depending on what the issue(s) is (are), a move may be the worst thing to do. He could meet with a business counselor for free at the Small Business Development Center on the campus of Salem State to discuss his business plan. He may want to consider joining an organization like the Chamber of Commerce to expand his business network. He may want to look at offering some special incentives to drum up new business.",,0,0,
0,0,2319,149,"[[[42.515136, -70.88800900000001]], [[42.515136, -70.88800900000001]]]\nI've never had a meal in the Point. Only chocolates at Harbor Sweets.",,0,0,
-1,0,2319,147,"Basic food and staples at bodegas, barbers, and restaurants area available in the neighborhood. I think residents need to leave the neighborhood for larger shopping trips and to visit doctors and other professionals.",,0,0,
-1,1,2319,144,"I don't live or work in the Point, although I have lived in neighborhoods in two other cities where there was a concentration of poverty. In those two places, there was also a higher crime rate (far higher than in the Point) than in more prosperous neighborhoods. When I lived in those two neighborhoods, the two things I liked least were worrying about my safety and how the neighborhoods were portrayed.
Despite real safety issues (a man down the hall in my apartment building was shot out front of the building, my car was hit and run, and rowdy drunks would yell at night), I had wonderful neighbors, a beautiful and active park, and locally owned shops where the business people knew me. Many of us were working to make the neighborhood safer. And although there were real issues, the way the media portrayed the neighborhoods gave a far worse impression of the area than the reality.
The Point doesn't have the level of crime that these two neighborhoods had. Yet, the broader perception of the neighborhood, and often how it is portrayed, makes it seem much worse. It drove me crazy that we couldn't get positive stories out about the neighborhoods I lived in, and I imagine I would fee the same way if I lived or worked in the Point.",,1,0,
2,0,2319,170,"Good\nI know the Mayor and many in the city government care a lot about the Point. However, there are a lot of needs and the city can't do everything on its own.",,0,0,
2,1,2319,141,"I don't live or work in the Point. What I imagine to be advantages are the walkability and proximity to downtown. I've heard that there is a tight community as well, although my sense is it's tight for the immigrant community and there isn't much engagement with the non-immigrant community.",,1,0,
11,0,2319,139,"[[[42.51500146816007, -70.88861184692382]]]\nI chose Harbor Sweets because it employs a lot of people from the Point. It is a very successful business, and although not owned by a neighborhood resident, it is a business that cares about the community. I think a lot of people (residents and non-residents) care about the neighborhood, but it has been hard to create a shared vision on how to make improvements. Hopefully this game, and the broader planning process, will result in the vision that partners can then implement.",,0,0,
6,0,2319,138,STAND Youth Stand Up for the Point. The youth participating in the North Shore CDC's STAND program are continuing to do great work. After a summer of doing projects in the neighborhood--including managing community trash cans--the youth are serving an important role in a new vision and planning project.,,0,0,
0,0,2319,137,"I don't live in the Point. I think residents could get many of these things at the local bodegas, but the selection is limited and the prices on some items might be higher. Steve's Market is within walking distance, but I'm not sure there's much of an improvement in terms of variety and price. Next is getting to Stop & Shop or Market Basket.
",,0,0,
2,0,2319,133,"[[[42.51617187518397, -70.89114385223388]]]\nThere's a odd house on the west side of Park (I think). It's gray and the  windows are covered over. It looks like nothing good is going on there.",,0,0,
0,0,2319,132,"I would include Shetland Park, Lafayette Park, the north side of Harbor Street as it intersects Washington, and the west side of Lafayette north of Lafayette Park.",,0,0,
-15,0,2319,130,"I used to live in a neighborhood with a ""problem house."" It was owned by an absentee landlord and the tenants caused all sorts of problems. They were physically abusive to their pets, yelled insults at neighbors, played incredibly loud music in the middle of the night, and probably were up to a variety of illegal activities that I don't know about. Together with my neighbors, we documented the problems to the police, tracked down the landlord, and got the tenants evicted. We even found a new owner that fixed up the house. The result was transformational--not just for the property but for the sense of belonging the neighbors developed for each other.",,0,0,
4,0,2319,126,The apartment buildings along Peabody Street are wonderful. ,,0,0,
0,0,2319,125,Grocery shopping\ngreat bodegas,,0,0,
-1,1,2319,122,"The Point is unique in Salem--from the architecture to the people to the history to the shops. A visitor would get to experience an authentic neighborhood with its own identity. There is a perception that it is dangerous, but my feeling is that perception is based more on a fear of the unknown (language, ethnicity, etc.) than it is in reality.
",,1,0,
3,0,2319,118,"[[[42.51898708878772, -70.89170175170898]]]\nI'd start at Peabody Street Park. You can see the water of the South River there and the great buildings along Peabody Street. Plus you see how close you are to downtown--right next door!",,0,0,
4,0,2319,116,I'd take a photo of one of the big older murals. They're great and unique in Salem.,,0,0,
-2,0,2319,115,misunderstood,,0,0,
4,0,3116,116,"i would put a lot of people having fun and eating and playing games
",,0,0,
-2,1,3116,115,dirty,,1,0,
0,0,2941,125,"Dining out, Cultural, social, entertainment\ndeli house",,0,0,
0,0,2941,122,it isn't that dangerous. That's just what everyone thinks and says. ,,0,0,
0,0,2941,118,"[[[42.51382313083843, -70.88997440910339]]]",,0,0,
0,0,2941,116,a flower,,0,0,
0,0,2941,115,messy ,,0,0,
-2,0,3034,115,Misunderstood,,0,0,
0,0,2592,206,there would be things for people of all ages,,0,0,
0,0,2592,205,it should be at night with lots of lanterns and lots of requested music and singers would come to fundraise,,0,0,
0,0,2592,204,"[[[42.5178871, -70.8893569]]]\ni chose congress st because it is not too big or small to do a block party",,0,0,
-2,0,2592,259,Poor\nit is poor because one time i went to a park and the tables were chained to the ground!!!!!,,0,0,
0,0,2592,201,they can go to the park and linda could bring her friends,,0,0,
0,0,2592,200,"[[[42.517829, -70.889159]]]",,0,0,
4,0,2592,198,"Safe, Comfortable, Outdoors\nit would have to be definitely safe",,0,0,
0,0,2592,194,to go play soccer i have to go to the one by bates,,0,0,
0,0,2592,189,he could go to the boys and girls club or just play a travel sport,,0,0,
0,0,2592,262,Once a week\nit would be this because of how i take the bus home,,0,0,
2,0,2592,261,i would go walk around the neighborhood of the point to see what can be improved,,0,0,
0,0,2592,193,"[[[42.51807, -70.88946699999997]]]\nmine is deli house because of how that is basically the only place i go to after school and or the only place i have been to after school",,0,0,
0,0,2592,257, Job creation,,0,0,
0,0,2592,256,Energy efficiency improvements\nthis would be it for me because of how people use a lot of energy,,0,0,
0,0,2592,160,he could go to lifebridge until he finds another home,,0,0,
0,0,2592,164,"[[[42.51742133957175, -70.88921266174316]], [[42.51723154912217, -70.88921266174316]], [[42.517421339571904, -70.88764625167846]], [[42.51723154912217, -70.88786082839965]], [[42.51582391862885, -70.8877964553833]]]",,0,0,
1,0,2592,155,yes because of how some guy came up and whacked into the bus that i take after school one day,,0,0,
0,0,2592,154,all of the trash and recyclables on the street and i would change that by getting a trash barrels and recycle bins on every conner of the street,,0,0,
4,0,2592,151,i think that they should get business cards and a nice big sign for everybody to see,,0,0,
0,0,2592,149,"[[[42.51807, -70.88946699999997]]]\nmine is deli house because that is the only place i have eaten at the point",,0,0,
0,0,2592,147,doneteing canned goods,,0,0,
2,0,2592,144,i go to school in the point. one of the least thing i like about it is the trash everywhere because it would look nicer without it,,0,0,
0,0,2592,170,OK\nit would be ok for me because of how of all the trash and how much there is,,0,0,
3,1,2592,141,i go to school in the point and some of the positives is how it has nice places to go such as a park,,1,0,
0,0,2592,139,"[[[42.50778874657377, -70.88706689453124]]]\ni would show them forest river because it is almost the boundary, to see a different part of town",,0,0,
4,3,2592,138,POINT IS CLEAN! it would be about it being clean,,2,1,"We really do need to help the Point and clean it up. Even though we clean it during Service Learning it isnt enough and we must stop it from getting dirty, for good!"
3,2,2592,137,a local super market or take a bus to marketbasket,,2,0,
0,4,2592,133,"[[[42.52717895509649, -70.83170610046386]]]\ni can't find any gas stations but it would be that",,4,0,
1,4,2592,132,yes i do because of all of the streets that are on there and how it is arranged,,4,0,
2,0,2592,130,if it was cleaner than it already is,,0,0,
6,2,2592,126,all of the parks and the mural at palmers cove is especially nice and beautiful. also there is also some really beautiful neighborhoods and some of them are disgusting depending on where you are. ,,2,0,
8,0,2592,125,"Dining out, Cultural, social, entertainment\nthe point is all of this and they have wonderful places  to dine at and the people in the point are all about their religion and are very proud of where they come from. they also have a lot of entertaining things to do there such as going to the parks there",,0,0,
9,6,2592,122,"Charles is wrong because there are many nice places to eat, to go to, and to just have some fun at when you want to. There is also very nice parks at the Point such as Palmers Cove. There is a lot of things to do in the Point",,4,2,"That's so true!\\ Yes, most of the nice places to eat are there, that is a valid claim, Katie"
0,0,2592,118,"[[[42.517631, -70.888241]]]\nstart off with the schools and than go around the neghborhoods",,0,0,
2,0,2592,116,"A picture of a negborhood saying ""Let's help!""",,0,0,
0,5,2592,115,Trashed filled,,3,2,True\\ True
0,0,2456,137,"People that live in the point would go to walgreens .If they needed all those appliances .Other people that don't live in the point would go to the same spot walgreens ,its a FIVE minute walk from the point ..",,0,0,
1,2,2456,133,"[[[42.5157232, -70.89022849999998]]]\nIf I was to not bring them to a certain spot it would be the bumpark . People from Salem know excatly what I'm taking about .I'm not sure what that exact name of the park is but I wouldn't bring anybody there !!!!",,2,0,
0,2,2456,132,"I do not agree with the boundaries , because basically its saying that ""do not enter""or ""caution "" . Thats completely wrong for someone to judge the point and say that the point is a caution sign . Just like any other city everywhere has its ""hoods""in there neighborhood . But salem isn't known for violence . For example New york has its different parts. If someone was gang related they probably wouldn't be able to chill on someone else's block ,salem isn't like that any one could come to that area and be welcomed . So for them to point out the boundaries is pretty messed up •À_ In my point of view •À_.",,2,0,
6,2,2456,130,"A time in when i took pride in where i live is in the month of HALLOWEEN !!!! So many people come to salem just to visit .They come to see what salem brings and offers for halloween . So me living here makes me a little proud because I get to experience It everyday .. What I think would make me proud of my neighborhood is that if ,THEY WOULD CREATE A PLACE LIKE THE BOYS AND GIRLSCLUB WITH A RESTAURANT ,but not so much only a boys and girls club .But a place where your parents could take the family to eat plus a place to do homework .. So basically a place where u could sit down and do homework and eat tipico food and if you have little kids they could go play as well •À_ YOU KNO WHAT I MEAN ? ",,2,0,
9,2,2456,126,"If I was to choose a beautiful place in the point , it would be the ''ShetLand Park'',because its beautiful its has a waterfront view attached to a restaurant . How nice is that ?",,2,0,
2,2,2456,125,"Dining out, Consumer products (e.g., clothes), Cultural, social, entertainment\nNeighborhood attractions for visitors and people are places where they could go eat , social entertainment and consumer product because they could buy souvenirs to bring home .",,2,0,
4,0,2456,122," Charles is wrong for saying ""The Point is not worth visiting "" because even though its not the prettiest part of salem theres history that could be interesting  if giving the chance .  ",,0,0,
0,0,2456,118,"[[[42.51557085809886, -70.895306640625]]]\nIf i was to give a tour ,I would start my tour at the harbor sweets . Then I would go to the Maryjane park and then work my way up to the business .",,0,0,
0,2,2456,116,"If i was to describe salem i would describe it as the ""witch city "" Because salem is known for halloween ,such as the street being flooded with tourist due to the history of the salem witch trials .",http://communityplanit.org/assets/attachments/102/103/salem%20witch%20.jpeg,2,0,
0,0,2456,115,essential neighborhood ,,0,0,
3,2,2458,139,"[[[42.51153756759527, -70.8972163734436]]]\nMy auntie's house cause she has foooood ;3 lol and its the house i go to everyday afterschooool ;)",,2,0,
2,1,2458,138,"i would say that sterio-types are getting out of handdd. i really dont know why people think the point is full of hicks like if you dont live here, dont talk smack. JS..................",,1,0,
2,0,2458,137,I''m not them i don't know where they would go. Like just go to walmart or something.,,0,0,
2,0,2458,133,"[[[42.5261352635009, -70.89058595275878]]]\ni would NEVER take any tourist to winter island road. At the night its SOOOOOO creepy like WOAH,",,0,0,
0,4,2458,132,idk too much readingggg lololo,,4,0,
-6,0,2458,130,well living in the point is kinda bad because it gives you a bad name........js,,0,0,
1,2,2458,126,idk i think the big picture at palmers cove is cooooooooooooooooooooooooooooooooool,,2,0,
0,1,2458,125,Dining out\ni also think the most other accraction is the supernatural!,,1,0,
-5,2,2458,122,"he is right and wrong because the point is a little scary at night espically, and on halloween but most of the things are steriotypes because salem isnt THAT BAD people just make is seem like it is",,2,0,
0,4,2458,118,"[[[42.48446824682179, -70.92800813293456]]]\ni would pick the forrest river pool since i lovvve pools!",,4,0,
0,2,2458,116,"i would put ""dont believe in sterio-types!"" ",,2,0,
1,3,2458,115,cool,,2,1,"yeah, its interesting !"
0,0,2582,206,"Again, have slayer play there wholesome music",,0,0,
0,0,2582,205,Slayer will play a concert,,0,0,
0,0,2582,204,"[[[42.515988, -70.890217]], [[42.51556096088277, -70.89006679629516]]]",,0,0,
3,0,2582,259,OK\nAbout as good as you expect from any park,,0,0,
0,0,2582,201,Palmer cove,,0,0,
3,0,2582,200,"[[[42.507271, -70.88809800000001]]]\nSounds good",,0,0,
12,1,2582,198,"Outdoors, Entertainment options, Sporting equipment/facilities available, All-ages, Parking, Drug/alcohol-free/non-smoking, Affordability, Size of location, Adult supervision, Open late / open early, Comfortable, Good music, Quiet, Popular, Good food options, Safe, Nearby",,1,0,
0,0,2582,194,A mountain,,0,0,
0,0,2582,189,Play not organized basketball in the YMCA,,0,0,
0,0,2582,262,Four or more times a week\nEveryday,,0,0,
0,0,2582,261,Probably not because I don't have much people to hangout with there,,0,0,
2,0,2582,193,"[[[43.409037, -71.55587789999998]], [[43.409037, -71.55587789999998]], [[43.409037, -71.55587789999998]]]\nI get to ride my bicycle on sick jumps at an awesome lift access park!",,0,0,
0,0,2582,257, Job creation,,0,0,
0,0,2582,256,"More affordable rental housing, Energy efficiency improvements, More affordable home ownership,  Mitigating lead-based paint hazard, Assistance to rehabilitate homes,  Historic preservation, Assistance with rent\nall of the above",,0,0,
0,0,2582,160,sleep on my couch,,0,0,
3,0,2582,155,one time my tire exploded on my truck and people came to the rescue and replaced it for free without me asking,,0,0,
0,0,2582,164,"[[[42.5146851381747, -70.8901567993164]], [[42.51664299999999, -70.89097700000002]]]\nthis street could use some trash cans",,0,0,
0,1,2582,154,i would change nothing because the point is neat,,1,0,
0,0,2582,151,get one of those people to spin signs outside,,0,0,
0,0,2582,149,"[[[42.51599789714852, -70.89011388397216]], [[42.51599789714852, -70.89011388397216]], [[42.515988, -70.890217]]]\nits neat",,0,0,
0,0,2582,147,"food, and more food",,0,0,
0,0,2582,144,it takes me a long time to walk there,,0,0,
0,0,2582,170,OK\nim not really sure what they do?,,0,0,
2,0,2582,141,the advantages and positives are that everything is close,,0,0,
0,0,2582,139,"[[[40.773442, -73.703416]]]",,0,0,
1,0,2582,138,i would describe about how active the point is with the government,,0,0,
-1,0,2582,137,stop and shop they even sell gas now,,0,0,
0,0,2582,133,"[[[42.511644334520625, -70.89848237609863]]]\ni wouldnt take them here because its not in the point",,0,0,
0,0,2582,132,i think the boundaries are accurate and reasonable,,0,0,
0,0,2582,130,i the guy who lived across the street from me never took down his lights for Christmas,,0,0,
0,0,2582,126,all the places that have a bunch of graffiti. graffiti is neat,,0,0,
5,4,2582,125,"Dining out, Grocery shopping,  Personal care (e.g., salon or spa), Consumer products (e.g., clothes), Professional services (e.g., legal), Cultural, social, entertainment, Healthcare, Places of worship / religious organizations\ni like the food",,4,0,
1,0,2582,122,"he  is wrong because they have good food there, and brick buildings look neat. there is a lot of brick buildings",,0,0,
1,0,2582,118,"[[[42.515136, -70.88800900000001]]]\nthey give out free chocolate!",,0,0,
0,0,2582,116,i would put a picture of a homeless man because they have a lot of character,,0,0,
0,6,2582,115,"""never gonna give you up""",http://communityplanit.org/assets/attachments/102/103/p4pb8828523-1.jpg,6,0,
0,0,2936,139,"[[[42.51322999961902, -70.87711053466796]]]",,0,0,
0,0,2936,138,i would report Everything and everyone :D,,0,0,
-2,2,2936,137,im poor i dont have money :D ,,2,0,
0,4,2936,133,"[[[42.50747238008235, -70.88492112731933]]]\ntoo many trees",,4,0,
1,2,2936,132,and agreed and disagreed!,,2,0,
2,0,2936,130,never been proud of where i live in my entire life :D,,0,0,
-3,0,2936,126,because it looks so pointless and horrible :D,,0,0,
0,0,2936,125,"Cultural, social, entertainment, Places of worship / religious organizations\nYOLO",,0,0,
0,0,2936,122,because everybody speaks mexican  ,,0,0,
0,0,2936,118,"[[[42.51670962241307, -70.87505059814453]]]",,0,0,
0,0,2936,116,about how dogs poop in the yard,,0,0,
-1,0,2936,115,No parking,,0,0,
2,0,2559,189,The opportunities are the ymca or the boys  and girls club.,,0,0,
-2,0,2559,261,I'll walk or use a bike.,,0,0,
0,0,2559,193,"[[[42.515988, -70.890217]]]",,0,0,
0,0,2559,262,Four or more times a week,,0,0,
1,0,2559,144,Yes i live in the Point,,0,0,
3,0,2559,170,Very Good,,0,0,
1,0,2559,141,yes i live in the point,,0,0,
0,4,2559,122,It is dangerous i once walked at night and theyre are to much gangs at night i almost got taken until my uncle showed up.,,2,2,"What happened?\\ What Happened ?
"
3,4,2559,116,cyberspace is a place for kids who are stugeling im in it and am happy to be a part of it.,http://communityplanit.org/assets/attachments/102/103/cyberspace.jpg,4,0,
0,0,2559,118,"[[[42.49741109063773, -70.90964036560058]]]",,0,0,
0,4,2559,115,family,,4,0,
3,0,3360,257,Job training and placement\nBecause it's good,,0,0,
0,0,3360,256,"More affordable rental housing, Energy efficiency improvements, More affordable home ownership,  Mitigating lead-based paint hazard, Assistance to rehabilitate homes,  Historic preservation, Assistance with rent\ni think this should priorities in the point",,0,0,
0,0,3360,160,"I would tell him to go to a place where they give the homeless people a place to stay and sleep and to eat.
",,0,0,
3,0,3360,164,"[[[42.51487493635808, -70.8901567993164]]]\nBecause it's good for the environment.",,0,0,
-3,1,3360,155,The fact that every time you walked to the point you always see a group of people in every corner and you think there're going to do something bad to you.,,1,0,
0,3,3360,154,One day i saw two people passing drugs to each other and i would of call the police and tell them to put more security around the point.,,2,1,"Sadly, we stopped taking students from Salem Academy to Palmer's Cove due to drug activity.  We'd often find used needles on the ground or see people involved in drug activity or on drugs at the park."
3,2,3360,149,"[[[42.518649, -70.89309200000002]], [[42.518649, -70.89309200000002]]]\nTheir food is good.",,2,0,
9,1,3360,151,The best way to help Timothy and his brother is to help them find another way to get money like doing a commercial to let people know about their services.,,1,0,
3,2,3360,147,The good services in the point are the small stores selling different type of food and hair salon. In the point you can't find a lot of clothe stores.,,2,0,
0,3,3360,144,The disadvantages of living in the point is that sometimes it can be dangerous because of the gangs. The challenges of living in the point is that you see things that aren't right.,,2,1,I agree.
0,1,3360,170,"OK\nIn some parts of the point they are gangs, fights and drugs.",,1,0,
2,2,3360,141,i like the Point because all of my friends live there.,,2,0,
3,0,3115,139,"[[[42.52379808928861, -70.88951306915283]]]\nbecause me and my best frends hanged out there a lot during the summer",,0,0,
3,0,3115,138,i would report about comunityplanit.org and how great it is and what it is used for,,0,0,
0,1,3115,137,I think they would need to go to Steve's market,,1,0,
0,0,3115,133,"[[[42.50658654538782, -70.88535028076171]]]\nbecause a lot of people litter there",,0,0,
-1,0,3115,132,no because it is bigger than people think,,0,0,
0,0,3115,130,"when we cleaned up palmers cove and planted plants and the tree and the mural
  ",,0,0,
6,0,3115,126,"the salem common, the willows, and winter island, because you can look over a gorges sea at the willows and winter island and at the common  u can go for a nice run and a nice picnic   ",,0,0,
4,0,3115,125,"Cultural, social, entertainment\nbecause we have some awesome churches and old witch sites and old houses",,0,0,
2,0,3115,122,go to some of the old churches and old witch hanging sites there very interesting,,0,0,
2,0,3115,118,"[[[42.51557085809886, -70.895306640625]]]\nbecause that's one of the many schools in the point and next to many sites like the Salem commons",,0,0,
0,0,3115,116,come to the point to see a multi cultural city ,,0,0,
0,0,3115,115,asowme,,0,0,
2,0,3659,206,I would have activites and music that all age groups can enjoy,,0,0,
1,0,3659,205,"I think we should have a big water slide. It should be a dj to play music. Also, we should have moon bounce so the kids can play. There could be horses so people can ride on. Also, alot of food.",,0,0,
0,0,3659,204,"[[[42.51361751265285, -70.89275317764282]], [[42.51497774346673, -70.89380460357665]], [[42.51497774346673, -70.89380460357665]]]\nI live near cedar and I have family and friends who live around here",,0,0,
0,0,3659,259,Don't Know (I don't live in the Point)\nI am not familiar with the area,,0,0,
0,0,3659,201,"She can go to the park. Also, she can go to the public library",,0,0,
0,0,3659,200,"[[[42.466267787999826, -70.93503454615734]]]",,0,0,
3,0,3659,198,"Safe, Sporting equipment/facilities available, Comfortable",,0,0,
4,0,3659,194,"I would like to seea ymca and more stores to shop at. Also, we need cleaner stores",,0,0,
4,0,3659,189,"He can play other sports like basketball or football. Also, he can do things to help the community. He can start his own activivty",,0,0,
0,0,3659,262,"Four or more times a week\nI played basket ball and went to the park. Also, I went to the movies",,0,0,
0,0,3659,261,I would go to the movies around the area.,,0,0,
-1,0,3659,193,"[[[42.51329542389288, -70.89544123827386]], [[42.51329542389288, -70.89544123827386]]]\nI go here beacuse it is a park on the block. I play basketball there with my freinds and we have alot of freinds",,0,0,
0,4,2932,139,"[[[42.51493820229108, -70.88646607971191]]]",,4,0,
-2,4,2932,138,The churck in the point down the street from shetland park got torn down,,4,0,
0,2,2932,137,walgreens. not that far,,2,0,
0,4,2932,133,"[[[42.514843303367556, -70.89290338134765]]]",,4,0,
0,4,2932,132,"i believe that is correct
",,4,0,
3,1,2932,130,nothing like that has ever actually happened to me and i doubt there is much that could happen to make me proud of my neighborhood,,0,1,There are some nice places to eat
0,7,2932,126,Palmeers Cove is by far the prettiest place in the point.,,6,1,And Harbor Sweets is right next to it!
2,0,2932,125,"Personal care (e.g., salon or spa), Cultural, social, entertainment, Healthcare\nTheres not a lot in the way of stores here.",,0,0,
-3,2,2932,122,he is right. there is nothing really there for a tourist and it can be a bad place to get turned around in.,,0,2,"why amara, why?-Kirill\\ They should just clean it more"
0,0,2932,118,"[[[42.52054489124451, -70.90145426368713]]]",,0,0,
1,14,2932,116,"That drunk guy on the corner of the street that always shouts ""God bless Africa"" every time i walk by.
",,12,2,That sounds nice\\ That sounds nice
0,0,2932,115,neutral,,0,0,
14,1,2584,206,"There will be activities for all ages! Games for adults and games for children. There will also be a lot of entertainment that will have a wide variety of sounds and style! The public speakers and slide shows will each have a time limit so the children won't get bored. & there will be refreshments for everyone to enjoy. There has gotta be at least something you like! & your there for a wonderful cause! It's a win, win!",,1,0,
3,2,2584,205,"This Block Party would be a fundraiser for unaccompanied homeless youth. There will be public speakers talking about their experiences with homelessness, there will be speakers who advocate for unaccompanied homeless youth, there will be slide shows, statistic, advocates for helpful resources, activities to bring people closer together, a discussion on equality and ripple affects, food, games, creative activities, prizes, music, dancing, and karaoke.",http://communityplanit.org/assets/attachments/102/105/Picture01351-e1271840466249.jpg,1,1,Brilliant.
